"player","player_id","position","team_name","player_game_count","declined_penalties","fifty_attempts","fifty_made","fifty_percent","forty_attempts","forty_made","forty_percent","franchise_id","grades_fgep_kicker","one_attempts","one_made","one_percent","pat_attempts","pat_made","pat_percent","penalties","thirty_attempts","thirty_made","thirty_percent","total_attempts","total_made","total_percent","twenty_attempts","twenty_made","twenty_percent","week","year"
"Greg Zuerlein",7163,"K","SL",1,0,3,0,0,1,1,100,26,52.5,0,0,,1,1,100,0,0,0,,4,1,25,0,0,,5,2015
"Justin Tucker",7604,"K","BLT",1,0,1,0,0,0,0,,3,52.6,0,0,,3,3,100,0,0,0,,2,1,50,1,1,100,5,2015
"Caleb Sturgis",7948,"K","PHI",1,0,0,0,,1,1,100,24,54.2,0,0,,4,3,75,0,1,1,100,4,4,100,2,2,100,5,2015
"Dustin Hopkins",7958,"K","WAS",1,0,2,1,50,0,0,,32,64.7,0,0,,1,1,100,0,0,0,,3,2,66.7,1,1,100,5,2015
"Brandon McManus",8437,"K","DEN",1,0,1,1,100,0,0,,10,67.7,0,0,,1,1,100,0,0,0,,3,3,100,2,2,100,5,2015
"Zach Hocker",8862,"K","NO",1,0,0,0,,0,0,,20,62.7,0,0,,2,2,100,0,0,0,,1,1,100,1,1,100,5,2015
"Cairo Santos",8932,"K","KC",1,0,1,0,0,0,0,,16,63.8,0,0,,2,2,100,0,1,1,100,3,1,33.3,1,0,0,5,2015
"Chris Boswell",8990,"K","PIT",1,0,0,0,,1,1,100,25,67.4,0,0,,3,3,100,0,0,0,,1,1,100,0,0,,5,2015
"Chandler Catanzaro",9140,"K","ARZ",1,0,0,0,,0,0,,1,65.9,0,0,,6,6,100,0,0,0,,0,0,,0,0,,5,2015
"Travis Coons",9268,"K","CLV",1,0,0,0,,2,2,100,8,76.9,0,0,,1,1,100,0,2,2,100,4,4,100,0,0,,5,2015
"Josh Lambo",10133,"K","SD",1,0,2,1,50,1,1,100,27,64.3,0,0,,2,2,100,0,0,0,,3,2,66.7,0,0,,5,2015
"Jason Myers",10207,"K","JAX",1,0,0,0,,0,0,,15,65.1,0,0,,4,4,100,0,1,1,100,1,1,100,0,0,,5,2015
"Adam Vinatieri",226,"K","IND",1,0,0,0,,0,0,,14,63.5,0,0,,4,3,75,0,0,0,,0,0,,0,0,,6,2015
"Phil Dawson",422,"K","SF",1,0,1,1,100,1,1,100,28,70.5,0,0,,1,1,100,0,1,1,100,4,4,100,1,1,100,6,2015
"Matt Bryant",1223,"K","ATL",1,0,0,0,,0,0,,2,63.5,0,0,,3,3,100,0,0,0,,0,0,,0,0,,6,2015
"Josh Brown",1520,"K","NYG",1,0,0,0,,0,0,,21,60.4,0,0,,1,1,100,0,0,0,,0,0,,0,0,,6,2015
"Mike Nugent",2264,"K","CIN",1,0,0,0,,1,1,100,7,68.8,0,0,,4,4,100,0,1,1,100,2,2,100,0,0,,6,2015
"Robbie Gould",2607,"K","CHI",1,0,0,0,,0,0,,6,65,0,0,,2,2,100,0,1,1,100,4,4,100,3,3,100,6,2015
"Nick Novak",2726,"K","HST",1,0,0,0,,1,1,100,13,66.7,0,0,,4,4,100,0,0,0,,1,1,100,0,0,,6,2015
"Stephen Gostkowski",3063,"K","NE",1,0,0,0,,1,1,100,19,66.9,0,0,,4,4,100,0,1,1,100,2,2,100,0,0,,6,2015
"Matt Prater",3471,"K","DET",1,0,0,0,,0,0,,11,66.4,0,0,,4,4,100,0,2,2,100,3,3,100,1,1,100,6,2015
"Nick Folk",3794,"K","NYJ",1,0,0,0,,1,0,0,22,55.5,0,0,,4,4,100,0,2,2,100,3,2,66.7,0,0,,6,2015
"Mason Crosby",3809,"K","GB",1,0,0,0,,0,0,,12,64.3,0,0,,3,3,100,0,0,0,,2,2,100,2,2,100,6,2015
"Stephen Hauschka",4655,"K","SEA",1,0,1,1,100,1,1,100,29,70.8,0,0,,2,2,100,0,1,1,100,3,3,100,0,0,,6,2015
"Dan Carpenter",4697,"K","BUF",1,0,0,0,,0,0,,4,63.5,0,0,,3,3,100,0,0,0,,0,0,,0,0,,6,2015
"Ryan Succop",5180,"K","TEN",1,0,0,0,,0,0,,31,62.6,0,0,,1,1,100,0,1,1,100,1,1,100,0,0,,6,2015
"Graham Gano",5443,"K","CAR",1,0,0,0,,0,0,,5,47.2,0,0,,4,3,75,0,0,0,,0,0,,0,0,,6,2015
"Blair Walsh",7167,"K","MIN",1,0,0,0,,2,2,100,18,68.6,0,0,,1,1,100,0,0,0,,3,3,100,1,1,100,6,2015
"Justin Tucker",7604,"K","BLT",1,0,0,0,,1,0,0,3,58.9,0,0,,2,2,100,0,1,1,100,3,2,66.7,1,1,100,6,2015
"Caleb Sturgis",7948,"K","PHI",1,0,0,0,,0,0,,24,65.9,0,0,,3,3,100,0,2,2,100,2,2,100,0,0,,6,2015
"Dustin Hopkins",7958,"K","WAS",1,0,1,1,100,0,0,,32,69,0,0,,2,2,100,0,1,1,100,2,2,100,0,0,,6,2015
"Brandon McManus",8437,"K","DEN",1,0,1,0,0,0,0,,10,62.8,0,0,,2,2,100,0,2,2,100,5,4,80,2,2,100,6,2015
"Zach Hocker",8862,"K","NO",1,0,1,0,0,1,0,0,20,44.2,0,0,,4,4,100,0,1,1,100,3,1,33.3,0,0,,6,2015
"Cairo Santos",8932,"K","KC",1,0,0,0,,1,1,100,16,65.6,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,6,2015
"Chris Boswell",8990,"K","PIT",1,0,1,1,100,2,2,100,25,75.3,0,0,,1,1,100,0,0,0,,4,4,100,1,1,100,6,2015
"Chandler Catanzaro",9140,"K","ARZ",1,0,0,0,,1,0,0,1,50.4,0,0,,1,1,100,0,2,2,100,3,2,66.7,0,0,,6,2015
"Travis Coons",9268,"K","CLV",1,0,0,0,,0,0,,8,63.1,0,0,,2,2,100,0,0,0,,1,1,100,1,1,100,6,2015
"Andrew Franks",9814,"K","MIA",1,0,0,0,,0,0,,17,65.7,0,0,,5,5,100,0,1,1,100,1,1,100,0,0,,6,2015
"Josh Lambo",10133,"K","SD",1,0,0,0,,0,0,,27,64.6,0,0,,2,2,100,0,2,2,100,2,2,100,0,0,,6,2015
"Jason Myers",10207,"K","JAX",1,0,0,0,,0,0,,15,45.4,0,0,,3,2,66.7,0,0,0,,0,0,,0,0,,6,2015
"Adam Vinatieri",226,"K","IND",1,0,0,0,,0,0,,14,63.5,0,0,,3,3,100,0,0,0,,0,0,,0,0,,7,2015
"Phil Dawson",422,"K","SF",1,0,0,0,,0,0,,28,60.4,0,0,,0,0,,0,1,1,100,1,1,100,0,0,,7,2015
"Sebastian Janikowski",595,"K","OAK",1,0,0,0,,0,0,,23,66.1,0,0,,4,4,100,0,2,2,100,3,3,100,1,1,100,7,2015
"Matt Bryant",1223,"K","ATL",1,0,0,0,,1,0,0,2,48,0,0,,1,1,100,0,0,0,,2,1,50,1,1,100,7,2015
"Josh Brown",1520,"K","NYG",1,0,0,0,,1,1,100,21,68,0,0,,3,3,100,0,1,1,100,2,2,100,0,0,,7,2015
"Nick Novak",2726,"K","HST",1,0,0,0,,0,0,,13,45.4,0,0,,3,2,66.7,0,0,0,,0,0,,0,0,,7,2015
"Stephen Gostkowski",3063,"K","NE",1,0,0,0,,1,1,100,19,68,0,0,,3,3,100,0,1,1,100,3,3,100,1,1,100,7,2015
"Matt Prater",3471,"K","DET",1,0,1,1,100,0,0,,11,68.3,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,7,2015
"Nick Folk",3794,"K","NYJ",1,0,1,1,100,0,0,,22,71.4,0,0,,2,2,100,0,1,1,100,3,3,100,1,1,100,7,2015
"Stephen Hauschka",4655,"K","SEA",1,0,0,0,,2,2,100,29,70.6,0,0,,2,2,100,0,0,0,,2,2,100,0,0,,7,2015
"Dan Carpenter",4697,"K","BUF",1,0,0,0,,0,0,,4,65,0,0,,2,2,100,0,2,2,100,3,3,100,1,1,100,7,2015
"Connor Barth",4777,"K","TB",1,0,0,0,,1,1,100,30,66.7,0,0,,3,3,100,0,0,0,,3,3,100,2,2,100,7,2015
"Ryan Succop",5180,"K","TEN",1,0,0,0,,0,0,,31,60.4,0,0,,1,1,100,0,0,0,,0,0,,0,0,,7,2015
"Graham Gano",5443,"K","CAR",1,0,0,0,,0,0,,5,65.1,0,0,,3,3,100,0,1,1,100,2,2,100,1,1,100,7,2015
"Dan Bailey",6796,"K","DAL",1,0,0,0,,1,1,100,9,67.5,0,0,,2,2,100,0,1,1,100,2,2,100,0,0,,7,2015
"Kai Forbath",6860,"K","NO",1,0,0,0,,0,0,,20,64.5,0,0,,4,3,75,0,0,0,,0,0,,0,0,,7,2015
"Greg Zuerlein",7163,"K","SL",1,0,1,0,0,0,0,,26,50.5,0,0,,3,3,100,0,2,1,50,3,1,33.3,0,0,,7,2015
"Blair Walsh",7167,"K","MIN",1,0,2,2,100,0,0,,18,59.4,0,0,,2,1,50,0,2,2,100,5,5,100,1,1,100,7,2015
"Justin Tucker",7604,"K","BLT",1,0,0,0,,1,1,100,3,64.5,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,7,2015
"Caleb Sturgis",7948,"K","PHI",1,0,2,1,50,0,0,,24,56.6,0,0,,1,1,100,0,0,0,,4,3,75,2,2,100,7,2015
"Dustin Hopkins",7958,"K","WAS",1,0,0,0,,0,0,,32,65.4,0,0,,4,4,100,0,1,1,100,1,1,100,0,0,,7,2015
"Cairo Santos",8932,"K","KC",1,0,1,0,0,0,0,,16,53.8,0,0,,2,2,100,0,1,1,100,4,3,75,2,2,100,7,2015
"Chris Boswell",8990,"K","PIT",1,0,0,0,,0,0,,25,63.1,0,0,,1,1,100,0,1,1,100,2,2,100,1,1,100,7,2015
"Chandler Catanzaro",9140,"K","ARZ",1,0,1,0,0,0,0,,1,33.3,0,0,,3,2,66.7,0,0,0,,3,2,66.7,2,2,100,7,2015
"Travis Coons",9268,"K","CLV",1,0,0,0,,1,1,100,8,63.9,0,0,,0,0,,0,0,0,,2,2,100,1,1,100,7,2015
"Andrew Franks",9814,"K","MIA",1,0,1,1,100,0,0,,17,56.1,0,0,,6,5,83.3,0,0,0,,1,1,100,0,0,,7,2015
"Josh Lambo",10133,"K","SD",1,0,0,0,,2,2,100,27,66.8,0,0,,1,1,100,0,0,0,,2,2,100,0,0,,7,2015
"Jason Myers",10207,"K","JAX",1,0,0,0,,0,0,,15,49.1,0,0,,5,4,80,0,0,0,,0,0,,0,0,,7,2015
"Adam Vinatieri",226,"K","IND",1,0,1,1,100,1,1,100,14,79.4,0,0,,2,2,100,0,1,1,100,4,4,100,1,1,100,8,2015
"Phil Dawson",422,"K","SF",1,0,1,1,100,0,0,,28,66.8,0,0,,0,0,,0,0,0,,2,2,100,1,1,100,8,2015
"Sebastian Janikowski",595,"K","OAK",1,0,2,1,50,1,1,100,23,62.1,0,0,,4,4,100,0,0,0,,3,2,66.7,0,0,,8,2015
"Matt Bryant",1223,"K","ATL",1,0,0,0,,0,0,,2,63.1,0,0,,2,2,100,0,0,0,,2,2,100,2,2,100,8,2015
"Josh Brown",1520,"K","NYG",1,0,0,0,,0,0,,21,66.5,0,0,,7,7,100,0,0,0,,0,0,,0,0,,8,2015
"Mike Nugent",2264,"K","CIN",1,0,0,0,,4,3,75,7,71,0,0,,1,1,100,0,0,0,,4,3,75,0,0,,8,2015
"Robbie Gould",2607,"K","CHI",1,0,2,1,50,0,0,,6,60.3,0,0,,2,2,100,0,1,1,100,3,2,66.7,0,0,,8,2015
"Nick Novak",2726,"K","HST",1,0,0,0,,0,0,,13,64.2,0,0,,2,2,100,0,1,1,100,2,2,100,1,1,100,8,2015
"Stephen Gostkowski",3063,"K","NE",1,0,1,1,100,0,0,,19,70.1,0,0,,4,4,100,0,1,1,100,2,2,100,0,0,,8,2015
"Matt Prater",3471,"K","DET",1,0,0,0,,0,0,,11,62.5,0,0,,1,1,100,0,1,1,100,1,1,100,0,0,,8,2015
"Nick Folk",3794,"K","NYJ",1,0,0,0,,1,1,100,22,65.8,0,0,,2,2,100,0,1,1,100,2,2,100,0,0,,8,2015
"Mason Crosby",3809,"K","GB",1,0,1,1,100,0,0,,12,72.5,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,8,2015
"Stephen Hauschka",4655,"K","SEA",1,0,0,0,,1,0,0,29,71.5,0,0,,1,1,100,0,0,0,,3,2,66.7,2,2,100,8,2015
"Connor Barth",4777,"K","TB",1,0,0,0,,0,0,,30,72.9,0,0,,2,2,100,0,2,2,100,3,3,100,1,1,100,8,2015
"Ryan Succop",5180,"K","TEN",1,0,0,0,,1,1,100,31,64.6,0,0,,0,0,,0,1,1,100,2,2,100,0,0,,8,2015
"Graham Gano",5443,"K","CAR",1,0,1,1,100,1,1,100,5,71.6,0,0,,3,2,66.7,0,1,1,100,3,3,100,0,0,,8,2015
"Dan Bailey",6796,"K","DAL",1,0,1,1,100,0,0,,9,68.8,0,0,,0,0,,0,2,2,100,4,4,100,1,1,100,8,2015
"Kai Forbath",6860,"K","NO",1,0,1,1,100,0,0,,20,77.2,0,0,,7,7,100,0,0,0,,1,1,100,0,0,,8,2015
"Greg Zuerlein",7163,"K","SL",1,0,0,0,,1,0,0,26,48.5,0,0,,2,2,100,0,1,1,100,2,1,50,0,0,,8,2015
"Blair Walsh",7167,"K","MIN",1,0,0,0,,2,2,100,18,78.2,0,0,,2,2,100,0,1,1,100,3,3,100,0,0,,8,2015
"Justin Tucker",7604,"K","BLT",1,0,0,0,,3,3,100,3,81,0,0,,2,2,100,0,1,1,100,5,5,100,1,1,100,8,2015
"Brandon McManus",8437,"K","DEN",1,0,1,1,100,0,0,,10,68.7,0,0,,3,3,100,0,0,0,,2,2,100,1,1,100,8,2015
"Cairo Santos",8932,"K","KC",1,0,0,0,,0,0,,16,66.5,0,0,,6,6,100,0,1,1,100,1,1,100,0,0,,8,2015
"Chris Boswell",8990,"K","PIT",1,0,0,0,,0,0,,25,62.2,0,0,,1,1,100,0,1,1,100,1,1,100,0,0,,8,2015
"Chandler Catanzaro",9140,"K","ARZ",1,0,0,0,,0,0,,1,73.8,0,0,,4,4,100,0,2,2,100,2,2,100,0,0,,8,2015
"Travis Coons",9268,"K","CLV",1,0,0,0,,0,0,,8,45.4,0,0,,3,2,66.7,0,0,0,,0,0,,0,0,,8,2015
"Andrew Franks",9814,"K","MIA",1,0,1,0,0,0,0,,17,61.4,0,0,,1,1,100,0,0,0,,1,0,0,0,0,,8,2015
"Josh Lambo",10133,"K","SD",1,0,0,0,,2,2,100,27,69.5,0,0,,3,2,66.7,0,0,0,,2,2,100,0,0,,8,2015
"Adam Vinatieri",226,"K","IND",1,0,1,1,100,1,1,100,14,73.6,0,0,,3,3,100,0,0,0,,2,2,100,0,0,,9,2015
"Phil Dawson",422,"K","SF",1,0,0,0,,1,1,100,28,65.7,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,9,2015
"Sebastian Janikowski",595,"K","OAK",1,0,0,0,,0,0,,23,65.3,0,0,,5,5,100,0,0,0,,0,0,,0,0,,9,2015
"Matt Bryant",1223,"K","ATL",1,0,0,0,,1,1,100,2,65.9,1,1,100,1,1,100,0,1,1,100,3,3,100,0,0,,9,2015
"Josh Brown",1520,"K","NYG",1,0,1,1,100,1,1,100,21,72.1,0,0,,2,2,100,0,2,2,100,4,4,100,0,0,,9,2015
"Mike Nugent",2264,"K","CIN",1,0,0,0,,0,0,,7,64.9,0,0,,4,4,100,0,0,0,,1,1,100,1,1,100,9,2015
"Robbie Gould",2607,"K","CHI",1,0,0,0,,1,0,0,6,33,0,0,,2,2,100,0,1,0,0,2,0,0,0,0,,9,2015
"Stephen Gostkowski",3063,"K","NE",1,0,0,0,,0,0,,19,63.8,0,0,,3,3,100,0,0,0,,2,2,100,2,2,100,9,2015
"Mason Crosby",3809,"K","GB",1,0,0,0,,0,0,,12,63.5,0,0,,3,3,100,0,0,0,,0,0,,0,0,,9,2015
"Dan Carpenter",4697,"K","BUF",1,0,0,0,,1,1,100,4,66.9,0,0,,4,4,100,0,0,0,,1,1,100,0,0,,9,2015
"Connor Barth",4777,"K","TB",1,0,1,1,100,1,0,0,30,53.6,0,0,,0,0,,0,0,0,,5,4,80,3,3,100,9,2015
"Ryan Succop",5180,"K","TEN",1,0,2,1,50,0,0,,31,52,0,0,,2,2,100,0,0,0,,3,2,66.7,1,1,100,9,2015
"Graham Gano",5443,"K","CAR",1,0,0,0,,2,1,50,5,56.4,0,0,,4,4,100,0,0,0,,4,3,75,2,2,100,9,2015
"Dan Bailey",6796,"K","DAL",1,0,0,0,,2,2,100,9,68.4,0,0,,3,3,100,0,0,0,,2,2,100,0,0,,9,2015
"Kai Forbath",6860,"K","NO",1,0,0,0,,1,0,0,20,64.5,0,0,,4,4,100,0,0,0,,1,0,0,0,0,,9,2015
"Greg Zuerlein",7163,"K","SL",1,0,2,2,100,2,1,50,26,78.8,0,0,,0,0,,0,1,1,100,5,4,80,0,0,,9,2015
"Blair Walsh",7167,"K","MIN",1,0,0,0,,1,1,100,18,82.8,0,0,,1,1,100,0,1,1,100,2,2,100,0,0,,9,2015
"Ryan Quigley",7573,"P","NYJ",1,0,0,0,,0,0,,22,64.5,0,0,,4,4,100,0,0,0,,0,0,,0,0,,9,2015
"Caleb Sturgis",7948,"K","PHI",1,0,1,1,100,0,0,,24,77.6,0,0,,3,3,100,0,1,1,100,2,2,100,0,0,,9,2015
"Dustin Hopkins",7958,"K","WAS",1,0,0,0,,0,0,,32,61.6,0,0,,1,1,100,0,0,0,,1,1,100,1,1,100,9,2015
"Brandon McManus",8437,"K","DEN",1,0,0,0,,0,0,,10,64.2,0,0,,3,3,100,0,0,0,,1,1,100,1,1,100,9,2015
"Chris Boswell",8990,"K","PIT",1,0,0,0,,1,0,0,25,52.9,1,1,100,3,3,100,0,2,2,100,4,3,75,0,0,,9,2015
"Travis Coons",9268,"K","CLV",1,0,0,0,,0,0,,8,61.9,0,0,,1,1,100,0,0,0,,1,1,100,1,1,100,9,2015
"Andrew Franks",9814,"K","MIA",1,0,0,0,,1,1,100,17,66.9,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,9,2015
"Josh Lambo",10133,"K","SD",1,0,0,0,,0,0,,27,46.4,0,0,,2,1,50,0,1,1,100,2,2,100,1,1,100,9,2015
"Jason Myers",10207,"K","JAX",1,0,0,0,,1,1,100,15,68,0,0,,2,2,100,0,2,2,100,3,3,100,0,0,,9,2015
"Sebastian Janikowski",595,"K","OAK",1,0,0,0,,0,0,,23,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,10,2015
"Josh Brown",1520,"K","NYG",1,0,1,1,100,0,0,,21,70.3,0,0,,2,2,100,0,2,2,100,4,4,100,1,1,100,10,2015
"Mike Nugent",2264,"K","CIN",1,0,0,0,,1,1,100,7,65.5,0,0,,0,0,,0,1,1,100,2,2,100,0,0,,10,2015
"Robbie Gould",2607,"K","CHI",1,0,0,0,,0,0,,6,67,0,0,,4,4,100,0,3,3,100,3,3,100,0,0,,10,2015
"Nick Novak",2726,"K","HST",1,0,0,0,,0,0,,13,61.6,0,0,,1,1,100,0,0,0,,1,1,100,1,1,100,10,2015
"Stephen Gostkowski",3063,"K","NE",1,0,1,1,100,0,0,,19,85.7,0,0,,3,3,100,0,1,1,100,2,2,100,0,0,,10,2015
"Matt Prater",3471,"K","DET",1,0,1,1,100,1,1,100,11,28.2,0,0,,2,0,0,0,0,0,,2,2,100,0,0,,10,2015
"Mason Crosby",3809,"K","GB",1,0,1,0,0,1,1,100,12,34.2,0,0,,1,1,100,0,0,0,,2,1,50,0,0,,10,2015
"Stephen Hauschka",4655,"K","SEA",1,0,0,0,,1,1,100,29,67,0,0,,2,2,100,0,1,1,100,2,2,100,0,0,,10,2015
"Dan Carpenter",4697,"K","BUF",1,0,0,0,,2,2,100,4,52.7,0,0,,2,1,50,0,0,0,,3,3,100,1,1,100,10,2015
"Connor Barth",4777,"K","TB",1,0,1,1,100,1,0,0,30,52.9,0,0,,1,1,100,0,0,0,,2,1,50,0,0,,10,2015
"Ryan Succop",5180,"K","TEN",1,0,0,0,,1,1,100,31,64.8,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,10,2015
"Graham Gano",5443,"K","CAR",1,0,0,0,,1,1,100,5,67.5,1,1,100,3,3,100,0,0,0,,2,2,100,0,0,,10,2015
"Dan Bailey",6796,"K","DAL",1,0,1,1,100,2,1,50,9,55.2,0,0,,0,0,,0,0,0,,3,2,66.7,0,0,,10,2015
"Kai Forbath",6860,"K","NO",1,0,0,0,,0,0,,20,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,10,2015
"Randy Bullock",7154,"K","NYJ",1,0,0,0,,0,0,,22,63.3,0,0,,2,2,100,0,0,0,,1,1,100,1,1,100,10,2015
"Greg Zuerlein",7163,"K","SL",1,0,0,0,,0,0,,26,63.4,0,0,,1,1,100,0,1,1,100,2,2,100,1,1,100,10,2015
"Blair Walsh",7167,"K","MIN",1,0,1,0,0,0,0,,18,50.4,0,0,,3,3,100,0,3,2,66.7,5,3,60,1,1,100,10,2015
"Justin Tucker",7604,"K","BLT",1,0,1,0,0,0,0,,3,51.5,0,0,,2,2,100,0,0,0,,1,0,0,0,0,,10,2015
"Caleb Sturgis",7948,"K","PHI",1,0,0,0,,0,0,,24,47.4,0,0,,2,2,100,0,2,1,50,2,1,50,0,0,,10,2015
"Dustin Hopkins",7958,"K","WAS",1,0,0,0,,1,1,100,32,67.3,0,0,,5,5,100,0,1,1,100,4,4,100,2,2,100,10,2015
"Brandon McManus",8437,"K","DEN",1,0,0,0,,0,0,,10,60.4,0,0,,1,1,100,0,0,0,,0,0,,0,0,,10,2015
"Cairo Santos",8932,"K","KC",1,0,1,1,100,3,2,66.7,16,64.7,0,0,,2,2,100,0,2,2,100,6,5,83.3,0,0,,10,2015
"Chris Boswell",8990,"K","PIT",1,0,0,0,,0,0,,25,49.4,0,0,,2,1,50,0,1,1,100,3,3,100,2,2,100,10,2015
"Chandler Catanzaro",9140,"K","ARZ",1,0,0,0,,2,2,100,1,69.5,0,0,,4,4,100,0,1,1,100,3,3,100,0,0,,10,2015
"Travis Coons",9268,"K","CLV",1,0,0,0,,0,0,,8,43.8,0,0,,1,0,0,0,0,0,,1,1,100,1,1,100,10,2015
"Andrew Franks",9814,"K","MIA",1,0,0,0,,1,1,100,17,65.3,0,0,,2,2,100,0,0,0,,2,2,100,1,1,100,10,2015
"Jason Myers",10207,"K","JAX",1,0,1,1,100,1,1,100,15,54.5,0,0,,1,1,100,0,0,0,,4,3,75,2,1,50,10,2015
"Adam Vinatieri",226,"K","IND",1,0,0,0,,1,1,100,14,74.9,0,0,,3,3,100,0,0,0,,1,1,100,0,0,,11,2015
"Phil Dawson",422,"K","SF",1,0,0,0,,0,0,,28,62.6,0,0,,1,1,100,0,0,0,,2,2,100,2,2,100,11,2015
"Sebastian Janikowski",595,"K","OAK",1,0,1,1,100,1,1,100,23,77.3,0,0,,1,1,100,0,0,0,,2,2,100,0,0,,11,2015
"Matt Bryant",1223,"K","ATL",1,0,0,0,,1,0,0,2,49.9,0,0,,3,3,100,0,0,0,,1,0,0,0,0,,11,2015
"Mike Nugent",2264,"K","CIN",1,0,0,0,,1,1,100,7,75,0,0,,4,4,100,0,0,0,,1,1,100,0,0,,11,2015
"Robbie Gould",2607,"K","CHI",1,0,0,0,,1,1,100,6,66.9,0,0,,0,0,,0,2,2,100,3,3,100,0,0,,11,2015
"Nick Novak",2726,"K","HST",1,0,0,0,,0,0,,13,63.7,0,0,,3,3,100,0,0,0,,1,1,100,1,1,100,11,2015
"Stephen Gostkowski",3063,"K","NE",1,0,1,0,0,0,0,,19,53.8,0,0,,2,2,100,0,2,2,100,3,2,66.7,0,0,,11,2015
"Matt Prater",3471,"K","DET",1,0,1,1,100,1,1,100,11,69.9,0,0,,1,1,100,0,0,0,,3,3,100,1,1,100,11,2015
"Mason Crosby",3809,"K","GB",1,0,1,1,100,4,4,100,12,76,0,0,,1,1,100,0,0,0,,5,5,100,0,0,,11,2015
"Stephen Hauschka",4655,"K","SEA",1,0,0,0,,0,0,,29,47.2,0,0,,4,2,50,0,1,1,100,1,1,100,0,0,,11,2015
"Dan Carpenter",4697,"K","BUF",1,0,1,1,100,1,0,0,4,55,0,0,,1,1,100,0,1,1,100,3,2,66.7,0,0,,11,2015
"Connor Barth",4777,"K","TB",1,0,0,0,,0,0,,30,66.2,0,0,,6,6,100,0,0,0,,1,1,100,1,1,100,11,2015
"Ryan Succop",5180,"K","TEN",1,0,1,0,0,2,2,100,31,58.3,0,0,,1,1,100,0,0,0,,3,2,66.7,0,0,,11,2015
"Graham Gano",5443,"K","CAR",1,0,0,0,,2,2,100,5,70.3,0,0,,5,5,100,0,0,0,,3,3,100,1,1,100,11,2015
"Dan Bailey",6796,"K","DAL",1,0,0,0,,0,0,,9,64.3,0,0,,3,3,100,0,1,1,100,1,1,100,0,0,,11,2015
"Randy Bullock",7154,"K","NYJ",1,0,0,0,,1,1,100,22,64.6,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,11,2015
"Greg Zuerlein",7163,"K","SL",1,0,1,0,0,0,0,,26,40.3,0,0,,2,1,50,0,0,0,,1,0,0,0,0,,11,2015
"Blair Walsh",7167,"K","MIN",1,0,0,0,,0,0,,18,44.5,0,0,,2,1,50,0,0,0,,0,0,,0,0,,11,2015
"Justin Tucker",7604,"K","BLT",1,0,2,0,0,1,1,100,3,44.7,0,0,,1,1,100,0,0,0,,5,3,60,2,2,100,11,2015
"Caleb Sturgis",7948,"K","PHI",1,0,0,0,,1,1,100,24,65.5,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,11,2015
"Dustin Hopkins",7958,"K","WAS",1,0,0,0,,0,0,,32,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,11,2015
"Brandon McManus",8437,"K","DEN",1,0,0,0,,0,0,,10,62.9,0,0,,2,2,100,0,0,0,,1,1,100,1,1,100,11,2015
"Cairo Santos",8932,"K","KC",1,0,0,0,,0,0,,16,58.6,0,0,,4,3,75,0,0,0,,2,2,100,2,2,100,11,2015
"Chandler Catanzaro",9140,"K","ARZ",1,0,0,0,,0,0,,1,72.9,0,0,,4,4,100,0,1,1,100,2,2,100,1,1,100,11,2015
"Andrew Franks",9814,"K","MIA",1,0,0,0,,0,0,,17,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,11,2015
"Josh Lambo",10133,"K","SD",1,0,1,1,100,0,0,,27,62,0,0,,0,0,,0,0,0,,1,1,100,0,0,,11,2015
"Jason Myers",10207,"K","JAX",1,0,0,0,,0,0,,15,64.5,0,0,,1,1,100,0,3,3,100,4,4,100,1,1,100,11,2015
"Adam Vinatieri",226,"K","IND",1,0,0,0,,2,2,100,14,48.8,0,0,,2,1,50,0,0,0,,4,4,100,2,2,100,12,2015
"Phil Dawson",422,"K","SF",1,0,1,1,100,0,0,,28,68.4,0,0,,1,1,100,0,1,1,100,2,2,100,0,0,,12,2015
"Sebastian Janikowski",595,"K","OAK",1,0,0,0,,0,0,,23,63.9,0,0,,3,3,100,0,0,0,,1,1,100,1,1,100,12,2015
"Shayne Graham",730,"K","ATL",1,0,0,0,,0,0,,2,62.2,0,0,,1,1,100,0,1,1,100,1,1,100,0,0,,12,2015
"Josh Brown",1520,"K","NYG",1,0,0,0,,0,0,,21,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,12,2015
"Mike Nugent",2264,"K","CIN",1,0,0,0,,0,0,,7,64.5,0,0,,4,4,100,0,0,0,,1,1,100,1,1,100,12,2015
"Robbie Gould",2607,"K","CHI",1,0,0,0,,0,0,,6,62.7,0,0,,2,2,100,0,0,0,,1,1,100,1,1,100,12,2015
