p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play,week,year,plyr_number
jesperhorsted_lv_2022_6,lv_2022_6,jesperhorsted_lv_2022,lv_2022,jesperhorsted,91465,te,lv,1,0,23,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
charliewoerner_sf_2022_6,sf_2022_6,charliewoerner_sf_2022,sf_2022,charliewoerner,42257,te,sf,1,0,28,73.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
michaeldunn_cle_2022_6,cle_2022_6,michaeldunn_cle_2022,cle_2022,michaeldunn,39676,t,cle,1,0,8,74.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
danielbellinger_nyg_2022_6,nyg_2022_6,danielbellinger_nyg_2022,nyg_2022,danielbellinger,84041,te,nyg,1,0,21,54.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
willdissly_sea_2022_6,sea_2022_6,willdissly_sea_2022,sea_2022,willdissly,30762,te,sea,1,0,29,72.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
camjurgens_phi_2022_6,phi_2022_6,camjurgens_phi_2022,phi_2022,camjurgens,84014,ol,phi,1,0,24,72.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
johnbates_was_2022_6,was_2022_6,johnbates_was_2022,was_2022,johnbates,42275,te,was,1,0,32,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
stormnorton_lac_2022_6,lac_2022_6,stormnorton_lac_2022,lac_2022,stormnorton,12188,t,lac,1,0,27,54.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
cjuzomah_nyj_2022_6,nyj_2022_6,cjuzomah_nyj_2022,nyj_2022,cjuzomah,9590,te,nyj,1,0,22,73.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
masonschreck_hou_2022_6,hou_2022_6,masonschreck_hou_2022,hou_2022,masonschreck,12007,te,hou,1,0,13,72.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
adamtrautman_no_2022_6,no_2022_6,adamtrautman_no_2022,no_2022,adamtrautman,109795,te,no,1,0,20,74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jackstoll_phi_2022_6,phi_2022_6,jackstoll_phi_2022,phi_2022,jackstoll,42058,te,phi,1,0,24,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
quintinmorris_buf_2022_6,buf_2022_6,quintinmorris_buf_2022,buf_2022,quintinmorris,61182,te,buf,1,0,4,68.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
colekmet_chi_2022_6,chi_2022_6,colekmet_chi_2022,chi_2022,colekmet,60995,te,chi,1,0,6,74.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
brockwright_det_2022_6,det_2022_6,brockwright_det_2022,det_2022,brockwright,60994,te,det,1,0,11,82.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tremckitty_lac_2022_6,lac_2022_6,tremckitty_lac_2022,lac_2022,tremckitty,60896,te,lac,1,0,27,53.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
harrisonbryant_cle_2022_6,cle_2022_6,harrisonbryant_cle_2022,cle_2022,harrisonbryant,26394,te,cle,1,0,8,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
giovanniricci_car_2022_6,car_2022_6,giovanniricci_car_2022,car_2022,giovanniricci,13756,te,car,1,0,5,74.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
josiahdeguara_gb_2022_6,gb_2022_6,josiahdeguara_gb_2022,gb_2022,josiahdeguara,47034,te,gb,1,0,12,51.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
josholiver_bal_2022_6,bal_2022_6,josholiver_bal_2022,bal_2022,josholiver,47083,te,bal,1,0,3,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mikegesicki_mia_2022_6,mia_2022_6,mikegesicki_mia_2022,mia_2022,mikegesicki,47153,te,mia,1,0,17,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
dallasgoedert_phi_2022_6,phi_2022_6,dallasgoedert_phi_2022,phi_2022,dallasgoedert,47272,te,phi,1,0,24,67.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ericsaubert_den_2022_6,den_2022_6,ericsaubert_den_2022,den_2022,ericsaubert,11929,te,den,1,0,10,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
geraldeverett_lac_2022_6,lac_2022_6,geraldeverett_lac_2022,lac_2022,geraldeverett,11799,te,lac,1,0,27,68.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
evanengram_jax_2022_6,jax_2022_6,evanengram_jax_2022,jax_2022,evanengram,11778,te,jax,1,0,15,72.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ojhoward_hou_2022_6,hou_2022_6,ojhoward_hou_2022,hou_2022,ojhoward,11774,te,hou,1,0,13,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
noahgray_kc_2022_6,kc_2022_6,noahgray_kc_2022,kc_2022,noahgray,60878,te,kc,1,0,16,68.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
grantcalcaterra_phi_2022_6,phi_2022_6,grantcalcaterra_phi_2022,phi_2022,grantcalcaterra,60997,te,phi,1,0,24,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
cadeotton_tb_2022_6,tb_2022_6,cadeotton_tb_2022,tb_2022,cadeotton,61071,te,tb,1,0,30,70.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
treymcbride_ari_2022_6,ari_2022_6,treymcbride_ari_2022,ari_2022,treymcbride,75916,te,ari,1,0,1,74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
donaldparham_lac_2022_6,lac_2022_6,donaldparham_lac_2022,lac_2022,donaldparham,91014,te,lac,1,0,27,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
danarnold_jax_2022_6,jax_2022_6,danarnold_jax_2022,jax_2022,danarnold,51842,te,jax,1,0,15,67.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
peytonhendershot_dal_2022_6,dal_2022_6,peytonhendershot_dal_2022,dal_2022,peytonhendershot,60915,te,dal,1,0,9,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
anthonyfirkser_atl_2022_6,atl_2022_6,anthonyfirkser_atl_2022,atl_2022,anthonyfirkser,51837,te,atl,1,0,2,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
lukefarrell_jax_2022_6,jax_2022_6,lukefarrell_jax_2022,jax_2022,lukefarrell,42353,te,jax,1,0,15,69.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jakeferguson_dal_2022_6,dal_2022_6,jakeferguson_dal_2022,dal_2022,jakeferguson,61081,te,dal,1,0,9,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tylerdavis_gb_2022_6,gb_2022_6,tylerdavis_gb_2022,gb_2022,tylerdavis,47743,te,gb,1,0,12,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mitchellwilcox_cin_2022_6,cin_2022_6,mitchellwilcox_cin_2022,cin_2022,mitchellwilcox,47234,te,cin,1,0,7,67.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mattsokol_ne_2022_6,ne_2022_6,mattsokol_ne_2022,ne_2022,mattsokol,47123,te,ne,1,0,19,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tannerhudson_nyg_2022_6,nyg_2022_6,tannerhudson_nyg_2022,nyg_2022,tannerhudson,66924,te,nyg,1,0,21,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
marcuscannon_ne_2022_6,ne_2022_6,marcuscannon_ne_2022,ne_2022,marcuscannon,6290,t,ne,1,0,19,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
joshuaezeudu_nyg_2022_6,nyg_2022_6,joshuaezeudu_nyg_2022,nyg_2022,joshuaezeudu,77355,g,nyg,1,0,21,66.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kylengranson_ind_2022_6,ind_2022_6,kylengranson_ind_2022,ind_2022,kylengranson,40630,te,ind,1,0,14,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
moaliecox_ind_2022_6,ind_2022_6,moaliecox_ind_2022,ind_2022,moaliecox,12078,te,ind,1,0,14,66.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
fredjohnson_tb_2022_6,tb_2022_6,fredjohnson_tb_2022,tb_2022,fredjohnson,46951,t,tb,1,0,30,66.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kylerudolph_tb_2022_6,tb_2022_6,kylerudolph_tb_2022,tb_2022,kylerudolph,6195,te,tb,1,0,30,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ryangriffin_chi_2022_6,chi_2022_6,ryangriffin_chi_2022,chi_2022,ryangriffin,7982,te,chi,1,0,6,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kokieft_tb_2022_6,tb_2022_6,kokieft_tb_2022,tb_2022,kokieft,41372,te,tb,1,0,30,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
isaiahlikely_bal_2022_6,bal_2022_6,isaiahlikely_bal_2022,bal_2022,isaiahlikely,83955,te,bal,1,0,3,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
chigoziemokonkwo_ten_2022_6,ten_2022_6,chigoziemokonkwo_ten_2022,ten_2022,chigoziemokonkwo,84000,te,ten,1,0,31,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
juwanjohnson_no_2022_6,no_2022_6,juwanjohnson_no_2022,no_2022,juwanjohnson,28305,te,no,1,0,20,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tommytremble_car_2022_6,car_2022_6,tommytremble_car_2022,car_2022,tommytremble,84025,te,car,1,0,5,65.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kevinrader_ten_2022_6,ten_2022_6,kevinrader_ten_2022,ten_2022,kevinrader,30887,te,ten,1,0,31,69.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
coleturner_was_2022_6,was_2022_6,coleturner_was_2022,was_2022,coleturner,84330,te,was,1,0,32,65.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
trystancoloncastillo_bal_2022_6,bal_2022_6,trystancoloncastillo_bal_2022,bal_2022,trystancoloncastillo,41117,ol,bal,1,0,3,70.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
davidnjoku_cle_2022_6,cle_2022_6,davidnjoku_cle_2022,cle_2022,davidnjoku,11784,te,cle,1,0,8,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
joefortson_kc_2022_6,kc_2022_6,joefortson_kc_2022,kc_2022,joefortson,94384,te,kc,1,0,16,66.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
wyattdavis_no_2022_6,no_2022_6,wyattdavis_no_2022,no_2022,wyattdavis,59993,g,no,1,0,20,65.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
austinhooper_ten_2022_6,ten_2022_6,austinhooper_ten_2022,ten_2022,austinhooper,10715,te,ten,1,0,31,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
noahfant_sea_2022_6,sea_2022_6,noahfant_sea_2022,sea_2022,noahfant,42388,te,sea,1,0,29,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
