p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play,week,year,plyr_number
jameshudson_cle_2022_9,cle_2022_9,jameshudson_cle_2022,cle_2022,jameshudson,59854,t,cle,1,0,8,75.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
haydenhurst_cin_2022_9,cin_2022_9,haydenhurst_cin_2022,cin_2022,haydenhurst,47294,te,cin,1,0,7,59.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
connorheyward_pit_2022_9,pit_2022_9,connorheyward_pit_2022,pit_2022,connorheyward,57301,te,pit,1,0,25,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
thayermunford_lv_2022_9,lv_2022_9,thayermunford_lv_2022,lv_2022,thayermunford,59994,t,lv,1,0,23,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
dietereiselen_chi_2022_9,chi_2022_9,dietereiselen_chi_2022,chi_2022,dietereiselen,109304,ol,chi,1,0,6,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
giovanniricci_car_2022_9,car_2022_9,giovanniricci_car_2022,car_2022,giovanniricci,13756,te,car,1,0,5,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
brycenhopkins_lar_2022_9,lar_2022_9,brycenhopkins_lar_2022,lar_2022,brycenhopkins,47338,te,lar,1,0,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
charliewoerner_sf_2022_9,sf_2022_9,charliewoerner_sf_2022,sf_2022,charliewoerner,42257,te,sf,1,0,28,65.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
ryangriffin_chi_2022_9,chi_2022_9,ryangriffin_chi_2022,chi_2022,ryangriffin,7982,te,chi,1,0,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
landonyoung_no_2022_9,no_2022_9,landonyoung_no_2022,no_2022,landonyoung,41761,t,no,1,0,20,56.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tannerconner_mia_2022_9,mia_2022_9,tannerconner_mia_2022,mia_2022,tannerconner,22777,te,mia,1,0,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
joshwells_tb_2022_9,tb_2022_9,joshwells_tb_2022,tb_2022,joshwells,8968,t,tb,1,0,30,54.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jesperhorsted_lv_2022_9,lv_2022_9,jesperhorsted_lv_2022,lv_2022,jesperhorsted,91465,te,lv,1,0,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kylerudolph_tb_2022_9,tb_2022_9,kylerudolph_tb_2022,tb_2022,kylerudolph,6195,te,tb,1,0,30,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
calvinthrockmorton_no_2022_9,no_2022_9,calvinthrockmorton_no_2022,no_2022,calvinthrockmorton,28238,g,no,1,0,20,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
millerforristall_cle_2022_9,cle_2022_9,millerforristall_cle_2022,cle_2022,millerforristall,47378,te,cle,1,0,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kcmcdermott_hou_2022_9,hou_2022_9,kcmcdermott_hou_2022,hou_2022,kcmcdermott,29035,t,hou,1,0,13,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
stephenanderson_ari_2022_9,ari_2022_9,stephenanderson_ari_2022,ari_2022,stephenanderson,11160,te,ari,1,0,1,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
charlieheck_hou_2022_9,hou_2022_9,charlieheck_hou_2022,hou_2022,charlieheck,36501,t,hou,1,0,13,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jordanakins_hou_2022_9,hou_2022_9,jordanakins_hou_2022,hou_2022,jordanakins,47050,te,hou,1,0,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jacobhollister_min_2022_9,min_2022_9,jacobhollister_min_2022,min_2022,jacobhollister,12051,te,min,1,0,18,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
taysomhill_no_2022_9,no_2022_9,taysomhill_no_2022,no_2022,taysomhill,12112,te,no,1,0,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jackanderson_nyg_2022_9,nyg_2022_9,jackanderson_nyg_2022,nyg_2022,jackanderson,60130,g,nyg,1,0,21,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
patrickmekari_bal_2022_9,bal_2022_9,patrickmekari_bal_2022,bal_2022,patrickmekari,46219,t,bal,1,0,3,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
drewforbes_cle_2022_9,cle_2022_9,drewforbes_cle_2022,cle_2022,drewforbes,28671,g,cle,1,0,8,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
camerving_car_2022_9,car_2022_9,camerving_car_2022,car_2022,camerving,9452,t,car,1,0,5,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
hakeemadeniji_cin_2022_9,cin_2022_9,hakeemadeniji_cin_2022,cin_2022,hakeemadeniji,45419,t,cin,1,0,7,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
devinasiasi_cin_2022_9,cin_2022_9,devinasiasi_cin_2022,cin_2022,devinasiasi,40294,te,cin,1,0,7,59.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jamesmitchell_det_2022_9,det_2022_9,jamesmitchell_det_2022,det_2022,jamesmitchell,77885,te,det,1,0,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jerryjacobs_det_2022_9,det_2022_9,jerryjacobs_det_2022,det_2022,jerryjacobs,83025,cb,det,1,0,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
dillonradunz_ten_2022_9,ten_2022_9,dillonradunz_ten_2022,ten_2022,dillonradunz,30551,g,ten,1,0,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tynsekhe_lar_2022_9,lar_2022_9,tynsekhe_lar_2022,lar_2022,tynsekhe,7636,t,lar,1,0,26,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
lukewattenberg_den_2022_9,den_2022_9,lukewattenberg_den_2022,den_2022,lukewattenberg,41024,ol,den,1,0,10,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tylerdavis_gb_2022_9,gb_2022_9,tylerdavis_gb_2022,gb_2022,tylerdavis,47743,te,gb,1,0,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
