,unique_id,player_id,player,team,year,week,value
1746,laminbarrow_chi_2016_1,laminbarrow_chi_2016,laminbarrow,chi,2016,1,1
1747,nickbecton_chi_2016_1,nickbecton_chi_2016,nickbecton,chi,2016,1,1
1749,brandonboykin_chi_2016_1,brandonboykin_chi_2016,brandonboykin,chi,2016,1,1
1751,deonbush_chi_2016_1,deonbush_chi_2016,deonbush,chi,2016,1,1
1755,egoferguson_chi_2016_1,egoferguson_chi_2016,egoferguson,chi,2016,1,1
1758,kylefuller_chi_2016_1,kylefuller_chi_2016,kylefuller,chi,2016,1,1
1760,hronissgrasu_chi_2016_1,hronissgrasu_chi_2016,hronissgrasu,chi,2016,1,1
1773,dannymason_chi_2016_1,dannymason_chi_2016,dannymason,chi,2016,1,1
1776,pernellmcphee_chi_2016_1,pernellmcphee_chi_2016,pernellmcphee,chi,2016,1,1
1781,mycolepruitt_chi_2016_1,mycolepruitt_chi_2016,mycolepruitt,chi,2016,1,1
1782,royrobertsonharris_chi_2016_1,royrobertsonharris_chi_2016,royrobertsonharris,chi,2016,1,1
1784,connorshaw_chi_2016_1,connorshaw_chi_2016,connorshaw,chi,2016,1,1
1791,marquesswilson_chi_2016_1,marquesswilson_chi_2016,marquesswilson,chi,2016,1,1
1794,princeamukamara_chi_2017_1,princeamukamara_chi_2017,princeamukamara,chi,2017,1,1
1798,kadeemcarey_chi_2017_1,kadeemcarey_chi_2017,kadeemcarey,chi,2017,1,1
1807,deiondrehall_chi_2017_1,deiondrehall_chi_2017,deiondrehall,chi,2017,1,1
1809,lamarrhouston_chi_2017_1,lamarrhouston_chi_2017,lamarrhouston,chi,2017,1,1
1815,erickush_chi_2017_1,erickush_chi_2017,erickush,chi,2017,1,1
1818,kylelong_chi_2017_1,kylelong_chi_2017,kylelong,chi,2017,1,1
1822,cameronmeredith_chi_2017_1,cameronmeredith_chi_2017,cameronmeredith,chi,2017,1,1
1825,ruebenrandle_chi_2017_1,ruebenrandle_chi_2017,ruebenrandle,chi,2017,1,1
1829,patrickscales_chi_2017_1,patrickscales_chi_2017,patrickscales,chi,2017,1,1
1836,markuswheaton_chi_2017_1,markuswheaton_chi_2017,markuswheaton,chi,2017,1,1
1842,danielbrown_chi_2018_1,danielbrown_chi_2018,danielbrown,chi,2018,1,1
1843,marlonbrown_chi_2018_1,marlonbrown_chi_2018,marlonbrown,chi,2018,1,1
1849,deandrehoustoncarson_chi_2018_1,deandrehoustoncarson_chi_2018,deandrehoustoncarson,chi,2018,1,1
1857,zachmiller_chi_2018_1,zachmiller_chi_2018,zachmiller,chi,2018,1,1
1860,adamshaheen_chi_2018_1,adamshaheen_chi_2018,adamshaheen,chi,2018,1,1
1866,blakeblackmar_chi_2019_1,blakeblackmar_chi_2019,blakeblackmar,chi,2019,1,1
1868,treyburton_chi_2019_1,treyburton_chi_2019,treyburton,chi,2019,1,1
1869,tjclemmings_chi_2019_1,tjclemmings_chi_2019,tjclemmings,chi,2019,1,1
1870,rashaadcoward_chi_2019_1,rashaadcoward_chi_2019,rashaadcoward,chi,2019,1,1
1885,daxraymond_chi_2019_1,daxraymond_chi_2019,daxraymond,chi,2019,1,1
1888,joshuasimmons_chi_2019_1,joshuasimmons_chi_2019,joshuasimmons,chi,2019,1,1
1894,artieburns_chi_2020_1,artieburns_chi_2020,artieburns,chi,2020,1,1
1897,darionclark_chi_2020_1,darionclark_chi_2020,darionclark,chi,2020,1,1
1904,eddiegoldman_chi_2020_1,eddiegoldman_chi_2020,eddiegoldman,chi,2020,1,1
1914,michaeljoseph_chi_2020_1,michaeljoseph_chi_2020,michaeljoseph,chi,2020,1,1
1917,jordanlucas_chi_2020_1,jordanlucas_chi_2020,jordanlucas,chi,2020,1,1
1927,eddypineiro_chi_2020_1,eddypineiro_chi_2020,eddypineiro,chi,2020,1,1
1928,robertquinn_chi_2020_1,robertquinn_chi_2020,robertquinn,chi,2020,1,1
1936,jasonspriggs_chi_2020_1,jasonspriggs_chi_2020,jasonspriggs,chi,2020,1,1
1953,eddiegoldman_chi_2021_1,eddiegoldman_chi_2021,eddiegoldman,chi,2021,1,1
1961,joeliyiegbuniwe_chi_2021_1,joeliyiegbuniwe_chi_2021,joeliyiegbuniwe,chi,2021,1,1
1964,tevenjenkins_chi_2021_1,tevenjenkins_chi_2021,tevenjenkins,chi,2021,1,1
1983,dannytrevathan_chi_2021_1,dannytrevathan_chi_2021,dannytrevathan,chi,2021,1,1
1992,rexburkhead_cin_2014_1,rexburkhead_cin_2014,rexburkhead,cin,2014,1,1
1995,darquezedennard_cin_2014_1,darquezedennard_cin_2014,darquezedennard,cin,2014,1,1
2007,treyhopkins_cin_2014_1,treyhopkins_cin_2014,treyhopkins,cin,2014,1,1
2012,marvinjones_cin_2014_1,marvinjones_cin_2014,marvinjones,cin,2014,1,1
2015,chrislewisharris_cin_2014_1,chrislewisharris_cin_2014,chrislewisharris,cin,2014,1,1
2019,ajmccarron_cin_2014_1,ajmccarron_cin_2014,ajmccarron,cin,2014,1,1
2026,mikepollak_cin_2014_1,mikepollak_cin_2014,mikepollak,cin,2014,1,1
2027,seanporter_cin_2014_1,seanporter_cin_2014,seanporter,cin,2014,1,1
2031,jkschaffer_cin_2014_1,jkschaffer_cin_2014,jkschaffer,cin,2014,1,1
2038,jameswright_cin_2014_1,jameswright_cin_2014,jameswright,cin,2014,1,1
2043,vontazeburfict_cin_2015_1,vontazeburfict_cin_2015,vontazeburfict,cin,2015,1,1
2052,marcushardison_cin_2015_1,marcushardison_cin_2015,marcushardison,cin,2015,1,1
2064,cedricogbuehi_cin_2015_1,cedricogbuehi_cin_2015,cedricogbuehi,cin,2015,1,1
2065,seanporter_cin_2015_1,seanporter_cin_2015,seanporter,cin,2015,1,1
2067,joshshaw_cin_2015_1,joshshaw_cin_2015,joshshaw,cin,2015,1,1
2074,jameswright_cin_2015_1,jameswright_cin_2015,jameswright,cin,2015,1,1
2077,andrewbillings_cin_2016_1,andrewbillings_cin_2016,andrewbillings,cin,2016,1,1
2081,darquezedennard_cin_2016_1,darquezedennard_cin_2016,darquezedennard,cin,2016,1,1
2082,tylereifert_cin_2016_1,tylereifert_cin_2016,tylereifert,cin,2016,1,1
2086,marcushardison_cin_2016_1,marcushardison_cin_2016,marcushardison,cin,2016,1,1
2089,williamjacksoniii_cin_2016_1,williamjacksoniii_cin_2016,williamjacksoniii,cin,2016,1,1
2095,cedricpeerman_cin_2016_1,cedricpeerman_cin_2016,cedricpeerman,cin,2016,1,1
2098,brandonthompson_cin_2016_1,brandonthompson_cin_2016,brandonthompson,cin,2016,1,1
2106,tracarson_cin_2017_1,tracarson_cin_2017,tracarson,cin,2017,1,1
2109,jeffdriskel_cin_2017_1,jeffdriskel_cin_2017,jeffdriskel,cin,2017,1,1
2122,jakekumerow_cin_2017_1,jakekumerow_cin_2017,jakekumerow,cin,2017,1,1
2127,cedricpeerman_cin_2017_1,cedricpeerman_cin_2017,cedricpeerman,cin,2017,1,1
2131,masonschreck_cin_2017_1,masonschreck_cin_2017,masonschreck,cin,2017,1,1
2135,cjuzomah_cin_2017_1,cjuzomah_cin_2017,cjuzomah,cin,2017,1,1
2137,shawnwilliams_cin_2017_1,shawnwilliams_cin_2017,shawnwilliams,cin,2017,1,1
2138,brandonwilson_cin_2017_1,brandonwilson_cin_2017,brandonwilson,cin,2017,1,1
2139,mattbarkley_cin_2018_1,mattbarkley_cin_2018,mattbarkley,cin,2018,1,1
2140,brandonbell_cin_2018_1,brandonbell_cin_2018,brandonbell,cin,2018,1,1
2144,vontazeburfict_cin_2018_1,vontazeburfict_cin_2018,vontazeburfict,cin,2018,1,1
2146,cethancarter_cin_2018_1,cethancarter_cin_2018,cethancarter,cin,2018,1,1
2147,codycore_cin_2018_1,codycore_cin_2018,codycore,cin,2018,1,1
2156,davontaeharris_cin_2018_1,davontaeharris_cin_2018,davontaeharris,cin,2018,1,1
2157,trayvonhenderson_cin_2018_1,trayvonhenderson_cin_2018,trayvonhenderson,cin,2018,1,1
2158,ryanhewitt_cin_2018_1,ryanhewitt_cin_2018,ryanhewitt,cin,2018,1,1
2165,javariusleamon_cin_2018_1,javariusleamon_cin_2018,javariusleamon,cin,2018,1,1
2175,rodtaylor_cin_2018_1,rodtaylor_cin_2018,rodtaylor,cin,2018,1,1
2179,christianwesterman_cin_2018_1,christianwesterman_cin_2018,christianwesterman,cin,2018,1,1
2181,rodneyanderson_cin_2019_1,rodneyanderson_cin_2019,rodneyanderson,cin,2019,1,1
2184,darquezedennard_cin_2019_1,darquezedennard_cin_2019,darquezedennard,cin,2019,1,1
2185,jeffdriskel_cin_2019_1,jeffdriskel_cin_2019,jeffdriskel,cin,2019,1,1
2186,osheadugas_cin_2019_1,osheadugas_cin_2019,osheadugas,cin,2019,1,1
2190,cordyglenn_cin_2019_1,cordyglenn_cin_2019,cordyglenn,cin,2019,1,1
2191,ajgreen_cin_2019_1,ajgreen_cin_2019,ajgreen,cin,2019,1,1
2205,nilesscott_cin_2019_1,nilesscott_cin_2019,nilesscott,cin,2019,1,1
2207,audentate_cin_2019_1,audentate_cin_2019,audentate,cin,2019,1,1
2210,jonahwilliams_cin_2019_1,jonahwilliams_cin_2019,jonahwilliams,cin,2019,1,1
2212,trayveonwilliams_cin_2019_1,trayveonwilliams_cin_2019,trayveonwilliams,cin,2019,1,1
2218,genoatkins_cin_2020_1,genoatkins_cin_2020,genoatkins,cin,2020,1,1
2239,isaiahprince_cin_2020_1,isaiahprince_cin_2020,isaiahprince,cin,2020,1,1
2243,leshaunsims_cin_2020_1,leshaunsims_cin_2020,leshaunsims,cin,2020,1,1
2247,joshtupou_cin_2020_1,joshtupou_cin_2020,joshtupou,cin,2020,1,1
2249,traewaynes_cin_2020_1,traewaynes_cin_2020,traewaynes,cin,2020,1,1
2251,shawnwilliams_cin_2020_1,shawnwilliams_cin_2020,shawnwilliams,cin,2020,1,1
2274,khalidkareem_cin_2021_1,khalidkareem_cin_2021,khalidkareem,cin,2021,1,1
2294,traewaynes_cin_2021_1,traewaynes_cin_2021,traewaynes,cin,2021,1,1
2301,michaelbowie_cle_2014_1,michaelbowie_cle_2014,michaelbowie,cle,2014,1,1
2303,desmondbryant_cle_2014_1,desmondbryant_cle_2014,desmondbryant,cle,2014,1,1
2308,pierredesir_cle_2014_1,pierredesir_cle_2014,pierredesir,cle,2014,1,1
2309,dariuseubanks_cle_2014_1,dariuseubanks_cle_2014,dariuseubanks,cle,2014,1,1
2313,joshgordon_cle_2014_1,joshgordon_cle_2014,joshgordon,cle,2014,1,1
2318,johnhughes_cle_2014_1,johnhughes_cle_2014,johnhughes,cle,2014,1,1
2325,ericmartin_cle_2014_1,ericmartin_cle_2014,ericmartin,cle,2014,1,1
2326,nickmcdonald_cle_2014_1,nickmcdonald_cle_2014,nickmcdonald,cle,2014,1,1
2327,paulmcquistan_cle_2014_1,paulmcquistan_cle_2014,paulmcquistan,cle,2014,1,1
2329,marlonmoore_cle_2014_1,marlonmoore_cle_2014,marlonmoore,cle,2014,1,1
2338,isaiahtrufant_cle_2014_1,isaiahtrufant_cle_2014,isaiahtrufant,cle,2014,1,1
2348,dwaynebowe_cle_2015_1,dwaynebowe_cle_2015,dwaynebowe,cle,2015,1,1
2349,michaelbowie_cle_2015_1,michaelbowie_cle_2015,michaelbowie,cle,2015,1,1
2359,ifoekpreolomu_cle_2015_1,ifoekpreolomu_cle_2015,ifoekpreolomu,cle,2015,1,1
2362,charlesgaines_cle_2015_1,charlesgaines_cle_2015,charlesgaines,cle,2015,1,1
2363,justingilbert_cle_2015_1,justingilbert_cle_2015,justingilbert,cle,2015,1,1
2380,nateorchard_cle_2015_1,nateorchard_cle_2015,nateorchard,cle,2015,1,1
2384,connorshaw_cle_2015_1,connorshaw_cle_2015,connorshaw,cle,2015,1,1
2388,randalltelfer_cle_2015_1,randalltelfer_cle_2015,randalltelfer,cle,2015,1,1
2390,robertturbin_cle_2015_1,robertturbin_cle_2015,robertturbin,cle,2015,1,1
2394,glennwinston_cle_2015_1,glennwinston_cle_2015,glennwinston,cle,2015,1,1
2398,marcusburley_cle_2016_1,marcusburley_cle_2016,marcusburley,cle,2016,1,1
2410,rannellhall_cle_2016_1,rannellhall_cle_2016,rannellhall,cle,2016,1,1
2415,nilelawrencestample_cle_2016_1,nilelawrencestample_cle_2016,nilelawrencestample,cle,2016,1,1
2419,rajionneal_cle_2016_1,rajionneal_cle_2016,rajionneal,cle,2016,1,1
2421,dennisparks_cle_2016_1,dennisparks_cle_2016,dennisparks,cle,2016,1,1
2428,glennwinston_cle_2016_1,glennwinston_cle_2016,glennwinston,cle,2016,1,1
2429,dylanwynn_cle_2016_1,dylanwynn_cle_2016,dylanwynn,cle,2016,1,1
2431,chrisbarker_cle_2017_1,chrisbarker_cle_2017,chrisbarker,cle,2017,1,1
2436,tankcarder_cle_2017_1,tankcarder_cle_2017,tankcarder,cle,2017,1,1
2447,dariusjackson_cle_2017_1,dariusjackson_cle_2017,dariusjackson,cle,2017,1,1
2448,roderickjohnson_cle_2017_1,roderickjohnson_cle_2017,roderickjohnson,cle,2017,1,1
2451,mattmccants_cle_2017_1,mattmccants_cle_2017,mattmccants,cle,2017,1,1
2458,edreynolds_cle_2017_1,edreynolds_cle_2017,edreynolds,cle,2017,1,1
2466,howardwilson_cle_2017_1,howardwilson_cle_2017,howardwilson,cle,2017,1,1
2467,jameswright_cle_2017_1,jameswright_cle_2017,jameswright,cle,2017,1,1
2470,jamesburgess_cle_2018_1,jamesburgess_cle_2018,jamesburgess,cle,2018,1,1
2476,ejgaines_cle_2018_1,ejgaines_cle_2018,ejgaines,cle,2018,1,1
2484,ricardolouis_cle_2018_1,ricardolouis_cle_2018,ricardolouis,cle,2018,1,1
2494,chadthomas_cle_2018_1,chadthomas_cle_2018,chadthomas,cle,2018,1,1
2500,marquezwilliams_cle_2018_1,marquezwilliams_cle_2018,marquezwilliams,cle,2018,1,1
2502,howardwilson_cle_2018_1,howardwilson_cle_2018,howardwilson,cle,2018,1,1
2508,lofalemaka_cle_2019_1,lofalemaka_cle_2019,lofalemaka,cle,2019,1,1
2509,drewforbes_cle_2019_1,drewforbes_cle_2019,drewforbes,cle,2019,1,1
2510,phillipgaines_cle_2019_1,phillipgaines_cle_2019,phillipgaines,cle,2019,1,1
2518,kylekalis_cle_2019_1,kylekalis_cle_2019,kylekalis,cle,2019,1,1
2519,joekerridge_cle_2019_1,joekerridge_cle_2019,joekerridge,cle,2019,1,1
2522,djmontgomery_cle_2019_1,djmontgomery_cle_2019,djmontgomery,cle,2019,1,1
2533,sionetakitaki_cle_2019_1,sionetakitaki_cle_2019,sionetakitaki,cle,2019,1,1
2540,andrewbillings_cle_2020_1,andrewbillings_cle_2020,andrewbillings,cle,2020,1,1
2548,grantdelpit_cle_2020_1,grantdelpit_cle_2020,grantdelpit,cle,2020,1,1
2549,drakedorbeck_cle_2020_1,drakedorbeck_cle_2020,drakedorbeck,cle,2020,1,1
2555,colbygossett_cle_2020_1,colbygossett_cle_2020,colbygossett,cle,2020,1,1
2562,chrishubbard_cle_2020_1,chrishubbard_cle_2020,chrishubbard,cle,2020,1,1
2567,kevinjohnson_cle_2020_1,kevinjohnson_cle_2020,kevinjohnson,cle,2020,1,1
2575,georgeobinna_cle_2020_1,georgeobinna_cle_2020,georgeobinna,cle,2020,1,1
2580,malcolmpridgeon_cle_2020_1,malcolmpridgeon_cle_2020,malcolmpridgeon,cle,2020,1,1
2587,alextaylor_cle_2020_1,alextaylor_cle_2020,alextaylor,cle,2020,1,1
2595,curtisweaver_cle_2020_1,curtisweaver_cle_2020,curtisweaver,cle,2020,1,1
2596,greedywilliams_cle_2020_1,greedywilliams_cle_2020,greedywilliams,cle,2020,1,1
2598,mackwilson_cle_2020_1,mackwilson_cle_2020,mackwilson,cle,2020,1,1
2599,trevonyoung_cle_2020_1,trevonyoung_cle_2020,trevonyoung,cle,2020,1,1
2600,odellbeckhamjr_cle_2021_1,odellbeckhamjr_cle_2021,odellbeckhamjr,cle,2021,1,1
2608,grantdelpit_cle_2021_1,grantdelpit_cle_2021,grantdelpit,cle,2021,1,1
2609,michaeldunn_cle_2021_1,michaeldunn_cle_2021,michaeldunn,cle,2021,1,1
2611,tonyfields_cle_2021_1,tonyfields_cle_2021,tonyfields,cle,2021,1,1
2633,jacobphillips_cle_2021_1,jacobphillips_cle_2021,jacobphillips,cle,2021,1,1
2647,joshbrent_dal_2014_1,joshbrent_dal_2014,joshbrent,dal,2014,1,1
2660,bengardner_dal_2014_1,bengardner_dal_2014,bengardner,dal,2014,1,1
2661,jakarhamilton_dal_2014_1,jakarhamilton_dal_2014,jakarhamilton,dal,2014,1,1
2667,demarcuslawrence_dal_2014_1,demarcuslawrence_dal_2014,demarcuslawrence,dal,2014,1,1
2669,seanlee_dal_2014_1,seanlee_dal_2014,seanlee,dal,2014,1,1
2672,terrellmcclain_dal_2014_1,terrellmcclain_dal_2014,terrellmcclain,dal,2014,1,1
2676,amobiokoye_dal_2014_1,amobiokoye_dal_2014,amobiokoye,dal,2014,1,1
2681,orlandoscandrick_dal_2014_1,orlandoscandrick_dal_2014,orlandoscandrick,dal,2014,1,1
2684,anthonyspencer_dal_2014_1,anthonyspencer_dal_2014,anthonyspencer,dal,2014,1,1
2687,darrionweems_dal_2014_1,darrionweems_dal_2014,darrionweems,dal,2014,1,1
2688,chriswhaley_dal_2014_1,chriswhaley_dal_2014,chriswhaley,dal,2014,1,1
2702,chazgreen_dal_2015_1,chazgreen_dal_2015,chazgreen,dal,2015,1,1
2721,jordanmills_dal_2015_1,jordanmills_dal_2015,jordanmills,dal,2015,1,1
2723,marknzeocha_dal_2015_1,marknzeocha_dal_2015,marknzeocha,dal,2015,1,1
2727,orlandoscandrick_dal_2015_1,orlandoscandrick_dal_2015,orlandoscandrick,dal,2015,1,1
2731,brandonweeden_dal_2015_1,brandonweeden_dal_2015,brandonweeden,dal,2015,1,1
2748,jameshanna_dal_2016_1,jameshanna_dal_2016,jameshanna,dal,2016,1,1
2755,rolandomcclain_dal_2016_1,rolandomcclain_dal_2016,rolandomcclain,dal,2016,1,1
2756,darrenmcfadden_dal_2016_1,darrenmcfadden_dal_2016,darrenmcfadden,dal,2016,1,1
2757,kellenmoore_dal_2016_1,kellenmoore_dal_2016,kellenmoore,dal,2016,1,1
2758,marknzeocha_dal_2016_1,marknzeocha_dal_2016,marknzeocha,dal,2016,1,1
2759,tonyromo_dal_2016_1,tonyromo_dal_2016,tonyromo,dal,2016,1,1
2761,jaylonsmith_dal_2016_1,jaylonsmith_dal_2016,jaylonsmith,dal,2016,1,1
2764,charlestapper_dal_2016_1,charlestapper_dal_2016,charlestapper,dal,2016,1,1
2765,joshthomas_dal_2016_1,joshthomas_dal_2016,joshthomas,dal,2016,1,1
2770,richardash_dal_2017_1,richardash_dal_2017,richardash,dal,2017,1,1
2782,zacdysert_dal_2017_1,zacdysert_dal_2017,zacdysert,dal,2017,1,1
2784,ricogathers_dal_2017_1,ricogathers_dal_2017,ricogathers,dal,2017,1,1
2786,connorhamlett_dal_2017_1,connorhamlett_dal_2017,connorhamlett,dal,2017,1,1
2789,anthonyhitchens_dal_2017_1,anthonyhitchens_dal_2017,anthonyhitchens,dal,2017,1,1
2793,johnlotulelei_dal_2017_1,johnlotulelei_dal_2017,johnlotulelei,dal,2017,1,1
2804,dukethomas_dal_2017_1,dukethomas_dal_2017,dukethomas,dal,2017,1,1
2805,joshthomas_dal_2017_1,joshthomas_dal_2017,joshthomas,dal,2017,1,1
2806,coreywashington_dal_2017_1,coreywashington_dal_2017,coreywashington,dal,2017,1,1
2813,noahbrown_dal_2018_1,noahbrown_dal_2018,noahbrown,dal,2018,1,1
2817,parkerehinger_dal_2018_1,parkerehinger_dal_2018,parkerehinger,dal,2018,1,1
2819,travisfrederick_dal_2018_1,travisfrederick_dal_2018,travisfrederick,dal,2018,1,1
2826,datonejones_dal_2018_1,datonejones_dal_2018,datonejones,dal,2018,1,1
2830,marcusmartin_dal_2018_1,marcusmartin_dal_2018,marcusmartin,dal,2018,1,1
2834,jameillshowers_dal_2018_1,jameillshowers_dal_2018,jameillshowers,dal,2018,1,1
2843,cedrickwilsonjr_dal_2018_1,cedrickwilsonjr_dal_2018,cedrickwilsonjr,dal,2018,1,1
2845,xavierwoods_dal_2018_1,xavierwoods_dal_2018,xavierwoods,dal,2018,1,1
2849,noahbrown_dal_2019_1,noahbrown_dal_2019,noahbrown,dal,2019,1,1
2858,lukegifford_dal_2019_1,lukegifford_dal_2019,lukegifford,dal,2019,1,1
2861,jalenjelks_dal_2019_1,jalenjelks_dal_2019,jalenjelks,dal,2019,1,1
2862,jonveajohnson_dal_2019_1,jonveajohnson_dal_2019,jonveajohnson,dal,2019,1,1
2865,lancelenoir_dal_2019_1,lancelenoir_dal_2019,lancelenoir,dal,2019,1,1
2868,connormcgovern_dal_2019_1,connormcgovern_dal_2019,connormcgovern,dal,2019,1,1
2870,tyvispowell_dal_2019_1,tyvispowell_dal_2019,tyvispowell,dal,2019,1,1
2871,derrickpuni_dal_2019_1,derrickpuni_dal_2019,derrickpuni,dal,2019,1,1
2873,danielross_dal_2019_1,danielross_dal_2019,danielross,dal,2019,1,1
2874,jameillshowers_dal_2019_1,jameillshowers_dal_2019,jameillshowers,dal,2019,1,1
2879,darianthompson_dal_2019_1,darianthompson_dal_2019,darianthompson,dal,2019,1,1
2881,chriswestry_dal_2019_1,chriswestry_dal_2019,chriswestry,dal,2019,1,1
2882,codywichmann_dal_2019_1,codywichmann_dal_2019,codywichmann,dal,2019,1,1
2885,donovanwilson_dal_2019_1,donovanwilson_dal_2019,donovanwilson,dal,2019,1,1
2892,ventellbryant_dal_2020_1,ventellbryant_dal_2020,ventellbryant,dal,2020,1,1
2894,mauricecanady_dal_2020_1,mauricecanady_dal_2020,mauricecanady,dal,2020,1,1
2895,laelcollins_dal_2020_1,laelcollins_dal_2020,laelcollins,dal,2020,1,1
2900,travisfrederick_dal_2020_1,travisfrederick_dal_2020,travisfrederick,dal,2020,1,1
2902,stephenguidry_dal_2020_1,stephenguidry_dal_2020,stephenguidry,dal,2020,1,1
2905,mitchhyatt_dal_2020_1,mitchhyatt_dal_2020,mitchhyatt,dal,2020,1,1
2908,azurkamara_dal_2020_1,azurkamara_dal_2020,azurkamara,dal,2020,1,1
2911,seanlee_dal_2020_1,seanlee_dal_2020,seanlee,dal,2020,1,1
2912,jourdanlewis_dal_2020_1,jourdanlewis_dal_2020,jourdanlewis,dal,2020,1,1
2916,jamizeolawale_dal_2020_1,jamizeolawale_dal_2020,jamizeolawale,dal,2020,1,1
2930,joshball_dal_2021_1,joshball_dal_2021,joshball,dal,2021,1,1
2931,francisbernard_dal_2021_1,francisbernard_dal_2021,francisbernard,dal,2021,1,1
2940,nevillegallimore_dal_2021_1,nevillegallimore_dal_2021,nevillegallimore,dal,2021,1,1
2946,kelvinjoseph_dal_2021_1,kelvinjoseph_dal_2021,kelvinjoseph,dal,2021,1,1
2950,seanmckeon_dal_2021_1,seanmckeon_dal_2021,seanmckeon,dal,2021,1,1
2961,malikturner_dal_2021_1,malikturner_dal_2021,malikturner,dal,2021,1,1
2968,kennyanunike_den_2014_1,kennyanunike_den_2014,kennyanunike,den,2014,1,1
2981,bengarland_den_2014_1,bengarland_den_2014,bengarland,den,2014,1,1
2984,ronniehillman_den_2014_1,ronniehillman_den_2014,ronniehillman,den,2014,1,1
2990,greglatta_den_2014_1,greglatta_den_2014,greglatta,den,2014,1,1
2998,jordannorwood_den_2014_1,jordannorwood_den_2014,jordannorwood,den,2014,1,1
2999,mattprater_den_2014_1,mattprater_den_2014,mattprater,den,2014,1,1
3008,dannytrevathan_den_2014_1,dannytrevathan_den_2014,dannytrevathan,den,2014,1,1
3013,kayvonwebster_den_2014_1,kayvonwebster_den_2014,kayvonwebster,den,2014,1,1
3014,weswelker_den_2014_1,weswelker_den_2014,weswelker,den,2014,1,1
3016,johnyouboty_den_2014_1,johnyouboty_den_2014,johnyouboty,den,2014,1,1
3018,kennyanunike_den_2015_1,kennyanunike_den_2015,kennyanunike,den,2015,1,1
3019,marvinaustin_den_2015_1,marvinaustin_den_2015,marvinaustin,den,2015,1,1
3026,ryanclady_den_2015_1,ryanclady_den_2015,ryanclady,den,2015,1,1
3036,jeffheuerman_den_2015_1,jeffheuerman_den_2015,jeffheuerman,den,2015,1,1
3043,lerenteemccray_den_2015_1,lerenteemccray_den_2015,lerenteemccray,den,2015,1,1
3070,sambrenner_den_2016_1,sambrenner_den_2016,sambrenner,den,2016,1,1
3074,jamesferentz_den_2016_1,jamesferentz_den_2016,jamesferentz,den,2016,1,1
3075,benniefowler_den_2016_1,benniefowler_den_2016,benniefowler,den,2016,1,1
3076,garrettgraham_den_2016_1,garrettgraham_den_2016,garrettgraham,den,2016,1,1
3078,jeffheuerman_den_2016_1,jeffheuerman_den_2016,jeffheuerman,den,2016,1,1
3084,tysambrailo_den_2016_1,tysambrailo_den_2016,tysambrailo,den,2016,1,1
3090,vancewalker_den_2016_1,vancewalker_den_2016,vancewalker,den,2016,1,1
3096,devontaebooker_den_2017_1,devontaebooker_den_2017,devontaebooker,den,2017,1,1
3097,jakebutt_den_2017_1,jakebutt_den_2017,jakebutt,den,2017,1,1
3098,jaredcrick_den_2017_1,jaredcrick_den_2017,jaredcrick,den,2017,1,1
3104,carloshenderson_den_2017_1,carloshenderson_den_2017,carloshenderson,den,2017,1,1
3106,chadkelly_den_2017_1,chadkelly_den_2017,chadkelly,den,2017,1,1
3107,zachkerr_den_2017_1,zachkerr_den_2017,zachkerr,den,2017,1,1
3111,paxtonlynch_den_2017_1,paxtonlynch_den_2017,paxtonlynch,den,2017,1,1
3115,kylepeko_den_2017_1,kylepeko_den_2017,kylepeko,den,2017,1,1
3116,shaneray_den_2017_1,shaneray_den_2017,shaneray,den,2017,1,1
3125,billywinn_den_2017_1,billywinn_den_2017,billywinn,den,2017,1,1
3128,kennybell_den_2018_1,kennybell_den_2018,kennybell,den,2018,1,1
3131,jamalcarter_den_2018_1,jamalcarter_den_2018,jamalcarter,den,2018,1,1
3132,suacravens_den_2018_1,suacravens_den_2018,suacravens,den,2018,1,1
3136,troyfumagalli_den_2018_1,troyfumagalli_den_2018,troyfumagalli,den,2018,1,1
3138,jerrolgarciawilliams_den_2018_1,jerrolgarciawilliams_den_2018,jerrolgarciawilliams,den,2018,1,1
3142,carloshenderson_den_2018_1,carloshenderson_den_2018,carloshenderson,den,2018,1,1
3153,deiontrezmount_den_2018_1,deiontrezmount_den_2018,deiontrezmount,den,2018,1,1
3159,jordantaylor_den_2018_1,jordantaylor_den_2018,jordantaylor,den,2018,1,1
3162,menelikwatson_den_2018_1,menelikwatson_den_2018,menelikwatson,den,2018,1,1
3166,jakebutt_den_2019_1,jakebutt_den_2019,jakebutt,den,2019,1,1
3167,brycecallahan_den_2019_1,brycecallahan_den_2019,brycecallahan,den,2019,1,1
3169,ryancrozier_den_2019_1,ryancrozier_den_2019,ryancrozier,den,2019,1,1
3170,todddavis_den_2019_1,todddavis_den_2019,todddavis,den,2019,1,1
3172,joedineen_den_2019_1,joedineen_den_2019,joedineen,den,2019,1,1
