p_id,player,player_team_id,unique_team_id,team_id_impute,numeric_id,position,team_name,year,week,pass_summary_player_game_count,pass_summary_accuracy_percent,pass_summary_aimed_passes,pass_summary_attempts,pass_summary_avg_depth_of_target,pass_summary_avg_time_to_throw,pass_summary_bats,pass_summary_big_time_throws,pass_summary_btt_rate,pass_summary_completion_percent,pass_summary_completions,pass_summary_declined_penalties,pass_summary_def_gen_pressures,pass_summary_drop_rate,pass_summary_dropbacks,pass_summary_drops,pass_summary_first_downs,pass_summary_franchise_id,pass_summary_grades_hands_fumble,pass_summary_grades_offense,pass_summary_grades_pass,pass_summary_grades_run,pass_summary_hit_as_threw,pass_summary_interceptions,pass_summary_passing_snaps,pass_summary_penalties,pass_summary_pressure_to_sack_rate,pass_summary_qb_rating,pass_summary_sack_percent,pass_summary_sacks,pass_summary_scrambles,pass_summary_spikes,pass_summary_thrown_aways,pass_summary_touchdowns,pass_summary_turnover_worthy_plays,pass_summary_twp_rate,pass_summary_yards,pass_summary_ypa
matthasselbeck_ind_2014_17,matthasselbeck,matthasselbeck_ind_2014,ind_2014_17,ind_2014,408,qb,ind,2014,17,1,68.4,19,19,8.0,2.01,0,1,5.3,68.4,13,1,3,0.0,19,0,7,14,76.3,60.8,62.0,55.7,0,0,19,1,0.0,110.6,0.0,0,0,0,0,1,1,5.3,155,8.2
jimmygaroppolo_ne_2014_17,jimmygaroppolo,jimmygaroppolo_ne_2014,ne_2014_17,ne_2014,8697,qb,ne,2014,17,1,71.4,14,17,9.4,3.51,0,0,0.0,58.8,10,0,12,0.0,22,0,4,19,76.9,45.4,44.0,60.7,1,0,25,0,25.0,73.2,13.6,3,2,0,2,0,2,8.0,90,5.3
tombrady_ne_2014_17,tombrady,tombrady_ne_2014,ne_2014_17,ne_2014,698,qb,ne,2014,17,1,71.4,14,16,9.6,2.66,0,0,0.0,50.0,8,0,6,20.0,18,2,4,19,75.2,63.7,65.8,53.7,0,0,19,0,16.7,64.6,5.6,1,1,0,2,0,0,0.0,80,5.0
camnewton_car_2014_17,camnewton,camnewton_car_2014,car_2014_17,car_2014,6153,qb,car,2014,17,1,75.0,16,16,10.3,3.01,0,1,5.9,62.5,10,0,9,16.7,19,2,7,5,76.5,86.9,82.9,78.8,0,0,20,1,11.1,104.7,5.3,1,2,0,0,1,0,0.0,114,7.1
andrewluck_ind_2014_17,andrewluck,andrewluck_ind_2014,ind_2014_17,ind_2014,7007,qb,ind,2014,17,1,62.5,16,16,8.7,2.37,0,0,0.0,62.5,10,0,8,0.0,18,0,8,14,22.6,52.6,53.2,58.3,0,0,18,0,12.5,135.4,5.6,1,1,0,0,2,1,5.6,160,10.0
jordanpalmer_ten_2014_17,jordanpalmer,jordanpalmer_ten_2014,ten_2014_17,ten_2014,3821,qb,ten,2014,17,1,33.3,3,3,11.3,2.23,0,0,0.0,33.3,1,0,3,0.0,3,0,0,31,67.4,46.1,46.3,60.0,0,0,3,0,0.0,42.4,0.0,0,0,0,0,0,0,0.0,7,2.3
brockosweiler_den_2014_17,brockosweiler,brockosweiler_den_2014,den_2014_17,den_2014,7059,qb,den,2014,17,1,100.0,2,2,11.0,2.0,0,0,0.0,100.0,2,0,0,0.0,2,0,2,10,66.1,67.5,66.5,60.0,0,0,2,0,17.889788997739263,158.3,0.0,0,0,0,0,1,0,0.0,39,19.5
mattflynn_gb_2014_17,mattflynn,mattflynn_gb_2014,gb_2014_17,gb_2014,4523,qb,gb,2014,17,1,100.0,1,1,3.0,3.05,0,0,0.0,100.0,1,0,1,0.0,2,0,0,12,63.6,59.0,58.9,61.09127155172414,0,0,2,0,100.0,91.7,50.0,1,0,0,0,0,0,0.0,6,6.0
tombrady_tb_2022_1,tombrady,tombrady_tb_2022,tb_2022_1,tb_2022,698,qb,tb,2022,1,1,77.6,49,52,6.8,2.24,0,2,3.7,67.3,35,0,9,7.9,53,3,17,30,81.6,71.2,69.9,60.5,0,0,56,0,0.0,92.7,0.0,0,0,0,3,1,1,1.8,351,6.8
kennypickett_pit_2022_1,kennypickett,kennypickett_pit_2022,pit_2022_1,pit_2022,60515,qb,pit,2022,1,1,76.0,50,52,7.6,2.79,1,1,1.9,65.4,34,1,17,10.5,56,4,20,25,81.4,65.8,64.7,65.9,0,1,59,1,17.6,74.8,5.4,3,1,0,1,0,3,5.1,327,6.3
trevorlawrence_jax_2022_1,trevorlawrence,trevorlawrence_jax_2022,jax_2022_1,jax_2022,77632,qb,jax,2022,1,1,68.2,44,47,11.0,2.82,1,3,6.3,53.2,25,0,13,16.7,50,5,16,15,80.7,65.0,60.6,75.6,0,2,51,0,0.0,54.5,0.0,0,3,1,1,0,1,2.0,291,6.2
patrickmahomes_kc_2022_1,patrickmahomes,patrickmahomes_kc_2022,kc_2022_1,kc_2022,11765,qb,kc,2022,1,1,77.5,40,43,6.9,2.56,0,1,2.2,67.4,29,0,14,6.5,48,2,18,16,80.9,82.6,80.0,67.6,1,0,51,0,21.4,117.6,6.3,3,2,0,2,4,0,0.0,292,6.8
matthewstafford_lar_2022_1,matthewstafford,matthewstafford_lar_2022,lar_2022_1,lar_2022,4924,qb,lar,2022,1,1,72.5,40,42,7.4,2.65,0,1,2.3,66.7,28,0,20,3.4,47,1,9,26,22.7,42.2,42.7,61.09127155172414,0,1,48,0,25.0,86.2,10.6,5,0,0,2,1,3,6.3,308,7.3
kylermurray_ari_2022_1,kylermurray,kylermurray_ari_2022,ari_2022_1,ari_2022,38334,qb,ari,2022,1,1,76.3,38,42,7.0,2.24,0,0,0.0,66.7,28,0,15,3.4,45,1,16,1,80.3,63.9,61.4,66.8,0,1,45,0,6.7,80.5,2.2,1,1,2,2,1,1,2.2,250,6.0
mattryan_ind_2022_1,mattryan,mattryan_ind_2022,ind_2022_1,ind_2022,4317,qb,ind,2022,1,1,80.0,35,41,6.0,2.79,0,0,0.0,63.4,26,0,24,7.1,48,2,14,14,32.0,39.0,42.2,55.3,0,2,53,1,25.0,60.4,12.5,6,1,1,5,0,3,5.7,254,6.2
kirkcousins_min_2022_1,kirkcousins,kirkcousins_min_2022,min_2022_1,min_2022,7102,qb,min,2022,1,1,91.7,36,41,4.7,2.51,1,1,2.2,78.0,32,0,9,3.0,43,1,18,18,80.6,71.3,68.1,70.5,1,1,47,0,11.1,94.7,2.3,1,1,1,2,1,1,2.1,296,7.2
russellwilson_den_2022_1,russellwilson,russellwilson_den_2022,den_2022_1,den_2022,7077,qb,den,2022,1,1,68.6,35,39,10.9,2.69,2,1,2.5,53.8,21,0,9,12.5,45,3,12,10,29.9,40.9,38.5,66.8,0,2,46,0,44.4,54.9,8.9,4,2,0,2,0,4,8.7,274,7.0
aaronrodgers_gb_2022_1,aaronrodgers,aaronrodgers_gb_2022,gb_2022_1,gb_2022,2241,qb,gb,2022,1,1,71.4,35,39,7.3,2.36,3,1,2.4,64.1,25,0,13,0.0,41,0,15,12,79.3,60.2,59.6,61.09127155172414,0,0,43,0,15.4,96.3,4.9,2,0,0,1,2,0,0.0,222,5.7
carsonwentz_was_2022_1,carsonwentz,carsonwentz_was_2022,was_2022_1,was_2022,10636,qb,was,2022,1,1,77.1,35,38,9.0,2.61,2,5,11.9,65.8,25,0,12,7.4,43,2,12,32,30.7,74.3,72.7,57.6,0,1,47,0,25.0,102.9,7.0,3,2,0,1,2,2,4.3,359,9.4
bakermayfield_car_2022_1,bakermayfield,bakermayfield_car_2022,car_2022_1,car_2022,46518,qb,car,2022,1,1,66.7,33,36,7.5,2.68,0,2,5.1,55.6,20,0,11,9.1,41,2,7,5,79.6,66.3,65.5,61.09127155172414,1,1,44,0,36.4,61.7,9.8,4,0,0,2,0,1,2.3,215,6.0
jalenhurts_phi_2022_1,jalenhurts,jalenhurts_phi_2022,phi_2022_1,phi_2022,40291,qb,phi,2022,1,1,84.8,33,36,3.5,2.59,1,1,2.8,72.2,26,0,13,7.1,40,2,14,24,81.5,71.8,58.4,84.3,0,0,41,0,15.4,89.9,5.0,2,2,0,2,0,2,4.9,239,6.6
jaredgoff_det_2022_1,jaredgoff,jaredgoff_det_2022,det_2022_1,det_2022,10635,qb,det,2022,1,1,70.0,30,35,9.1,3.06,0,2,5.4,54.3,19,0,16,9.5,39,2,9,11,28.7,56.7,58.4,51.4,0,1,41,0,12.5,62.7,5.1,2,2,0,5,0,2,4.9,229,6.5
joeburrow_cin_2022_1,joeburrow,joeburrow_cin_2022,cin_2022_1,cin_2022,28022,qb,cin,2022,1,1,80.0,30,35,4.2,2.28,3,0,0.0,68.6,24,0,5,0.0,37,0,10,7,79.8,58.6,56.4,66.4,1,1,41,0,40.0,82.7,5.4,2,0,0,1,1,1,2.4,217,6.2
jacobybrissett_cle_2022_1,jacobybrissett,jacobybrissett_cle_2022,cle_2022_1,cle_2022,10725,qb,cle,2022,1,1,71.0,31,34,10.2,2.89,0,2,5.6,61.8,21,0,8,4.5,36,1,16,8,79.0,70.5,64.6,79.1,0,1,38,0,0.0,79.3,0.0,0,2,0,3,1,1,2.6,230,6.8
justinherbert_lac_2022_1,justinherbert,justinherbert_lac_2022,lac_2022_1,lac_2022,28237,qb,lac,2022,1,1,75.0,32,34,5.5,2.79,1,0,0.0,64.7,22,0,12,8.3,38,2,14,27,79.5,64.9,65.1,57.1,0,0,40,0,8.3,93.8,2.6,1,3,0,1,1,0,0.0,228,6.7
skylarthompson_mia_2022_1,skylarthompson,skylarthompson_mia_2022,mia_2022_1,mia_2022,60417,qb,mia,2022,1,1,71.0,31,33,7.2,2.67,0,1,2.8,57.6,19,0,21,13.6,35,3,8,17,28.0,58.2,57.4,65.9,0,1,39,1,9.5,58.4,5.7,2,0,0,2,0,2,5.1,166,5.0
lamarjackson_bal_2022_1,lamarjackson,lamarjackson_bal_2022,bal_2022_1,bal_2022,46416,qb,bal,2022,1,1,76.0,25,32,10.1,3.07,2,1,3.1,59.4,19,0,15,0.0,35,0,7,3,80.6,65.1,60.1,68.9,0,1,37,1,6.7,71.6,2.9,1,2,0,5,1,1,2.7,174,5.4
joshallen_buf_2022_1,joshallen,joshallen_buf_2022,buf_2022_1,buf_2022,46601,qb,buf,2022,1,1,72.4,29,31,14.9,2.53,2,4,12.5,64.5,20,0,6,4.8,34,1,17,4,78.7,88.7,86.0,68.6,0,1,35,0,0.0,134.1,0.0,0,3,0,0,4,1,2.9,424,13.7
jimmygaroppolo_sf_2022_1,jimmygaroppolo,jimmygaroppolo_sf_2022,sf_2022_1,sf_2022,8697,qb,sf,2022,1,1,70.4,27,30,8.6,2.54,3,1,3.0,60.0,18,0,11,5.3,32,1,12,28,78.7,70.1,67.2,66.4,0,0,36,1,18.2,109.4,6.3,2,0,0,0,2,1,2.8,253,8.4
derekcarr_lv_2022_1,derekcarr,derekcarr_lv_2022,lv_2022_1,lv_2022,8671,qb,lv,2022,1,1,74.1,27,30,11.9,3.1,0,1,3.0,63.3,19,0,15,5.0,33,1,6,23,78.4,66.7,70.7,58.3,0,0,37,2,13.3,110.1,6.1,2,1,0,3,2,1,2.7,238,7.9
danieljones_nyg_2022_1,danieljones,danieljones_nyg_2022,nyg_2022_1,nyg_2022,39395,qb,nyg,2022,1,1,88.0,25,27,5.6,2.7,1,0,0.0,77.8,21,0,13,4.5,31,1,14,21,28.8,69.8,70.5,65.1,0,0,33,1,7.7,100.2,3.2,1,3,0,1,0,1,3.0,217,8.0
genosmith_sea_2022_1,genosmith,genosmith_sea_2022,sea_2022_1,sea_2022,7820,qb,sea,2022,1,1,75.0,24,25,13.3,3.24,0,5,17.2,64.0,16,0,11,11.1,30,2,10,29,78.3,91.3,91.0,61.4,0,0,34,0,27.3,139.5,10.0,3,2,0,1,3,1,2.9,267,10.7
ryantannehill_ten_2022_1,ryantannehill,ryantannehill_ten_2022,ten_2022_1,ten_2022,7014,qb,ten,2022,1,1,72.7,22,25,9.0,2.9,0,2,7.4,60.0,15,0,15,6.3,31,1,6,31,78.4,60.1,62.7,49.5,1,0,33,1,33.3,95.6,16.1,5,1,0,2,1,0,0.0,181,7.2
marcusmariota_atl_2022_1,marcusmariota,marcusmariota_atl_2022,atl_2022_1,atl_2022,9435,qb,atl,2022,1,1,62.5,24,25,8.8,2.68,0,1,3.6,56.0,14,0,14,6.7,34,1,8,2,28.5,67.2,65.9,62.7,0,0,37,0,35.7,86.6,14.7,5,4,0,1,1,1,2.7,147,5.9
andydalton_no_2022_1,andydalton,andydalton_no_2022,no_2022_1,no_2022,6187,qb,no,2022,1,1,73.9,23,24,7.8,2.68,0,1,3.8,66.7,16,0,9,5.9,26,1,8,20,78.5,73.6,72.8,61.5,1,1,28,0,11.1,87.3,3.8,1,1,0,0,1,1,3.6,191,8.0
davismills_hou_2022_1,davismills,davismills_hou_2022,hou_2022_1,hou_2022,52269,qb,hou,2022,1,1,78.3,23,24,5.3,2.16,1,0,0.0,66.7,16,0,9,11.1,25,2,6,13,77.1,64.4,67.8,55.8,0,0,26,1,11.1,81.9,4.0,1,0,0,0,0,0,0.0,140,5.8
justinfields_chi_2022_1,justinfields,justinfields_chi_2022,chi_2022_1,chi_2022,82118,qb,chi,2022,1,1,85.0,20,21,8.9,3.18,1,1,4.3,71.4,15,1,13,11.8,29,2,13,6,26.8,77.9,56.2,92.4,0,0,32,2,15.4,118.8,6.9,2,6,0,0,1,2,6.3,208,9.9
baileyzappe_ne_2022_1,baileyzappe,baileyzappe_ne_2022,ne_2022_1,ne_2022,60396,qb,ne,2022,1,1,85.7,21,21,8.2,2.8,0,0,0.0,81.0,17,0,2,5.6,22,1,11,19,26.4,77.6,82.7,44.6,0,1,26,0,0.0,100.0,0.0,0,1,0,0,1,0,0.0,188,9.0
zachwilson_nyj_2022_1,zachwilson,zachwilson_nyj_2022,nyj_2022_1,nyj_2022,82096,qb,nyj,2022,1,1,77.8,18,21,10.8,2.73,1,1,4.5,66.7,14,0,5,0.0,24,0,10,22,77.4,81.9,79.7,65.7,2,0,26,0,40.0,99.3,8.3,2,1,0,0,0,0,0.0,210,10.0
cooperrush_dal_2022_1,cooperrush,cooperrush_dal_2022,dal_2022_1,dal_2022,12324,qb,dal,2022,1,1,73.3,15,16,7.4,2.07,0,0,0.0,62.5,10,0,10,9.1,19,1,4,9,24.5,62.9,63.5,56.2,1,0,19,0,30.0,80.7,15.8,3,0,0,0,0,1,5.3,102,6.4
pjwalker_car_2022_1,pjwalker,pjwalker_car_2022,car_2022_1,car_2022,12134,qb,car,2022,1,1,83.3,6,6,12.7,2.2,0,0,0.0,83.3,5,0,3,0.0,8,0,3,5,70.3,70.8,69.9,61.09127155172414,0,0,8,0,66.7,108.3,25.0,2,0,0,0,0,0,0.0,60,10.0
casekeenum_buf_2022_1,casekeenum,casekeenum_buf_2022,buf_2022_1,buf_2022,7323,qb,buf,2022,1,1,40.0,5,5,6.4,1.88,0,0,0.0,40.0,2,0,0,0.0,5,0,0,4,70.2,28.6,28.6,60.0,0,0,5,0,17.889788997739263,47.9,0.0,0,0,0,0,0,1,20.0,8,1.6
teddybridgewater_mia_2022_1,teddybridgewater,teddybridgewater_mia_2022,mia_2022_1,mia_2022,8667,qb,mia,2022,1,1,73.24955882352941,0,1,8.631525735294117,2.0,0,0,0.0,0.0,0,0,1,7.426829268292683,1,0,0,17,60.4,60.0,60.0,61.09127155172414,0,0,1,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
tuatagovailoa_mia_2022_2,tuatagovailoa,tuatagovailoa_mia_2022,mia_2022_2,mia_2022,60326,qb,mia,2022,2,1,78.0,50,50,7.8,2.45,0,2,3.9,72.0,36,0,10,7.7,51,3,22,17,80.9,85.2,83.6,60.3,0,2,53,0,10.0,124.1,2.0,1,0,0,0,6,2,3.8,469,9.4
kylermurray_ari_2022_2,kylermurray,kylermurray_ari_2022,ari_2022_2,ari_2022,38334,qb,ari,2022,2,1,75.0,44,49,5.9,2.43,1,3,5.6,63.3,31,0,9,6.1,52,2,15,1,82.0,82.8,73.9,90.4,1,1,60,1,11.1,76.7,1.9,1,2,0,3,1,1,1.7,277,5.7
justinherbert_lac_2022_2,justinherbert,justinherbert_lac_2022,lac_2022_2,lac_2022,28237,qb,lac,2022,2,1,79.1,43,48,6.0,2.69,3,1,2.0,68.8,33,0,18,2.9,50,1,15,27,80.9,64.0,62.2,64.7,0,1,51,0,11.1,100.5,4.0,2,0,0,2,3,1,2.0,334,7.0
kirkcousins_min_2022_2,kirkcousins,kirkcousins_min_2022,min_2022_2,min_2022,7102,qb,min,2022,2,1,67.4,46,46,5.9,2.54,0,2,4.3,58.7,27,0,16,12.9,50,4,17,18,33.2,53.3,51.7,66.4,0,3,52,0,12.5,51.1,4.0,2,2,0,0,1,4,7.7,221,4.8
carsonwentz_was_2022_2,carsonwentz,carsonwentz_was_2022,was_2022_2,was_2022,10636,qb,was,2022,2,1,80.5,41,46,8.7,2.87,0,1,2.1,65.2,30,0,21,9.1,53,3,17,32,80.9,57.4,55.4,74.0,1,1,55,2,23.8,99.6,9.4,5,2,0,4,3,3,5.5,337,7.3
joeflacco_nyj_2022_2,joeflacco,joeflacco_nyj_2022,nyj_2022_2,nyj_2022,4332,qb,nyj,2022,2,1,72.5,40,44,10.5,2.64,1,2,4.3,59.1,26,0,18,10.3,47,3,16,22,80.2,79.6,77.3,64.7,2,0,49,0,11.1,110.7,4.3,2,1,0,1,4,0,0.0,307,7.0
jameiswinston_no_2022_2,jameiswinston,jameiswinston_no_2022,no_2022_2,no_2022,9434,qb,no,2022,2,1,65.0,40,40,12.9,2.76,0,2,4.8,62.5,25,0,15,3.8,47,1,9,20,30.0,46.9,48.2,56.8,0,3,49,0,40.0,55.8,12.8,6,1,0,0,1,4,8.2,236,5.9
derekcarr_lv_2022_2,derekcarr,derekcarr_lv_2022,lv_2022_2,lv_2022,8671,qb,lv,2022,2,1,74.3,35,39,6.5,2.21,1,0,0.0,64.1,25,0,13,3.8,41,1,14,23,79.6,59.2,59.1,58.3,2,0,44,0,7.7,99.5,2.4,1,1,0,1,2,1,2.3,252,6.5
davismills_hou_2022_2,davismills,davismills_hou_2022,hou_2022_2,hou_2022,52269,qb,hou,2022,2,1,64.7,34,38,9.4,2.43,1,0,0.0,50.0,19,0,11,13.6,41,3,6,13,79.6,55.3,53.8,64.4,2,0,43,0,27.3,63.2,7.3,3,0,0,1,0,0,0.0,177,4.7
joshallen_buf_2022_2,joshallen,joshallen_buf_2022,buf_2022_2,buf_2022,46601,qb,buf,2022,2,1,84.4,32,38,8.9,2.54,3,2,4.9,68.4,26,0,8,3.7,40,1,14,4,79.5,75.6,73.1,63.9,1,0,43,1,12.5,128.9,2.5,1,1,0,2,4,1,2.3,317,8.3
matthewstafford_lar_2022_2,matthewstafford,matthewstafford_lar_2022,lar_2022_2,lar_2022,4924,qb,lar,2022,2,1,79.4,34,36,8.0,2.59,0,2,5.6,75.0,27,0,6,0.0,37,0,16,26,78.6,63.9,63.0,61.09127155172414,0,2,37,0,16.7,100.7,2.7,1,0,0,2,3,3,8.1,272,7.6
joeburrow_cin_2022_2,joeburrow,joeburrow_cin_2022,cin_2022_2,cin_2022,28022,qb,cin,2022,2,1,78.1,32,36,5.7,2.46,1,0,0.0,66.7,24,0,15,4.0,45,1,14,7,29.7,69.4,66.5,68.1,0,0,46,0,40.0,89.9,13.3,6,3,0,3,1,1,2.2,199,5.5
patrickmahomes_kc_2022_2,patrickmahomes,patrickmahomes_kc_2022,kc_2022_2,kc_2022,11765,qb,kc,2022,2,1,78.1,32,35,7.6,2.46,0,3,7.9,68.6,24,0,13,4.0,36,1,11,16,79.3,61.2,62.3,60.0,1,0,39,1,7.7,106.3,2.8,1,0,0,2,2,3,7.7,235,6.7
macjones_ne_2022_2,macjones,macjones_ne_2022,ne_2022_2,ne_2022,60323,qb,ne,2022,2,1,66.7,33,35,9.3,2.81,0,0,0.0,60.0,21,0,13,4.5,38,1,11,19,79.9,49.3,50.7,63.7,0,1,40,2,0.0,79.7,0.0,0,3,0,2,1,2,5.0,252,7.2
tombrady_tb_2022_2,tombrady,tombrady_tb_2022,tb_2022_2,tb_2022,698,qb,tb,2022,2,1,62.5,32,34,9.7,2.32,1,3,8.3,52.9,18,0,4,10.0,35,2,8,30,28.7,69.5,76.5,31.7,0,0,37,0,25.0,79.3,2.9,1,0,0,1,1,0,0.0,190,5.6
jaredgoff_det_2022_2,jaredgoff,jaredgoff_det_2022,det_2022_2,det_2022,10635,qb,det,2022,2,1,67.6,34,34,8.8,2.63,0,2,5.9,58.8,20,0,13,13.0,37,3,12,11,79.0,61.6,60.8,60.0,0,0,37,0,23.1,121.7,8.1,3,0,0,0,4,1,2.7,256,7.5
danieljones_nyg_2022_2,danieljones,danieljones_nyg_2022,nyg_2022_2,nyg_2022,39395,qb,nyg,2022,2,1,76.7,30,34,6.3,3.27,1,0,0.0,64.7,22,0,20,4.3,43,1,11,21,80.6,51.5,51.3,56.5,1,0,46,0,15.0,87.4,7.0,3,6,0,2,1,1,2.2,176,5.2
mitchelltrubisky_pit_2022_2,mitchelltrubisky,mitchelltrubisky_pit_2022,pit_2022_2,pit_2022,11757,qb,pit,2022,2,1,66.7,33,33,7.8,2.57,0,1,2.9,63.6,21,0,8,4.5,37,1,11,25,78.7,61.6,63.5,58.3,0,1,38,1,37.5,73.8,8.1,3,1,0,0,1,1,2.6,168,5.1
cooperrush_dal_2022_2,cooperrush,cooperrush_dal_2022,dal_2022_2,dal_2022,12324,qb,dal,2022,2,1,69.0,29,31,6.4,2.21,1,0,0.0,61.3,19,0,10,5.0,34,1,11,9,78.4,53.6,53.8,58.3,0,0,36,0,10.0,95.5,2.9,1,1,1,0,1,2,5.6,235,7.6
russellwilson_den_2022_2,russellwilson,russellwilson_den_2022,den_2022_2,den_2022,7077,qb,den,2022,2,1,55.6,27,31,10.6,2.76,1,1,2.8,45.2,14,0,12,6.7,35,1,11,10,79.4,62.3,62.2,57.8,0,1,41,0,25.0,66.5,8.6,3,1,0,3,1,0,0.0,219,7.1
jalenhurts_phi_2022_2,jalenhurts,jalenhurts_phi_2022,phi_2022_2,phi_2022,40291,qb,phi,2022,2,1,87.1,31,31,9.1,3.03,0,2,5.6,83.9,26,0,11,3.7,39,1,14,24,32.3,84.4,90.4,51.1,0,1,44,0,27.3,108.7,7.7,3,5,0,0,1,0,0.0,333,10.7
mattryan_ind_2022_2,mattryan,mattryan_ind_2022,ind_2022_2,ind_2022,4317,qb,ind,2022,2,1,63.0,27,30,10.5,2.95,1,1,3.2,53.3,16,0,14,5.9,35,1,6,14,78.3,51.8,51.8,61.09127155172414,1,3,36,0,35.7,34.0,14.3,5,0,0,1,0,2,5.6,195,6.5
trevorlawrence_jax_2022_2,trevorlawrence,trevorlawrence_jax_2022,jax_2022_2,jax_2022,77632,qb,jax,2022,2,1,90.0,30,30,6.5,2.31,0,1,3.1,83.3,25,0,4,7.4,31,2,14,15,78.6,75.3,73.7,62.9,0,0,33,0,0.0,121.5,0.0,0,0,0,0,2,1,3.0,235,7.8
genosmith_sea_2022_2,genosmith,genosmith_sea_2022,sea_2022_2,sea_2022,7820,qb,sea,2022,2,1,82.8,29,30,5.4,2.66,0,1,3.1,80.0,24,0,14,0.0,32,0,10,29,78.6,58.1,61.0,49.9,0,1,34,1,14.3,80.1,6.3,2,0,0,1,0,2,5.9,197,6.6
bakermayfield_car_2022_2,bakermayfield,bakermayfield_car_2022,car_2022_2,car_2022,46518,qb,car,2022,2,1,57.7,26,29,8.1,3.21,1,0,0.0,48.3,14,0,14,6.7,36,1,8,5,79.1,48.8,48.6,57.4,0,0,40,0,14.3,74.6,5.6,2,5,0,2,1,1,2.5,145,5.0
lamarjackson_bal_2022_2,lamarjackson,lamarjackson_bal_2022,bal_2022_2,bal_2022,46416,qb,bal,2022,2,1,82.1,28,29,11.6,2.66,1,2,6.3,72.4,21,0,8,8.7,31,2,15,3,29.3,66.4,68.8,59.3,0,0,34,1,0.0,142.6,0.0,0,2,0,0,3,1,2.9,318,11.0
jacobybrissett_cle_2022_2,jacobybrissett,jacobybrissett_cle_2022,cle_2022_2,cle_2022,10725,qb,cle,2022,2,1,85.2,27,27,6.6,2.93,0,1,3.6,81.5,22,0,9,4.3,32,1,17,8,78.4,83.2,79.1,72.6,0,1,33,0,11.1,98.9,3.1,1,4,0,0,1,1,3.0,229,8.5
marcusmariota_atl_2022_2,marcusmariota,marcusmariota_atl_2022,atl_2022_2,atl_2022,9435,qb,atl,2022,2,1,75.0,24,26,8.4,3.19,1,1,3.4,65.4,17,0,12,5.6,32,1,12,2,27.8,60.5,61.3,55.8,0,2,35,0,25.0,81.6,9.4,3,3,0,1,2,2,5.7,196,7.5
aaronrodgers_gb_2022_2,aaronrodgers,aaronrodgers_gb_2022,gb_2022_2,gb_2022,2241,qb,gb,2022,2,1,82.6,23,25,5.6,2.64,0,2,7.7,76.0,19,0,8,0.0,29,0,10,12,78.1,83.5,84.2,58.9,0,0,30,0,37.5,131.1,10.3,3,1,0,2,2,0,0.0,234,9.4
jimmygaroppolo_sf_2022_2,jimmygaroppolo,jimmygaroppolo_sf_2022,sf_2022_2,sf_2022,8697,qb,sf,2022,2,1,73.7,19,21,8.2,2.25,2,1,4.0,61.9,13,0,5,7.1,22,1,7,28,77.7,66.5,65.4,61.6,0,0,26,0,20.0,100.1,4.5,1,0,0,0,1,0,0.0,154,7.3
ryantannehill_ten_2022_2,ryantannehill,ryantannehill_ten_2022,ten_2022_2,ten_2022,7014,qb,ten,2022,2,1,61.1,18,20,8.4,2.45,0,0,0.0,55.0,11,0,10,0.0,22,0,6,31,76.4,44.1,41.8,62.6,2,2,24,0,20.0,32.7,9.1,2,0,0,0,0,2,8.3,117,5.9
justinfields_chi_2022_2,justinfields,justinfields_chi_2022,chi_2022_2,chi_2022,82118,qb,chi,2022,2,1,72.7,11,11,10.8,3.4,0,0,0.0,63.6,7,0,9,12.5,17,1,3,6,24.3,40.8,50.6,44.4,0,1,17,1,33.3,43.7,17.6,3,3,0,0,0,1,5.9,70,6.4
malikwillis_ten_2022_2,malikwillis,malikwillis_ten_2022,ten_2022_2,ten_2022,60341,qb,ten,2022,2,1,33.3,3,4,7.7,3.7,0,0,0.0,25.0,1,0,4,0.0,6,0,1,31,17.9,39.7,48.0,46.3,0,0,6,0,0.0,39.6,0.0,0,2,0,1,0,0,0.0,6,1.5
treylance_sf_2022_2,treylance,treylance_sf_2022,sf_2022_2,sf_2022,91399,qb,sf,2022,2,1,100.0,2,3,3.5,2.27,0,0,0.0,66.7,2,0,2,0.0,3,0,1,28,69.8,55.3,59.8,54.6,1,0,3,0,0.0,99.3,0.0,0,0,0,0,0,0,0.0,30,10.0
casekeenum_buf_2022_2,casekeenum,casekeenum_buf_2022,buf_2022_2,buf_2022,7323,qb,buf,2022,2,1,0.0,2,2,13.0,1.85,0,0,0.0,0.0,0,0,0,7.426829268292683,2,0,0,4,69.1,44.5,43.9,57.7,0,0,2,0,17.889788997739263,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
joshallen_buf_2022_3,joshallen,joshallen_buf_2022,buf_2022_3,buf_2022,46601,qb,buf,2022,3,1,75.0,56,63,5.9,2.74,1,4,6.3,66.7,42,0,32,0.0,73,0,26,4,45.8,53.8,47.0,86.6,0,0,74,1,12.5,94.7,5.5,4,5,1,5,2,6,8.1,400,6.3
kylermurray_ari_2022_3,kylermurray,kylermurray_ari_2022,ari_2022_3,ari_2022,38334,qb,ari,2022,3,1,76.4,55,58,6.0,2.21,0,1,1.7,63.8,37,0,11,11.9,62,5,15,1,81.7,61.9,62.6,54.2,0,0,63,0,18.2,77.9,3.2,2,2,0,3,0,0,0.0,315,5.4
