unique_id,name,team,year,position,height,wt,speed,draft_yr,round,selection
alvinkamara_no_2021,alvinkamara,no,2021,hb,70,215,4.56,2017,3,67
ryanfitzpatrick_was_2021,ryanfitzpatrick,was,2021,qb,74,223,4.86,2005,7,250
chriscarson_sea_2021,chriscarson,sea,2021,hb,71,222,4.58,2017,7,249
trentbrown_ne_2021,trentbrown,ne,2021,t,80,370,5.29,2015,7,244
cedrickwilson_dal_2021,cedrickwilson,dal,2021,wr,74,197,4.48,2018,6,208
tysonwilliams_bal_2021,tysonwilliams,bal,2021,hb,72,219,,2020,10,300
andyjanovich_cle_2021,andyjanovich,cle,2021,fb,73,238,4.81,2016,6,176
jerryjeudy_den_2021,jerryjeudy,den,2021,wr,73,193,,2020,1,15
jordanlove_gb_2021,jordanlove,gb,2021,qb,76,219,,2020,1,26
joemixon_cin_2021,joemixon,cin,2021,hb,73,220,,2017,2,48
dandreswift_det_2021,dandreswift,det,2021,hb,69,208,,2020,2,35
jameswashington_pit_2021,jameswashington,pit,2021,wr,71,213,4.54,2018,2,60
davidjohnson_hou_2021,davidjohnson,hou,2021,hb,73,224,4.5,2015,3,86
dwayneeskridge_sea_2021,dwayneeskridge,sea,2021,wr,69,190,,2021,2,56
khariblasingame_ten_2021,khariblasingame,ten,2021,fb,72,233,,2019,10,300
aaronjones_gb_2021,aaronjones,gb,2021,hb,69,208,4.56,2017,5,182
joshpalmer_lac_2021,joshpalmer,lac,2021,wr,74,210,,2021,3,78
kendrickbourne_ne_2021,kendrickbourne,ne,2021,wr,73,190,4.68,2017,10,300
austinekeler_lac_2021,austinekeler,lac,2021,hb,70,200,,2017,10,300
dalvincook_min_2021,dalvincook,min,2021,hb,70,210,4.49,2017,2,41
jakobjohnson_ne_2021,jakobjohnson,ne,2021,fb,75,255,,2019,10,300
devontaebooker_nyg_2021,devontaebooker,nyg,2021,hb,71,219,,2016,4,136
michaelstrachan_ind_2021,michaelstrachan,ind,2021,wr,77,224,,2021,7,230
elijahmitchell_sf_2021,elijahmitchell,sf,2021,hb,70,200,,2021,6,195
erikmccoy_no_2021,erikmccoy,no,2021,ol,76,303,,2019,2,48
tajaesharpe_atl_2021,tajaesharpe,atl,2021,wr,74,194,4.55,2016,5,140
jpholtz_chi_2021,jpholtz,chi,2021,te,75,240,,2016,10,300
patrickmekari_bal_2021,patrickmekari,bal,2021,t,76,305,,2019,10,300
antoniobrown_tb_2021,antoniobrown,tb,2021,wr,70,181,4.56,2010,6,195
chesterrogers_ten_2021,chesterrogers,ten,2021,wr,72,184,,2016,10,300
jimmygraham_chi_2021,jimmygraham,chi,2021,te,79,265,4.53,2010,3,95
jasoncabinda_det_2021,jasoncabinda,det,2021,fb,73,238,,2018,10,300
trinitybenson_det_2021,trinitybenson,det,2021,wr,72,180,,2019,10,300
jonathantaylor_ind_2021,jonathantaylor,ind,2021,hb,70,226,,2020,2,41
audentate_cin_2021,audentate,cin,2021,wr,77,228,4.68,2018,7,253
kareemhunt_cle_2021,kareemhunt,cle,2021,hb,71,216,4.62,2017,3,86
ojhoward_tb_2021,ojhoward,tb,2021,te,78,251,4.51,2017,1,19
damienharris_ne_2021,damienharris,ne,2021,hb,71,213,,2019,3,87
kylengranson_ind_2021,kylengranson,ind,2021,te,74,242,,2021,4,128
davidmontgomery_chi_2021,davidmontgomery,chi,2021,hb,71,224,,2019,3,73
nickchubb_cle_2021,nickchubb,cle,2021,hb,71,227,4.52,2018,2,35
lataviusmurray_bal_2021,lataviusmurray,bal,2021,hb,75,230,,2013,6,181
samajeperine_cin_2021,samajeperine,cin,2021,hb,71,235,4.65,2017,4,114
isaiahmckenzie_buf_2021,isaiahmckenzie,buf,2021,wr,68,173,4.42,2017,5,172
roberttonyan_gb_2021,roberttonyan,gb,2021,te,77,240,,2017,10,300
gregward_phi_2021,gregward,phi,2021,wr,71,186,,2017,10,300
philliplindsay_hou_2021,philliplindsay,hou,2021,hb,68,190,,2018,10,300
philliplindsay_mia_2021,philliplindsay,mia,2021,hb,68,190,,2018,10,300
darrelwilliams_kc_2021,darrelwilliams,kc,2021,hb,71,224,4.72,2018,10,300
jamesrobinson_jax_2021,jamesrobinson,jax,2021,hb,69,219,,2020,10,300
tonypollard_dal_2021,tonypollard,dal,2021,hb,72,209,,2019,4,128
quintezcephus_det_2021,quintezcephus,det,2021,wr,73,208,,2020,5,166
tonyjonesjr_no_2021,tonyjonesjr,no,2021,hb,71,220,,2020,10,300
spencerbrown_buf_2021,spencerbrown,buf,2021,t,80,311,,2021,3,94
chaseedmonds_ari_2021,chaseedmonds,ari,2021,hb,69,201,4.55,2018,4,134
cameronbrate_tb_2021,cameronbrate,tb,2021,te,77,245,,2014,10,300
damienwilliams_chi_2021,damienwilliams,chi,2021,hb,71,221,4.45,2014,10,300
albertwilson_mia_2021,albertwilson,mia,2021,wr,69,186,4.43,2014,10,300
chrisherndon_min_2021,chrisherndon,min,2021,te,76,253,,2018,4,107
jauanjennings_sf_2021,jauanjennings,sf,2021,wr,75,212,,2020,7,217
ajdillon_gb_2021,ajdillon,gb,2021,hb,72,250,,2020,2,62
markingramii_hou_2021,markingramii,hou,2021,hb,69,215,4.62,2011,1,28
markingramii_no_2021,markingramii,no,2021,hb,69,215,4.62,2011,1,28
kjhamler_den_2021,kjhamler,den,2021,wr,69,173,,2020,2,46
javontewilliams_den_2021,javontewilliams,den,2021,hb,70,220,,2021,2,35
treypipkins_lac_2021,treypipkins,lac,2021,t,78,309,,2019,3,91
anthonyfirkser_ten_2021,anthonyfirkser,ten,2021,te,74,241,,2017,10,300
netanemuti_den_2021,netanemuti,den,2021,g,75,310,,2020,6,181
mikegesicki_mia_2021,mikegesicki,mia,2021,te,78,250,4.54,2018,2,42
raceymcmath_ten_2021,raceymcmath,ten,2021,wr,75,217,,2021,6,206
derekcarrier_lv_2021,derekcarrier,lv,2021,te,76,244,,2012,10,300
michaelburton_kc_2021,michaelburton,kc,2021,fb,71,242,4.74,2015,5,168
melvingordoniii_den_2021,melvingordoniii,den,2021,hb,73,215,4.52,2015,1,15
jessejames_chi_2021,jessejames,chi,2021,te,79,261,4.83,2015,5,160
tevincoleman_nyj_2021,tevincoleman,nyj,2021,hb,73,210,,2015,3,73
mylesgaskin_mia_2021,mylesgaskin,mia,2021,hb,70,194,,2019,7,234
jakeemgrant_mia_2021,jakeemgrant,mia,2021,wr,67,169,,2016,6,186
jakeemgrant_chi_2021,jakeemgrant,chi,2021,wr,67,169,,2016,6,186
jchassenauer_pit_2021,jchassenauer,pit,2021,ol,74,295,,2018,10,300
parkerhesse_atl_2021,parkerhesse,atl,2021,te,75,261,,2019,10,300
josiahdeguara_gb_2021,josiahdeguara,gb,2021,te,74,238,,2020,3,94
leonardfournette_tb_2021,leonardfournette,tb,2021,hb,72,228,4.51,2017,1,4
jeremysprinkle_dal_2021,jeremysprinkle,dal,2021,te,77,252,4.69,2017,5,154
kennethgainwell_phi_2021,kennethgainwell,phi,2021,hb,69,200,,2021,5,151
wesschweitzer_was_2021,wesschweitzer,was,2021,g,76,300,,2016,6,195
clydeedwardshelaire_kc_2021,clydeedwardshelaire,kc,2021,hb,67,207,,2020,1,32
michaelcarter_nyj_2021,michaelcarter,nyj,2021,hb,68,201,,2021,4,108
scottymiller_tb_2021,scottymiller,tb,2021,wr,69,174,,2019,6,208
zayjones_lv_2021,zayjones,lv,2021,wr,74,200,4.45,2017,2,37
tommysweeney_buf_2021,tommysweeney,buf,2021,te,77,251,,2019,7,228
rhamondrestevenson_ne_2021,rhamondrestevenson,ne,2021,hb,72,230,,2021,4,121
giovanibernard_tb_2021,giovanibernard,tb,2021,hb,69,205,4.53,2013,2,37
josholiver_bal_2021,josholiver,bal,2021,te,77,259,,2019,3,69
carloshyde_jax_2021,carloshyde,jax,2021,hb,72,229,4.66,2014,2,57
kylinhill_gb_2021,kylinhill,gb,2021,hb,70,214,,2021,7,258
jerickmckinnon_kc_2021,jerickmckinnon,kc,2021,hb,69,209,4.41,2014,3,96
colbygossett_atl_2021,colbygossett,atl,2021,g,77,311,5.2,2018,6,213
justinmccray_hou_2021,justinmccray,hou,2021,g,75,315,,2014,10,300
blakebrandel_min_2021,blakebrandel,min,2021,t,79,315,,2020,6,203
alexandermattison_min_2021,alexandermattison,min,2021,hb,71,215,,2019,3,102
saquonbarkley_nyg_2021,saquonbarkley,nyg,2021,hb,72,232,4.4,2018,1,2
mikedavis_atl_2021,mikedavis,atl,2021,hb,69,223,4.61,2015,4,126
johnbates_was_2021,johnbates,was,2021,te,78,259,,2021,4,125
ihmirsmithmarsette_min_2021,ihmirsmithmarsette,min,2021,wr,73,185,,2021,5,158
elijhaapenny_nyg_2021,elijhaapenny,nyg,2021,fb,74,234,,2016,10,300
loganstenberg_det_2021,loganstenberg,det,2021,g,78,312,,2020,4,121
joshrosen_atl_2021,joshrosen,atl,2021,qb,76,226,4.92,2018,1,10
tyronjohnson_jax_2021,tyronjohnson,jax,2021,wr,73,193,,2019,10,300
tyronjohnson_lv_2021,tyronjohnson,lv,2021,wr,73,193,,2019,10,300
jasonspriggs_atl_2021,jasonspriggs,atl,2021,t,78,301,4.94,2016,2,48
juwanjohnson_no_2021,juwanjohnson,no,2021,te,76,231,,2020,10,300
dedewestbrook_min_2021,dedewestbrook,min,2021,wr,72,178,,2017,4,110
tutuatwell_lar_2021,tutuatwell,lar,2021,wr,69,165,,2021,2,57
justinfields_chi_2021,justinfields,chi,2021,qb,75,228,,2021,1,11
rashardhiggins_cle_2021,rashardhiggins,cle,2021,wr,73,198,4.64,2016,5,172
mattbreida_buf_2021,mattbreida,buf,2021,hb,70,190,,2017,10,300
jamesproche_bal_2021,jamesproche,bal,2021,wr,70,190,,2017,10,300
demetricfelton_cle_2021,demetricfelton,cle,2021,wr,70,200,,2021,6,212
alexerickson_car_2021,alexerickson,car,2021,wr,72,195,,2016,10,300
jamalagnew_jax_2021,jamalagnew,jax,2021,wr,70,190,,2017,5,165
isaiahprince_cin_2021,isaiahprince,cin,2021,t,79,300,,2019,6,202
camsims_was_2021,camsims,was,2021,wr,77,220,,2018,10,300
kjhill_lac_2021,kjhill,lac,2021,wr,72,198,,2020,7,220
dannyamendola_hou_2021,dannyamendola,hou,2021,wr,71,190,4.49,2008,10,300
garybrightwell_nyg_2021,garybrightwell,nyg,2021,hb,73,218,,2021,6,197
sonymichel_lar_2021,sonymichel,lar,2021,hb,71,215,4.54,2018,1,31
rashaadpenny_sea_2021,rashaadpenny,sea,2021,hb,71,220,4.46,2018,1,27
jeffsmith_nyj_2021,jeffsmith,nyj,2021,wr,73,195,,2019,10,300
tylerjohnson_tb_2021,tylerjohnson,tb,2021,wr,73,206,,2020,5,161
jamaalwilliams_det_2021,jamaalwilliams,det,2021,hb,72,224,4.59,2017,4,134
dernestjohnson_cle_2021,dernestjohnson,cle,2021,hb,70,208,,2019,10,300
randallcobb_gb_2021,randallcobb,gb,2021,wr,70,195,4.46,2011,2,64
lukefarrell_jax_2021,lukefarrell,jax,2021,te,77,258,,2021,5,146
morgancox_ten_2021,morgancox,ten,2021,ls,76,233,,2010,10,300
ameerabdullah_min_2021,ameerabdullah,min,2021,hb,69,203,4.6,2015,2,54
ameerabdullah_car_2021,ameerabdullah,car,2021,hb,69,203,4.6,2015,2,54
kadariustoney_nyg_2021,kadariustoney,nyg,2021,wr,72,193,,2021,1,20
charleyhughlett_cle_2021,charleyhughlett,cle,2021,ls,76,248,,2012,10,300
raheemmostert_sf_2021,raheemmostert,sf,2021,hb,70,205,,2015,10,300
deandrecarter_was_2021,deandrecarter,was,2021,wr,68,190,,2015,10,300
tysambrailo_ten_2021,tysambrailo,ten,2021,t,77,315,5.36,2015,2,59
johnmiller_car_2021,johnmiller,car,2021,g,75,315,5.33,2015,3,81
austinjackson_mia_2021,austinjackson,mia,2021,g,77,320,,2020,1,18
billyprice_nyg_2021,billyprice,nyg,2021,ol,76,308,,2018,1,21
jonrunyan_gb_2021,jonrunyan,gb,2021,g,76,307,,2020,6,192
terencesteele_dal_2021,terencesteele,dal,2021,t,78,310,,2020,10,300
zackmartin_dal_2021,zackmartin,dal,2021,g,76,315,,2014,1,16
aaronbrewer_ten_2021,aaronbrewer,ten,2021,g,73,274,,2020,10,300
ericfisher_ind_2021,ericfisher,ind,2021,t,79,315,5.05,2013,1,1
brandonparker_lv_2021,brandonparker,lv,2021,t,80,320,5.4,2018,3,65
landondickerson_phi_2021,landondickerson,phi,2021,g,78,332,,2021,2,37
bencleveland_bal_2021,bencleveland,bal,2021,g,78,370,,2021,3,95
blakehance_cle_2021,blakehance,cle,2021,t,78,310,,2019,10,300
mattpryor_ind_2021,mattpryor,ind,2021,t,79,332,,2018,6,206
jamarcojones_sea_2021,jamarcojones,sea,2021,g,76,293,5.5,2018,5,168
tommyhudson_ten_2021,tommyhudson,ten,2021,te,77,255,,2020,10,300
jacobybrissett_mia_2021,jacobybrissett,mia,2021,qb,76,235,4.94,2016,3,91
davismills_hou_2021,davismills,hou,2021,qb,76,225,,2021,3,67
benellefson_min_2021,benellefson,min,2021,te,75,250,,2020,10,300
bjfinney_pit_2021,bjfinney,pit,2021,g,76,318,5.25,2015,10,300
trystancoloncastillo_bal_2021,trystancoloncastillo,bal,2021,ol,76,315,,2020,10,300
joshwells_tb_2021,joshwells,tb,2021,t,78,306,,2014,10,300
chrismyarick_nyg_2021,chrismyarick,nyg,2021,te,77,261,,2019,10,300
adamshaheen_mia_2021,adamshaheen,mia,2021,te,77,270,4.79,2017,2,45
prestonwilliams_mia_2021,prestonwilliams,mia,2021,wr,76,210,,2019,10,300
robertjones_mia_2021,robertjones,mia,2021,t,76,334,,2021,10,300
antoniogibson_was_2021,antoniogibson,was,2021,hb,74,220,,2020,3,66
joshreynolds_ten_2021,joshreynolds,ten,2021,wr,75,194,4.52,2017,4,117
joshreynolds_det_2021,joshreynolds,det,2021,wr,75,194,4.52,2017,4,117
keelancole_nyj_2021,keelancole,nyj,2021,wr,73,194,,2017,10,300
equanimeousstbrown_gb_2021,equanimeousstbrown,gb,2021,wr,77,214,4.48,2018,6,207
bradychristensen_car_2021,bradychristensen,car,2021,t,78,300,,2021,3,70
zackmoss_buf_2021,zackmoss,buf,2021,hb,69,205,,2020,3,86
ronaldjones_tb_2021,ronaldjones,tb,2021,hb,71,205,,2018,2,38
laquontreadwell_jax_2021,laquontreadwell,jax,2021,wr,74,215,,2016,1,23
devontafreeman_bal_2021,devontafreeman,bal,2021,hb,68,206,4.58,2014,4,103
andreroberts_lac_2021,andreroberts,lac,2021,wr,71,195,,2010,3,88
andreroberts_hou_2021,andreroberts,hou,2021,wr,71,195,,2010,3,88
andredillard_phi_2021,andredillard,phi,2021,t,77,315,,2019,1,22
ryanbates_buf_2021,ryanbates,buf,2021,g,76,302,,2019,10,300
daxmilne_was_2021,daxmilne,was,2021,wr,72,190,,2021,7,260
alexarmah_no_2021,alexarmah,no,2021,fb,74,255,,2017,6,192
alexarmah_was_2021,alexarmah,was,2021,fb,74,255,,2017,6,192
salvonahmed_mia_2021,salvonahmed,mia,2021,hb,71,197,,2020,10,300
diontaespencer_den_2021,diontaespencer,den,2021,wr,68,163,,2014,10,300
jakefunk_lar_2021,jakefunk,lar,2021,hb,70,205,,2021,7,234
kendallhinton_den_2021,kendallhinton,den,2021,wr,72,195,,2020,10,300
jacobharris_lar_2021,jacobharris,lar,2021,te,77,211,,2021,4,142
charlieheck_hou_2021,charlieheck,hou,2021,t,80,311,,2020,4,126
roycefreeman_car_2021,roycefreeman,car,2021,hb,72,229,4.54,2018,3,71
roycefreeman_hou_2021,roycefreeman,hou,2021,hb,72,229,4.54,2018,3,71
peytonbarber_lv_2021,peytonbarber,lv,2021,hb,71,225,4.64,2016,10,300
williesneadiv_lv_2021,williesneadiv,lv,2021,wr,71,205,4.62,2014,10,300
williesneadiv_car_2021,williesneadiv,car,2021,wr,71,205,4.62,2014,10,300
micahkiser_den_2021,micahkiser,den,2021,lb,72,244,4.66,2018,5,147
micahkiser_lar_2021,micahkiser,lar,2021,lb,72,244,4.66,2018,5,147
chubahubbard_car_2021,chubahubbard,car,2021,hb,73,210,,2021,4,127
demichaelharris_ind_2021,demichaelharris,ind,2021,wr,69,175,,2020,10,300
mattorzech_lar_2021,mattorzech,lar,2021,ls,76,245,,2019,10,300
yoshnijman_gb_2021,yoshnijman,gb,2021,t,79,314,,2019,10,300
chrisreed_ind_2021,chrisreed,ind,2021,g,75,314,,2015,10,300
jacksoncarman_cin_2021,jacksoncarman,cin,2021,g,77,322,,2021,2,46
maxgarcia_ari_2021,maxgarcia,ari,2021,g,76,309,,2015,4,133
seanharlow_ari_2021,seanharlow,ari,2021,g,76,284,5.15,2017,4,136
joehaeg_pit_2021,joehaeg,pit,2021,t,78,304,5.16,2016,5,155
jakecurhan_sea_2021,jakecurhan,sea,2021,t,78,330,,2021,10,300
quinnmeinerz_den_2021,quinnmeinerz,den,2021,g,75,320,,2021,3,99
nateherbig_phi_2021,nateherbig,phi,2021,g,76,334,,2019,10,300
kennystills_no_2021,kennystills,no,2021,wr,73,202,4.38,2013,5,144
odellbeckhamjr_cle_2021,odellbeckhamjr,cle,2021,wr,71,198,4.43,2014,1,12
odellbeckhamjr_lar_2021,odellbeckhamjr,lar,2021,wr,71,198,4.43,2014,1,12
jacobhollister_jax_2021,jacobhollister,jax,2021,te,76,245,,2017,10,300
cameronbatson_ten_2021,cameronbatson,ten,2021,wr,68,175,,2018,10,300
collinjohnson_nyg_2021,collinjohnson,nyg,2021,wr,78,220,,2020,5,165
andrewbeck_den_2021,andrewbeck,den,2021,fb,75,255,,2019,10,300
jordanfranks_cle_2021,jordanfranks,cle,2021,te,76,240,,2018,10,300
treysermon_sf_2021,treysermon,sf,2021,hb,72,215,,2021,3,89
willfullerv_mia_2021,willfullerv,mia,2021,wr,72,184,4.32,2016,1,21
evanengram_nyg_2021,evanengram,nyg,2021,te,75,240,4.42,2017,1,23
willrichardsonjr_jax_2021,willrichardsonjr,jax,2021,g,78,303,5.26,2018,4,129
willholden_det_2021,willholden,det,2021,t,79,330,5.47,2017,5,157
anthonymiller_hou_2021,anthonymiller,hou,2021,wr,71,199,,2018,2,51
anthonymiller_pit_2021,anthonymiller,pit,2021,wr,71,199,,2018,2,51
antoinewesley_ari_2021,antoinewesley,ari,2021,wr,76,206,,2019,10,300
simifehoko_dal_2021,simifehoko,dal,2021,wr,75,220,,2021,5,180
torycarter_ten_2021,torycarter,ten,2021,fb,72,229,,2021,10,300
brandonknight_dal_2021,brandonknight,dal,2021,t,77,307,,2019,10,300
landonyoung_no_2021,landonyoung,no,2021,t,79,321,,2021,6,207
mitchelltrubisky_buf_2021,mitchelltrubisky,buf,2021,qb,75,222,4.67,2017,1,2
cooperrush_dal_2021,cooperrush,dal,2021,qb,75,225,4.93,2017,10,300
casekeenum_cle_2021,casekeenum,cle,2021,qb,73,215,4.82,2012,10,300
mitchellwilcox_cin_2021,mitchellwilcox,cin,2021,te,76,250,,2020,10,300
chrismoore_hou_2021,chrismoore,hou,2021,wr,73,200,4.53,2016,4,107
phillipdorsett_jax_2021,phillipdorsett,jax,2021,wr,70,192,4.33,2015,1,29
phillipdorsett_sea_2021,phillipdorsett,sea,2021,wr,70,192,4.33,2015,1,29
phillipdorsett_hou_2021,phillipdorsett,hou,2021,wr,70,192,4.33,2015,1,29
feleipefranks_atl_2021,feleipefranks,atl,2021,qb,78,234,,2021,10,300
rexburkhead_hou_2021,rexburkhead,hou,2021,hb,70,215,4.73,2013,6,190
khalilherbert_chi_2021,khalilherbert,chi,2021,hb,69,212,,2021,6,218
stanleymorganjr_cin_2021,stanleymorganjr,cin,2021,wr,73,200,,2019,10,300
josephnoteboom_lar_2021,josephnoteboom,lar,2021,t,77,321,4.96,2018,3,89
damareacrockett_den_2021,damareacrockett,den,2021,hb,71,225,,2019,10,300
codywhite_pit_2021,codywhite,pit,2021,wr,75,210,,2020,10,300
treylance_sf_2021,treylance,sf,2021,qb,76,224,,2021,1,3
trentonirwin_cin_2021,trentonirwin,cin,2021,wr,74,204,,2019,10,300
cullengillaspia_nyg_2021,cullengillaspia,nyg,2021,fb,74,235,,2019,7,220
nickralston_dal_2021,nickralston,dal,2021,fb,72,221,,2021,10,300
alexcollins_sea_2021,alexcollins,sea,2021,hb,70,208,4.59,2016,5,171
jackdriscoll_phi_2021,jackdriscoll,phi,2021,g,77,312,,2020,4,145
mattskura_nyg_2021,mattskura,nyg,2021,g,75,313,5.39,2016,10,300
evanbrown_det_2021,evanbrown,det,2021,ol,75,320,,2018,10,300
gregmancz_mia_2021,gregmancz,mia,2021,ol,76,302,,2015,10,300
cedricogbuehi_sea_2021,cedricogbuehi,sea,2021,t,77,308,,2015,1,21
andresmith_bal_2021,andresmith,bal,2021,t,76,330,,2009,1,6
tedkarras_ne_2021,tedkarras,ne,2021,g,76,310,,2016,6,221
jaylonmoore_sf_2021,jaylonmoore,sf,2021,t,76,311,,2021,5,156
colbyparkinson_sea_2021,colbyparkinson,sea,2021,te,79,251,,2020,4,133
jameshudson_cle_2021,jameshudson,cle,2021,t,77,310,,2021,4,111
tavonaustin_jax_2021,tavonaustin,jax,2021,wr,68,179,4.34,2013,1,8
willclapp_no_2021,willclapp,no,2021,g,77,311,5.39,2018,7,245
jamisoncrowder_nyj_2021,jamisoncrowder,nyj,2021,wr,69,177,4.56,2015,4,105
michaelschofieldiii_lac_2021,michaelschofieldiii,lac,2021,g,78,301,5.01,2014,3,95
dannypinter_ind_2021,dannypinter,ind,2021,ol,76,306,,2020,5,149
curtissamuel_was_2021,curtissamuel,was,2021,wr,71,195,4.31,2017,2,40
tommydoyle_buf_2021,tommydoyle,buf,2021,t,80,320,,2021,5,162
jordansimmons_lv_2021,jordansimmons,lv,2021,g,76,339,,2017,10,300
davidmoore_den_2021,davidmoore,den,2021,wr,72,215,,2017,7,226
johnross_nyg_2021,johnross,nyg,2021,wr,71,190,4.22,2017,1,9
danarnold_car_2021,danarnold,car,2021,te,78,220,,2017,10,300
danarnold_jax_2021,danarnold,jax,2021,te,78,220,,2017,10,300
denzelmims_nyj_2021,denzelmims,nyj,2021,wr,75,207,,2020,2,59
marlonmack_ind_2021,marlonmack,ind,2021,hb,72,210,4.5,2017,4,143
leveonbell_bal_2021,leveonbell,bal,2021,hb,73,225,4.6,2013,2,48
leveonbell_tb_2021,leveonbell,tb,2021,hb,73,225,4.6,2013,2,48
drewlock_den_2021,drewlock,den,2021,qb,76,228,,2019,2,42
rodneysmith_car_2021,rodneysmith,car,2021,hb,71,210,,2020,10,300
nkealharry_ne_2021,nkealharry,ne,2021,wr,76,225,,2019,1,32
alexbars_chi_2021,alexbars,chi,2021,t,78,312,,2019,10,300
jaydonmickens_tb_2021,jaydonmickens,tb,2021,wr,70,175,,2016,10,300
jaydonmickens_jax_2021,jaydonmickens,jax,2021,wr,70,175,,2016,10,300
codeymcelroy_tb_2021,codeymcelroy,tb,2021,te,78,258,,2018,10,300
ericsmith_ari_2021,ericsmith,ari,2021,t,76,308,,2017,10,300
kodamartin_ari_2021,kodamartin,ari,2021,t,78,304,,2019,10,300
mikeremmers_kc_2021,mikeremmers,kc,2021,t,77,310,,2012,10,300
trentoncannon_sf_2021,trentoncannon,sf,2021,hb,71,185,,2018,6,204
trentoncannon_bal_2021,trentoncannon,bal,2021,hb,71,185,,2018,6,204
dareogunbowale_jax_2021,dareogunbowale,jax,2021,hb,71,205,4.65,2017,10,300
jaretpatterson_was_2021,jaretpatterson,was,2021,hb,69,195,,2021,10,300
corneliuslucas_was_2021,corneliuslucas,was,2021,t,80,327,,2014,10,300
mattoverton_lac_2021,mattoverton,lac,2021,ls,73,243,,2010,10,300
waynegallman_atl_2021,waynegallman,atl,2021,hb,72,210,4.6,2017,4,140
jakebrendel_sf_2021,jakebrendel,sf,2021,ol,76,299,5.01,2016,10,300
kalenballage_pit_2021,kalenballage,pit,2021,hb,74,237,4.46,2018,4,131
jamesferentz_ne_2021,jamesferentz,ne,2021,g,74,300,,2014,10,300
yodnycajuste_ne_2021,yodnycajuste,ne,2021,t,77,310,,2019,3,101
wesmartin_nyg_2021,wesmartin,nyg,2021,g,75,311,,2019,4,131
christiandarrisaw_min_2021,christiandarrisaw,min,2021,t,77,315,,2021,1,23
marcusjohnson_ten_2021,marcusjohnson,ten,2021,wr,73,204,,2016,10,300
coreylevin_ten_2021,coreylevin,ten,2021,g,76,307,5.16,2017,6,217
khadarelhodge_det_2021,khadarelhodge,det,2021,wr,71,183,,2018,10,300
tylershatley_jax_2021,tylershatley,jax,2021,ol,75,310,,2014,10,300
aaronstinnie_tb_2021,aaronstinnie,tb,2021,g,75,312,,2018,10,300
roberthainsey_tb_2021,roberthainsey,tb,2021,ol,76,306,,2021,3,96
travisbenjamin_sf_2021,travisbenjamin,sf,2021,wr,70,175,4.36,2012,4,100
mikeglennon_nyg_2021,mikeglennon,nyg,2021,qb,78,225,4.94,2013,3,73
rosstravis_ari_2021,rosstravis,ari,2021,te,78,248,,2015,10,300
rosstravis_det_2021,rosstravis,det,2021,te,78,248,,2015,10,300
blainegabbert_tb_2021,blainegabbert,tb,2021,qb,77,235,4.61,2011,1,10
joshgordon_kc_2021,joshgordon,kc,2021,wr,75,225,,2012,2,300
genosmith_sea_2021,genosmith,sea,2021,qb,75,221,4.59,2013,2,39
antoniogandygolden_was_2021,antoniogandygolden,was,2021,wr,76,220,,2020,4,142
joshuakelley_lac_2021,joshuakelley,lac,2021,hb,71,212,,2020,4,112
saahdiqcharles_was_2021,saahdiqcharles,was,2021,g,76,322,,2020,4,108
ryannall_chi_2021,ryannall,chi,2021,hb,74,232,4.58,2018,10,300
nickbowers_lv_2021,nickbowers,lv,2021,te,76,260,,2020,10,300
nathanpeterman_lv_2021,nathanpeterman,lv,2021,qb,74,225,4.82,2017,5,171
jalenrichard_lv_2021,jalenrichard,lv,2021,hb,68,205,,2016,10,300
phillipdorsett_jax_2021,phillipdorsett,jax,2021,wr,70,192,4.33,2015,1,29
phillipdorsett_sea_2021,phillipdorsett,sea,2021,wr,70,192,4.33,2015,1,29
phillipdorsett_hou_2021,phillipdorsett,hou,2021,wr,70,192,4.33,2015,1,29
bretttoth_phi_2021,bretttoth,phi,2021,ol,78,304,,2019,10,300
tyriecleveland_den_2021,tyriecleveland,den,2021,wr,74,205,,2020,7,252
dwaynewashington_no_2021,dwaynewashington,no,2021,hb,73,223,,2016,7,236
chrisevans_cin_2021,chrisevans,cin,2021,hb,71,215,,2021,6,203
lachavioussimmons_chi_2021,lachavioussimmons,chi,2021,t,77,305,,2020,7,227
isaiahford_mia_2021,isaiahford,mia,2021,wr,74,189,4.61,2017,7,237
tannerhudson_sf_2021,tannerhudson,sf,2021,te,77,239,,2018,10,300
michaeljordan_car_2021,michaeljordan,car,2021,g,78,315,,2019,4,136
treyhill_cin_2021,treyhill,cin,2021,ol,76,335,,2021,6,191
rashodbateman_bal_2021,rashodbateman,bal,2021,wr,73,197,,2021,1,27
fredjohnson_cin_2021,fredjohnson,cin,2021,t,79,326,,2019,10,300
tynsekhe_dal_2021,tynsekhe,dal,2021,t,80,330,,2012,10,300
calvinanderson_den_2021,calvinanderson,den,2021,t,77,300,,2019,10,300
tyhilton_ind_2021,tyhilton,ind,2021,wr,70,183,,2012,3,92
lukestocker_min_2021,lukestocker,min,2021,te,77,253,4.68,2011,4,104
brandonallen_cin_2021,brandonallen,cin,2021,qb,74,209,4.84,2016,6,201
dannyisidora_ari_2021,dannyisidora,ari,2021,g,75,306,5.03,2017,5,180
joshuamiles_ari_2021,joshuamiles,ari,2021,t,77,314,,2019,7,248
johnwolford_lar_2021,johnwolford,lar,2021,qb,73,200,,2018,10,300
