player_name,match_name,score
chriscarson_sea_2017,chriscarson_sea_2017,100
kamchancellor_sea_2017,kamchancellor_sea_2017,100
frankclark_sea_2017,frankclark_sea_2017,100
marcuscromartie_sea_2017,,0
mikedavis_sea_2017,mikedavis_sea_2017,100
deandreelliott_sea_2017,,0
georgefant_sea_2017,georgefant_sea_2017,100
joshforrest_sea_2017,joshforrest_sea_2017,100
terencegarvin_sea_2017,terencegarvin_sea_2017,100
jimmygraham_sea_2017,jimmygraham_sea_2017,100
shaquillgriffin_sea_2017,shaquillgriffin_sea_2017,100
quintonjefferson_sea_2017,quintonjefferson_sea_2017,100
lukejoeckel_sea_2017,lukejoeckel_sea_2017,100
nazairjones_sea_2017,nazairjones_sea_2017,100
dionjordan_sea_2017,dionjordan_sea_2017,100
eddielacy_sea_2017,eddielacy_sea_2017,100
jeremylane_sea_2017,jeremylane_sea_2017,100
tylerlockett_sea_2017,tylerlockett_sea_2017,100
marcuslucas_sea_2017,,0
tremadden_sea_2017,tremadden_sea_2017,100
deweymcdonald_sea_2017,deweymcdonald_sea_2017,100
bradleymcdougald_sea_2017,bradleymcdougald_sea_2017,100
malikmcdowell_sea_2017,,0
tannermcevoy_sea_2017,tannermcevoy_sea_2017,100
robertmyers_sea_2017,,0
reesodhiambo_sea_2017,reesodhiambo_sea_2017,100
ronaldpowell_sea_2017,,0
cjprosise_sea_2017,cjprosise_sea_2017,100
thomasrawls_sea_2017,thomasrawls_sea_2017,100
jarranreed_sea_2017,jarranreed_sea_2017,100
paulrichardson_sea_2017,paulrichardsonjr_sea_2017,96
sheldonrichardson_sea_2017,sheldonrichardson_sea_2017,100
justinsenior_sea_2017,,0
deshawnshead_sea_2017,deshawnshead_sea_2017,100
richardsherman_sea_2017,richardsherman_sea_2017,100
marcussmith_sea_2017,marcussmith_sea_2017,100
earlthomas_sea_2017,earlthomasiii_sea_2017,93
neikothorpe_sea_2017,neikothorpe_sea_2017,100
nickvannett_sea_2017,nickvannett_sea_2017,100
bobbywagner_sea_2017,bobbywagner_sea_2017,100
michaelwilhoite_sea_2017,michaelwilhoite_sea_2017,100
lukewillson_sea_2017,lukewillson_sea_2017,100
kjwright_sea_2017,kjwright_sea_2017,100
mauricealexander_sea_2018,mauricealexander_sea_2018,100
rickyaliifua_sea_2018,,0
dougbaldwin_sea_2018,dougbaldwin_sea_2018,100
emmanuelbeal_sea_2018,,0
justinbritt_sea_2018,justinbritt_sea_2018,100
chriscarson_sea_2018,chriscarson_sea_2018,100
kamchancellor_sea_2018,,0
frankclark_sea_2018,frankclark_sea_2018,100
amaradarboh_sea_2018,amaradarboh_sea_2018,100
austindavis_sea_2018,,0
eddickson_sea_2018,eddickson_sea_2018,100
willdissly_sea_2018,willdissly_sea_2018,100
treflowers_sea_2018,treflowers_sea_2018,100
djfluker_sea_2018,djfluker_sea_2018,100
jermainegrace_sea_2018,jermainegrace_sea_2018,100
rasheemgreen_sea_2018,rasheemgreen_sea_2018,100
tjgreen_sea_2018,,0
shaquillgriffin_sea_2018,shaquillgriffin_sea_2018,100
khalidhill_sea_2018,,0
lanohill_sea_2018,delanohill_sea_2018,94
germainifedi_sea_2018,germainifedi_sea_2018,100
dontaejohnson_sea_2018,,0
jamarcojones_sea_2018,,0
nazairjones_sea_2018,nazairjones_sea_2018,100
dionjordan_sea_2018,dionjordan_sea_2018,100
mychalkendricks_sea_2018,mychalkendricks_sea_2018,100
shalomluani_sea_2018,shalomluani_sea_2018,100
tremadden_sea_2018,tremadden_sea_2018,100
byronmaxwell_sea_2018,,0
bradleymcdougald_sea_2018,bradleymcdougald_sea_2018,100
malikmcdowell_sea_2018,,0
jdmckissic_sea_2018,jdmckissic_sea_2018,100
tjmutcherson_sea_2018,,0
tylerott_sea_2018,tylerott_sea_2018,100
rashaadpenny_sea_2018,rashaadpenny_sea_2018,100
ethanpocic_sea_2018,ethanpocic_sea_2018,100
cjprosise_sea_2018,cjprosise_sea_2018,100
jarranreed_sea_2018,jarranreed_sea_2018,100
jordansimmons_sea_2018,jordansimmons_sea_2018,100
shamarstephen_sea_2018,shamarstephen_sea_2018,100
jrsweezy_sea_2018,jrsweezy_sea_2018,100
earlthomas_sea_2018,earlthomasiii_sea_2018,93
tedricthompson_sea_2018,tedricthompson_sea_2018,100
neikothorpe_sea_2018,neikothorpe_sea_2018,100
nickvannett_sea_2018,nickvannett_sea_2018,100
bobbywagner_sea_2018,bobbywagner_sea_2018,100
erikwalden_sea_2018,,0
kjwright_sea_2018,kjwright_sea_2018,100
ezekielansah_sea_2019,ezekielansah_sea_2019,100
nickbellore_sea_2019,nickbellore_sea_2019,100
marquiseblair_sea_2019,marquiseblair_sea_2019,100
jeremyboykins_sea_2019,,0
justinbritt_sea_2019,justinbritt_sea_2019,100
duanebrown_sea_2019,duanebrown_sea_2019,100
jaronbrown_sea_2019,jaronbrown_sea_2019,100
chriscarson_sea_2019,chriscarson_sea_2019,100
adamchoice_sea_2019,,0
demarcuschristmas_sea_2019,,0
jadeveonclowney_sea_2019,jadeveonclowney_sea_2019,100
ljcollier_sea_2019,ljcollier_sea_2019,100
justincurrie_sea_2019,,0
eddickson_sea_2019,eddickson_sea_2019,100
quandrediggs_sea_2019,quandrediggs_sea_2019,100
willdissly_sea_2019,willdissly_sea_2019,100
emmanuelellerbee_sea_2019,,0
georgefant_sea_2019,georgefant_sea_2019,100
treflowers_sea_2019,treflowers_sea_2019,100
djfluker_sea_2019,djfluker_sea_2019,100
poonaford_sea_2019,poonaford_sea_2019,100
shaquillgriffin_sea_2019,shaquillgriffin_sea_2019,100
philhaynes_sea_2019,,0
lanohill_sea_2019,delanohill_sea_2019,94
joeyhunt_sea_2019,joeyhunt_sea_2019,100
germainifedi_sea_2019,germainifedi_sea_2019,100
mikeiupati_sea_2019,mikeiupati_sea_2019,100
quintonjefferson_sea_2019,quintonjefferson_sea_2019,100
justinjohnson_sea_2019,,0
nazairjones_sea_2019,,0
mychalkendricks_sea_2019,mychalkendricks_sea_2019,100
demetriusknox_sea_2019,,0
bradleymcdougald_sea_2019,bradleymcdougald_sea_2019,100
davidmoore_sea_2019,davidmoore_sea_2019,100
rashaadpenny_sea_2019,rashaadpenny_sea_2019,100
ethanpocic_sea_2019,ethanpocic_sea_2019,100
cjprosise_sea_2019,cjprosise_sea_2019,100
jarranreed_sea_2019,jarranreed_sea_2019,100
kalanreed_sea_2019,jarranreed_sea_2019,86
jordansimmons_sea_2019,,0
tedricthompson_sea_2019,tedricthompson_sea_2019,100
neikothorpe_sea_2019,neikothorpe_sea_2019,100
malikturner_sea_2019,malikturner_sea_2019,100
lukewillson_sea_2019,lukewillson_sea_2019,100
alwoods_sea_2019,alwoods_sea_2019,100
jamaladams_sea_2020,jamaladams_sea_2020,100
ugoamadi_sea_2020,ugoamadi_sea_2020,100
marquiseblair_sea_2020,marquiseblair_sea_2020,100
jordynbrooks_sea_2020,jordynbrooks_sea_2020,100
patrickcarr_sea_2020,,0
chriscarson_sea_2020,chriscarson_sea_2020,100
deejaydallas_sea_2020,,0
phillipdorsett_sea_2020,,0
quintondunbar_sea_2020,quintondunbar_sea_2020,100
carlosdunlap_sea_2020,,0
treflowers_sea_2020,treflowers_sea_2020,100
kylefuller_sea_2020,,0
rasheemgreen_sea_2020,rasheemgreen_sea_2020,100
shaquillgriffin_sea_2020,shaquillgriffin_sea_2020,100
pennyhart_sea_2020,,0
philhaynes_sea_2020,,0
lanohill_sea_2020,delanohill_sea_2020,94
travishomer_sea_2020,travishomer_sea_2020,100
carloshyde_sea_2020,carloshyde_sea_2020,100
bruceirvin_sea_2020,bruceirvin_sea_2020,100
mikeiupati_sea_2020,mikeiupati_sea_2020,100
brandenjackson_sea_2020,,0
jamarcojones_sea_2020,jamarcojones_sea_2020,100
damienlewis_sea_2020,damienlewis_sea_2020,100
tylerlockett_sea_2020,tylerlockett_sea_2020,100
bensonmayowa_sea_2020,bensonmayowa_sea_2020,100
elimencer_sea_2020,,0
bryanmone_sea_2020,bryanmone_sea_2020,100
davidmoore_sea_2020,davidmoore_sea_2020,100
ryanneal_sea_2020,ryanneal_sea_2020,100
cedricogbuehi_sea_2020,cedricogbuehi_sea_2020,100
gregolsen_sea_2020,gregolsen_sea_2020,100
colbyparkinson_sea_2020,,0
rashaadpenny_sea_2020,,0
ethanpocic_sea_2020,ethanpocic_sea_2020,100
damariousrandall_sea_2020,,0
djreed_sea_2020,,0
jarranreed_sea_2020,jarranreed_sea_2020,100
altonrobinson_sea_2020,altonrobinson_sea_2020,100
brandonshell_sea_2020,brandonshell_sea_2020,100
jordansimmons_sea_2020,jordansimmons_sea_2020,100
jaysonstanley_sea_2020,,0
freddieswain_sea_2020,freddieswain_sea_2020,100
darrelltaylor_sea_2020,,0
neikothorpe_sea_2020,neikothorpe_sea_2020,100
chancewarmack_sea_2020,,0
kjwright_sea_2020,kjwright_sea_2020,100
jamaladams_sea_2021,jamaladams_sea_2021,100
blessuanaustin_sea_2021,,0
codybarton_sea_2021,codybarton_sea_2021,100
marquiseblair_sea_2021,marquiseblair_sea_2021,100
duanebrown_sea_2021,duanebrown_sea_2021,100
trebrown_sea_2021,,0
benburrkirven_sea_2021,,0
chriscarson_sea_2021,chriscarson_sea_2021,100
alexcollins_sea_2021,alexcollins_sea_2021,100
quandrediggs_sea_2021,quandrediggs_sea_2021,100
willdissly_sea_2021,willdissly_sea_2021,100
carlosdunlap_sea_2021,carlosdunlap_sea_2021,100
dwayneeskridge_sea_2021,dwayneeskridge_sea_2021,100
kylefuller_sea_2021,kylefuller_sea_2021,100
gavinheslop_sea_2021,,0
travishomer_sea_2021,travishomer_sea_2021,100
kerryhyder_sea_2021,kerryhyder_sea_2021,100
gabejackson_sea_2021,gabejackson_sea_2021,100
jamarcojones_sea_2021,jamarcojones_sea_2021,100
damienlewis_sea_2021,damienlewis_sea_2021,100
tylerlockett_sea_2021,tylerlockett_sea_2021,100
bensonmayowa_sea_2021,bensonmayowa_sea_2021,100
bryanmone_sea_2021,bryanmone_sea_2021,100
cedricogbuehi_sea_2021,,0
rashaadpenny_sea_2021,rashaadpenny_sea_2021,100
adrianpeterson_sea_2021,,0
ethanpocic_sea_2021,ethanpocic_sea_2021,100
djreed_sea_2021,djreedjr_sea_2021,94
johnreid_sea_2021,johnreid_sea_2021,100
jonrhattigan_sea_2021,,0
altonrobinson_sea_2021,altonrobinson_sea_2021,100
brandonshell_sea_2021,brandonshell_sea_2021,100
darrelltaylor_sea_2021,darrelltaylor_sea_2021,100
johnursua_sea_2021,,0
bobbywagner_sea_2021,bobbywagner_sea_2021,100
nigelwarrior_sea_2021,,0
marcuswebb_sea_2021,,0
russellwilson_sea_2021,russellwilson_sea_2021,100
alwoods_sea_2021,alwoods_sea_2021,100
johnthanbanks_tb_2014,johnthanbanks_tb_2014,100
markbarron_tb_2014,markbarron_tb_2014,100
daquanbowers_tb_2014,daquanbowers_tb_2014,100
jonathancasillas_tb_2014,jonathancasillas_tb_2014,100
adrianclayborn_tb_2014,adrianclayborn_tb_2014,100
anthonycollins_tb_2014,anthonycollins_tb_2014,100
lavontedavid_tb_2014,lavontedavid_tb_2014,100
evandietrichsmith_tb_2014,,0
demardotson_tb_2014,demardotson_tb_2014,100
kadeemedwards_tb_2014,,0
larryenglish_tb_2014,larryenglish_tb_2014,100
mikeevans_tb_2014,mikeevans_tb_2014,100
masonfoster_tb_2014,masonfoster_tb_2014,100
isaiahfrey_tb_2014,isaiahfrey_tb_2014,100
williamgholston_tb_2014,williamgholston_tb_2014,100
dashongoldson_tb_2014,dashongoldson_tb_2014,100
robertherron_tb_2014,robertherron_tb_2014,100
trindonholliday_tb_2014,trindonholliday_tb_2014,100
vincentjackson_tb_2014,vincentjackson_tb_2014,100
mikejames_tb_2014,mikejames_tb_2014,100
mikejenkins_tb_2014,mikejenkins_tb_2014,100
michaeljohnson_tb_2014,michaeljohnson_tb_2014,100
jorvorskielane_tb_2014,jorvorskielane_tb_2014,100
dannylansanah_tb_2014,dannylansanah_tb_2014,100
brandonmagee_tb_2014,brandonmagee_tb_2014,100
loganmankins_tb_2014,loganmankins_tb_2014,100
dougmartin_tb_2014,dougmartin_tb_2014,100
joshmccown_tb_2014,joshmccown_tb_2014,100
geraldmccoy_tb_2014,geraldmccoy_tb_2014,100
clintonmcdonald_tb_2014,clintonmcdonald_tb_2014,100
bradleymcdougald_tb_2014,bradleymcdougald_tb_2014,100
rashaanmelvin_tb_2014,,0
louismurphy_tb_2014,louismurphyjr_tb_2014,95
brandonmyers_tb_2014,brandonmyers_tb_2014,100
kevinpamphile_tb_2014,kevinpamphile_tb_2014,100
solomonpatton_tb_2014,solomonpatton_tb_2014,100
bobbyrainey_tb_2014,bobbyraineyjr_tb_2014,95
austinseferianjenkins_tb_2014,austinseferianjenkins_tb_2014,100
charlessims_tb_2014,charlessims_tb_2014,100
akeemspence_tb_2014,akeemspence_tb_2014,100
lukestocker_tb_2014,lukestocker_tb_2014,100
keithtandy_tb_2014,keithtandy_tb_2014,100
alterraunverner_tb_2014,alterraunverner_tb_2014,100
jasonwilliams_tb_2014,jasonwilliams_tb_2014,100
majorwright_tb_2014,majorwright_tb_2014,100
judeadjeibarimah_tb_2015,judeadjeibarimah_tb_2015,100
johnthanbanks_tb_2015,johnthanbanks_tb_2015,100
kennybell_tb_2015,,0
daquanbowers_tb_2015,daquanbowers_tb_2015,100
kourtneibrown_tb_2015,kourtneibrown_tb_2015,100
brucecarter_tb_2015,brucecarter_tb_2015,100
gosdercherilus_tb_2015,gosdercherilus_tb_2015,100
chrisconte_tb_2015,chrisconte_tb_2015,100
lavontedavid_tb_2015,lavontedavid_tb_2015,100
evandietrichsmith_tb_2015,,0
demardotson_tb_2015,demardotson_tb_2015,100
kadeemedwards_tb_2015,,0
larryenglish_tb_2015,,0
mikeevans_tb_2015,mikeevans_tb_2015,100
tjfatinikun_tb_2015,tjfatinikun_tb_2015,100
reidfragel_tb_2015,reidfragel_tb_2015,100
williamgholston_tb_2015,williamgholston_tb_2015,100
joehawley_tb_2015,joehawley_tb_2015,100
vincentjackson_tb_2015,vincentjackson_tb_2015,100
mikejenkins_tb_2015,mikejenkins_tb_2015,100
georgejohnson_tb_2015,georgejohnson_tb_2015,100
jorvorskielane_tb_2015,jorvorskielane_tb_2015,100
dannylansanah_tb_2015,dannylansanah_tb_2015,100
loganmankins_tb_2015,loganmankins_tb_2015,100
alimarpet_tb_2015,alimarpet_tb_2015,100
dougmartin_tb_2015,dougmartin_tb_2015,100
geraldmccoy_tb_2015,geraldmccoy_tb_2015,100
tonymcdaniel_tb_2015,tonymcdaniel_tb_2015,100
clintonmcdonald_tb_2015,clintonmcdonald_tb_2015,100
bradleymcdougald_tb_2015,bradleymcdougald_tb_2015,100
sterlingmoore_tb_2015,sterlingmoore_tb_2015,100
louismurphy_tb_2015,louismurphyjr_tb_2015,95
austinseferianjenkins_tb_2015,austinseferianjenkins_tb_2015,100
russellshepard_tb_2015,russellshepard_tb_2015,100
joshshirley_tb_2015,joshshirley_tb_2015,100
donovansmith_tb_2015,donovansmith_tb_2015,100
jacquiessmith_tb_2015,jacquiessmith_tb_2015,100
akeemspence_tb_2015,akeemspence_tb_2015,100
lukestocker_tb_2015,lukestocker_tb_2015,100
djswearinger_tb_2015,djswearingersr_tb_2015,95
keithtandy_tb_2015,keithtandy_tb_2015,100
alterraunverner_tb_2015,alterraunverner_tb_2015,100
majorwright_tb_2015,majorwright_tb_2015,100
judeadjeibarimah_tb_2016,judeadjeibarimah_tb_2016,100
robertayers_tb_2016,robertayers_tb_2016,100
devantebond_tb_2016,,0
cameronbrate_tb_2016,cameronbrate_tb_2016,100
gosdercherilus_tb_2016,gosdercherilus_tb_2016,100
chrisconte_tb_2016,chrisconte_tb_2016,100
lavontedavid_tb_2016,lavontedavid_tb_2016,100
evandietrichsmith_tb_2016,,0
demardotson_tb_2016,demardotson_tb_2016,100
donteeadye_tb_2016,donteeadyejr_tb_2016,95
williamgholston_tb_2016,williamgholston_tb_2016,100
bengottschalk_tb_2016,bengottschalk_tb_2016,100
brentgrimes_tb_2016,brentgrimes_tb_2016,100
vernonhargreavesiii_tb_2016,vernonhargreavesiii_tb_2016,100
joehawley_tb_2016,joehawley_tb_2016,100
adamhumphries_tb_2016,adamhumphries_tb_2016,100
vincentjackson_tb_2016,vincentjackson_tb_2016,100
mikejames_tb_2016,mikejames_tb_2016,100
georgejohnson_tb_2016,,0
howardjones_tb_2016,howardjones_tb_2016,100
dougmartin_tb_2016,dougmartin_tb_2016,100
geraldmccoy_tb_2016,geraldmccoy_tb_2016,100
clintonmcdonald_tb_2016,clintonmcdonald_tb_2016,100
louismurphy_tb_2016,,0
brandonmyers_tb_2016,brandonmyers_tb_2016,100
kevinpamphile_tb_2016,kevinpamphile_tb_2016,100
jacquizzrodgers_tb_2016,jacquizzrodgers_tb_2016,100
cecilshorts_tb_2016,cecilshorts_tb_2016,100
sealversiliga_tb_2016,sealversiliga_tb_2016,100
charlessims_tb_2016,charlessims_tb_2016,100
antonesmith_tb_2016,antonesmith_tb_2016,100
donovansmith_tb_2016,donovansmith_tb_2016,100
jacquiessmith_tb_2016,jacquiessmith_tb_2016,100
ryansmith_tb_2016,ryansmith_tb_2016,100
noahspence_tb_2016,noahspence_tb_2016,100
lukestocker_tb_2016,lukestocker_tb_2016,100
jrsweezy_tb_2016,,0
keithtandy_tb_2016,keithtandy_tb_2016,100
adariustaylor_tb_2016,adariustaylor_tb_2016,100
alterraunverner_tb_2016,alterraunverner_tb_2016,100
judeadjeibarimah_tb_2017,,0
kwonalexander_tb_2017,kwonalexander_tb_2017,100
robertayers_tb_2017,robertayers_tb_2017,100
chrisbaker_tb_2017,chrisbaker_tb_2017,100
kendellbeckwith_tb_2017,kendellbeckwith_tb_2017,100
devantebond_tb_2017,devantebond_tb_2017,100
cameronbrate_tb_2017,cameronbrate_tb_2017,100
lavontedavid_tb_2017,lavontedavid_tb_2017,100
evandietrichsmith_tb_2017,,0
demardotson_tb_2017,demardotson_tb_2017,100
justinevans_tb_2017,justinevans_tb_2017,100
nickfolk_tb_2017,nickfolk_tb_2017,100
williamgholston_tb_2017,williamgholston_tb_2017,100
ryangriffin_tb_2017,,0
brentgrimes_tb_2017,brentgrimes_tb_2017,100
vernonhargreavesiii_tb_2017,vernonhargreavesiii_tb_2017,100
ojhoward_tb_2017,ojhoward_tb_2017,100
adamhumphries_tb_2017,adamhumphries_tb_2017,100
deseanjackson_tb_2017,deseanjackson_tb_2017,100
davontelambert_tb_2017,,0
alimarpet_tb_2017,alimarpet_tb_2017,100
dougmartin_tb_2017,dougmartin_tb_2017,100
robertmcclain_tb_2017,robertmcclain_tb_2017,100
geraldmccoy_tb_2017,geraldmccoy_tb_2017,100
clintonmcdonald_tb_2017,clintonmcdonald_tb_2017,100
kevinpamphile_tb_2017,kevinpamphile_tb_2017,100
joshrobinson_tb_2017,joshrobinson_tb_2017,100
ryanrussell_tb_2017,ryanrussell_tb_2017,100
donovansmith_tb_2017,donovansmith_tb_2017,100
jacquiessmith_tb_2017,jacquiessmith_tb_2017,100
ryansmith_tb_2017,ryansmith_tb_2017,100
noahspence_tb_2017,noahspence_tb_2017,100
jrsweezy_tb_2017,jrsweezy_tb_2017,100
keithtandy_tb_2017,keithtandy_tb_2017,100
adariustaylor_tb_2017,adariustaylor_tb_2017,100
justintrattou_tb_2017,,0
stevietuikolovatu_tb_2017,,0
tjward_tb_2017,tjward_tb_2017,100
leonardwester_tb_2017,leonardwester_tb_2017,100
jameiswinston_tb_2017,jameiswinston_tb_2017,100
kwonalexander_tb_2018,kwonalexander_tb_2018,100
beauallen_tb_2018,beauallen_tb_2018,100
sergiobailey_tb_2018,,0
tavarisbarnes_tb_2018,,0
kendellbeckwith_tb_2018,,0
devantebond_tb_2018,devantebond_tb_2018,100
rileybullough_tb_2018,rileybullough_tb_2018,100
jackcichy_tb_2018,jackcichy_tb_2018,100
chrisconte_tb_2018,chrisconte_tb_2018,100
alancross_tb_2018,alancross_tb_2018,100
vinnycurry_tb_2018,vinnycurry_tb_2018,100
lavontedavid_tb_2018,lavontedavid_tb_2018,100
carltondavis_tb_2018,carltondavis_tb_2018,100
evandietrichsmith_tb_2018,,0
demardotson_tb_2018,demardotson_tb_2018,100
justinevans_tb_2018,justinevans_tb_2018,100
mauricefleming_tb_2018,,0
colegardner_tb_2018,,0
brentgrimes_tb_2018,brentgrimes_tb_2018,100
vernonhargreavesiii_tb_2018,vernonhargreavesiii_tb_2018,100
devanteharris_tb_2018,devanteharris_tb_2018,100
ojhoward_tb_2018,ojhoward_tb_2018,100
deseanjackson_tb_2018,deseanjackson_tb_2018,100
ryanjensen_tb_2018,ryanjensen_tb_2018,100
isaiahjohnson_tb_2018,isaiahjohnson_tb_2018,100
ronaldjonesii_tb_2018,ronaldjones_tb_2018,95
geraldmccoy_tb_2018,geraldmccoy_tb_2018,100
kevinminter_tb_2018,kevinminter_tb_2018,100
carlnassib_tb_2018,carlnassib_tb_2018,100
rakeemnunezroches_tb_2018,rakeemnunezroches_tb_2018,100
jasonpierrepaul_tb_2018,jasonpierrepaul_tb_2018,100
garrisonsanborn_tb_2018,garrisonsanborn_tb_2018,100
charlessims_tb_2018,charlessims_tb_2018,100
donovansmith_tb_2018,donovansmith_tb_2018,100
mjstewart_tb_2018,mjstewart_tb_2018,100
adariustaylor_tb_2018,adariustaylor_tb_2018,100
stevietuikolovatu_tb_2018,,0
mitchunrein_tb_2018,,0
jordanwhitehead_tb_2018,jordanwhitehead_tb_2018,100
marcuswilliams_tb_2018,marcuswilliams_tb_2018,100
shaunwilson_tb_2018,shaunwilson_tb_2018,100
beauallen_tb_2019,beauallen_tb_2019,100
antonyauclair_tb_2019,antonyauclair_tb_2019,100
zackbailey_tb_2019,,0
shaquilbarrett_tb_2019,shaquilbarrett_tb_2019,100
kendellbeckwith_tb_2019,,0
devantebond_tb_2019,devantebond_tb_2019,100
cameronbrate_tb_2019,cameronbrate_tb_2019,100
kjbrent_tb_2019,,0
alexcappa_tb_2019,alexcappa_tb_2019,100
jackcichy_tb_2019,jackcichy_tb_2019,100
carltondavis_tb_2019,carltondavis_tb_2019,100
jameldean_tb_2019,jameldean_tb_2019,100
dcotadixon_tb_2019,,0
demardotson_tb_2019,demardotson_tb_2019,100
mikeedwards_tb_2019,mikeedwards_tb_2019,100
justinevans_tb_2019,,0
mikeevans_tb_2019,mikeevans_tb_2019,100
blainegabbert_tb_2019,,0
chrisgodwin_tb_2019,chrisgodwin_tb_2019,100
ojhoward_tb_2019,ojhoward_tb_2019,100
tannerhudson_tb_2019,tannerhudson_tb_2019,100
ryanjensen_tb_2019,ryanjensen_tb_2019,100
jeremiahledbetter_tb_2019,,0
mikeliedtke_tb_2019,,0
tjlogan_tb_2019,tjlogan_tb_2019,100
scottmiller_tb_2019,scottymiller_tb_2019,97
bryantmitchell_tb_2019,,0
carlnassib_tb_2019,carlnassib_tb_2019,100
anthonynelson_tb_2019,anthonynelson_tb_2019,100
breshadperriman_tb_2019,breshadperriman_tb_2019,100
jasonpierrepaul_tb_2019,jasonpierrepaul_tb_2019,100
cortrellesimpson_tb_2019,,0
donovansmith_tb_2019,donovansmith_tb_2019,100
mjstewart_tb_2019,mjstewart_tb_2019,100
orionstewart_tb_2019,darianstewart_tb_2019,88
devinwhite_tb_2019,devinwhite_tb_2019,100
jordanwhitehead_tb_2019,jordanwhitehead_tb_2019,100
jameiswinston_tb_2019,jameiswinston_tb_2019,100
andrewadams_tb_2020,andrewadams_tb_2020,100
antonyauclair_tb_2020,,0
kenjonbarner_tb_2020,,0
shaquilbarrett_tb_2020,shaquilbarrett_tb_2020,100
cameronbrate_tb_2020,cameronbrate_tb_2020,100
antoniobrown_tb_2020,,0
alexcappa_tb_2020,alexcappa_tb_2020,100
jackcichy_tb_2020,,0
carltondavis_tb_2020,carltondavis_tb_2020,100
khalildavis_tb_2020,,0
jameldean_tb_2020,jameldean_tb_2020,100
justinevans_tb_2020,,0
mikeevans_tb_2020,mikeevans_tb_2020,100
leonardfournette_tb_2020,leonardfournette_tb_2020,100
johnfranklin_tb_2020,,0
williamgholston_tb_2020,williamgholston_tb_2020,100
chrisgodwin_tb_2020,chrisgodwin_tb_2020,100
ojhoward_tb_2020,ojhoward_tb_2020,100
tannerhudson_tb_2020,,0
johnhurst_tb_2020,,0
ronaldjonesii_tb_2020,ronaldjones_tb_2020,95
jeremiahledbetter_tb_2020,,0
tjlogan_tb_2020,,0
alimarpet_tb_2020,alimarpet_tb_2020,100
leseanmccoy_tb_2020,leseanmccoy_tb_2020,100
stevemclendon_tb_2020,,0
jaydonmickens_tb_2020,jaydonmickens_tb_2020,100
scottmiller_tb_2020,scottymiller_tb_2020,97
kevinminter_tb_2020,kevinminter_tb_2020,100
johnmolchon_tb_2020,,0
bradleypinion_tb_2020,,0
bradseaton_tb_2020,,0
aqshipley_tb_2020,,0
donovansmith_tb_2020,donovansmith_tb_2020,100
ryansuccop_tb_2020,,0
zachtriner_tb_2020,,0
vitavea_tb_2020,vitavea_tb_2020,100
justinwatson_tb_2020,justinwatson_tb_2020,100
devinwhite_tb_2020,devinwhite_tb_2020,100
jordanwhitehead_tb_2020,jordanwhitehead_tb_2020,100
antoinewinfieldjr_tb_2020,antoinewinfieldjr_tb_2020,100
shaquilbarrett_tb_2021,shaquilbarrett_tb_2021,100
giovanibernard_tb_2021,giovanibernard_tb_2021,100
antoniobrown_tb_2021,antoniobrown_tb_2021,100
jaelondarden_tb_2021,,0
lavontedavid_tb_2021,lavontedavid_tb_2021,100
carltondavis_tb_2021,carltondavis_tb_2021,100
jameldean_tb_2021,jameldean_tb_2021,100
deedelaney_tb_2021,deedelaney_tb_2021,100
mikeevans_tb_2021,mikeevans_tb_2021,100
leonardfournette_tb_2021,leonardfournette_tb_2021,100
williamgholston_tb_2021,williamgholston_tb_2021,100
camgill_tb_2021,,0
chrisgodwin_tb_2021,chrisgodwin_tb_2021,100
cyrilgrayson_tb_2021,,0
robgronkowski_tb_2021,robgronkowski_tb_2021,100
ojhoward_tb_2021,ojhoward_tb_2021,100
sadariushutcherson_tb_2021,,0
ryanjensen_tb_2021,ryanjensen_tb_2021,100
ronaldjonesii_tb_2021,ronaldjones_tb_2021,95
alimarpet_tb_2021,alimarpet_tb_2021,100
jaydonmickens_tb_2021,,0
scottmiller_tb_2021,scottymiller_tb_2021,97
seanmurphybunting_tb_2021,seanmurphybunting_tb_2021,100
rakeemnunezroches_tb_2021,rakeemnunezroches_tb_2021,100
patoconnor_tb_2021,,0
breshadperriman_tb_2021,,0
jasonpierrepaul_tb_2021,jasonpierrepaul_tb_2021,100
rashardrobinson_tb_2021,,0
richardsherman_tb_2021,,0
aaronstinnie_tb_2021,,0
zachtriner_tb_2021,,0
vitavea_tb_2021,vitavea_tb_2021,100
justinwatson_tb_2021,,0
devinwhite_tb_2021,devinwhite_tb_2021,100
jordanwhitehead_tb_2021,jordanwhitehead_tb_2021,100
antoinewinfieldjr_tb_2021,antoinewinfieldjr_tb_2021,100
tristanwirfs_tb_2021,tristanwirfs_tb_2021,100
jamesanderson_ten_2014,jamesanderson_ten_2014,100
jackiebattle_ten_2014,jackiebattle_ten_2014,100
brettbrackett_ten_2014,brettbrackett_ten_2014,100
zachbrown_ten_2014,zachbrown_ten_2014,100
jurrellcasey_ten_2014,jurrellcasey_ten_2014,100
zaviargooden_ten_2014,zaviargooden_ten_2014,100
shonngreene_ten_2014,shonngreene_ten_2014,100
michaelgriffin_ten_2014,michaelgriffin_ten_2014,100
quentingroves_ten_2014,quentingroves_ten_2014,100
sammieleehill_ten_2014,sammieleehill_ten_2014,100
marquestonhuff_ten_2014,marquestonhuff_ten_2014,100
