p_id,player,player_team_id,unique_team_id,team_id_impute,numeric_id,position,team_name,year,week,rush_summary_player_game_count,rush_summary_attempts,rush_summary_avoided_tackles,rush_summary_breakaway_attempts,rush_summary_breakaway_percent,rush_summary_breakaway_yards,rush_summary_declined_penalties,rush_summary_designed_yards,rush_summary_drops,rush_summary_elu_recv_mtf,rush_summary_elu_rush_mtf,rush_summary_elu_yco,rush_summary_elusive_rating,rush_summary_explosive,rush_summary_first_downs,rush_summary_franchise_id,rush_summary_fumbles,rush_summary_gap_attempts,rush_summary_grades_hands_fumble,rush_summary_grades_offense,rush_summary_grades_offense_penalty,rush_summary_grades_pass,rush_summary_grades_pass_block,rush_summary_grades_pass_route,rush_summary_grades_run,rush_summary_grades_run_block,rush_summary_longest,rush_summary_penalties,rush_summary_rec_yards,rush_summary_receptions,rush_summary_routes,rush_summary_run_plays,rush_summary_scramble_yards,rush_summary_scrambles,rush_summary_targets,rush_summary_total_touches,rush_summary_touchdowns,rush_summary_yards,rush_summary_yards_after_contact,rush_summary_yco_attempt,rush_summary_ypa,rush_summary_yprr,rush_summary_zone_attempts,rush_summary_unique_team_id
dukejohnsonjr_mia_2021_18,dukejohnsonjr,dukejohnsonjr_mia_2021,mia_2021_18,mia_2021,9510,hb,mia,2021,18,1,25,1,1,23.1,27,0,117,0,0,1,87.0,13.4,3,5,17,0,17,78.5,65.2,74.7,60.309,76.4,61.1,67.2,43.6,27,0,5,1,15,27,0,0,1,26,1,117,87.0,3.48,4.7,0.33,7,
dwayneeskridge_sea_2021_1,dwayneeskridge,dwayneeskridge_sea_2021,sea_2021_1,sea_2021,29573,wr,sea,2021,1,1,2,1,0,0.0,0,0,22,0,0,1,10.0,166.7,1,1,29,0,0,66.7,65.0,71.3,60.309,63.6519979079498,57.3,68.5,53.5,13,0,6,1,3,8,0,0,1,3,0,22,10.0,5.0,11.0,2.0,0,
dwayneeskridge_sea_2021_14,dwayneeskridge,dwayneeskridge_sea_2021,sea_2021_14,sea_2021,29573,wr,sea,2021,14,1,1,0,0,14.464653372687351,0,0,0,0,0,0,0.0,0.0,0,0,29,0,0,67.33678669193515,46.4,74.9,60.309,63.6519979079498,43.3,61.845420494699646,72.6,0,0,0,0,13,15,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,
dwayneeskridge_sea_2021_16,dwayneeskridge,dwayneeskridge_sea_2021,sea_2021_16,sea_2021,29573,wr,sea,2021,16,1,1,0,0,0.0,0,0,7,0,0,0,2.0,0.0,0,0,29,0,0,66.2,68.4,74.0,60.309,63.6519979079498,65.0,63.1,60.0,7,0,10,2,12,8,0,0,3,3,0,7,2.0,2.0,7.0,0.83,0,
dwayneeskridge_sea_2021_17,dwayneeskridge,dwayneeskridge_sea_2021,sea_2021_17,sea_2021,29573,wr,sea,2021,17,1,1,0,1,100.0,30,0,30,0,0,0,4.0,0.0,1,1,29,0,0,64.6,66.8,75.9,60.309,63.6519979079498,55.1,69.6,58.9,30,0,7,1,11,13,0,0,3,2,0,30,4.0,4.0,30.0,0.64,0,
dwayneeskridge_sea_2022_4,dwayneeskridge,dwayneeskridge_sea_2022,sea_2022_4,sea_2022,29573,wr,sea,2022,4,1,1,0,0,0.0,0,0,6,0,0,0,0.0,0.0,0,0,29,0,0,64.6,63.5,75.1,60.309,63.6519979079498,67.9,56.2,61.3,6,0,10,1,6,11,0,0,1,2,0,6,0.0,0.0,6.0,1.67,0,
dwayneeskridge_sea_2022_6,dwayneeskridge,dwayneeskridge_sea_2022,,sea_2022,29573,wr,sea,2022,6,1,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,sea_2022_6
dwayneharris_dal_2014_1,dwayneharris,dwayneharris_dal_2014,dal_2014_1,dal_2014,6328,wr,dal,2014,1,1,1,0,0,0.0,0,0,9,0,0,0,1.0,0.0,0,0,9,0,1,71.9,79.8,72.1,60.309,63.6519979079498,80.3,59.7,59.2,9,0,56,1,6,3,0,0,2,2,0,9,1.0,1.0,9.0,9.33,0,
dwayneharris_dal_2014_4,dwayneharris,dwayneharris_dal_2014,dal_2014_4,dal_2014,6328,wr,dal,2014,4,1,1,0,0,0.0,0,0,-1,0,2,0,0.0,0.0,0,0,9,0,0,68.3,89.0,72.8,60.309,63.6519979079498,88.6,56.6,83.1,-1,0,18,2,2,9,0,0,2,3,0,-1,0.0,0.0,-1.0,9.0,0,
dwayneharris_dal_2014_10,dwayneharris,dwayneharris_dal_2014,dal_2014_10,dal_2014,6328,wr,dal,2014,10,1,1,1,0,0.0,0,0,-2,0,0,1,8.0,800.0,0,0,9,0,0,73.0,50.4,72.5,60.309,63.6519979079498,55.9,56.6,58.6,-2,0,0,0,4,7,0,0,0,1,0,-2,8.0,8.0,-2.0,0.0,0,
dwayneharris_dal_2014_17,dwayneharris,dwayneharris_dal_2014,dal_2014_17,dal_2014,6328,wr,dal,2014,17,1,1,1,0,0.0,0,0,1,0,0,1,1.0,100.0,0,0,9,0,0,71.6,50.0,71.9,60.309,63.6519979079498,55.3,56.6,59.1,1,0,0,0,3,8,0,0,0,1,0,1,1.0,1.0,1.0,0.0,0,
dwayneharris_nyg_2015_1,dwayneharris,dwayneharris_nyg_2015,nyg_2015_1,nyg_2015,6328,wr,nyg,2015,1,1,1,1,0,0.0,0,0,11,0,0,1,9.0,900.0,1,1,21,0,0,68.8,63.2,69.8,60.309,63.6519979079498,56.9,63.1,59.9,11,0,0,0,3,3,0,0,0,1,0,11,9.0,9.0,11.0,0.0,0,
dwayneharris_nyg_2015_12,dwayneharris,dwayneharris_nyg_2015,nyg_2015_12,nyg_2015,6328,wr,nyg,2015,12,1,1,0,0,0.0,0,0,1,0,0,0,1.0,0.0,0,0,21,0,0,74.6,58.5,75.4,60.309,63.6519979079498,57.2,59.2,81.6,1,0,28,2,46,11,0,0,5,3,0,1,1.0,1.0,1.0,0.61,0,
dwayneharris_oak_2018_4,dwayneharris,dwayneharris_oak_2018,oak_2018_4,oak_2018,6328,wr,oak,2018,4,1,1,0,0,0.0,0,0,-1,0,0,0,3.0,0.0,0,0,23,0,0,75.0,50.6,69.5,60.309,63.6519979079498,56.7,60.0,60.3950445259298,-1,0,0,0,3,1,0,0,0,1,0,-1,3.0,3.0,-1.0,0.0,0,
dwayneharris_oak_2018_8,dwayneharris,dwayneharris_oak_2018,oak_2018_8,oak_2018,6328,wr,oak,2018,8,1,1,1,0,0.0,0,0,13,0,0,1,4.0,400.0,1,1,23,0,0,68.5,70.4,63.6,60.309,63.6519979079498,61.47548293391431,63.1,60.3950445259298,13,0,0,0,0,1,0,0,0,1,0,13,4.0,4.0,13.0,1.2435787097713702,0,
dwaynewashington_det_2016_1,dwaynewashington,dwaynewashington_det_2016,det_2016_1,det_2016,10870,hb,det,2016,1,1,2,0,0,0.0,0,0,1,0,0,0,0.0,0.0,0,1,11,0,2,65.2,59.9,64.5,60.309,63.6519979079498,61.47548293391431,59.9,60.3950445259298,1,0,0,0,0,2,0,0,0,2,1,1,0.0,0.0,0.5,1.2435787097713702,0,
dwaynewashington_det_2016_2,dwaynewashington,dwaynewashington_det_2016,det_2016_2,det_2016,10870,hb,det,2016,2,1,4,1,1,90.3,28,0,31,0,0,1,20.0,125.0,1,1,11,0,2,71.0,66.9,70.3,60.309,62.0,55.9,66.9,60.3950445259298,28,0,0,0,4,5,0,0,0,4,0,31,20.0,5.0,7.8,0.0,1,
dwaynewashington_det_2016_3,dwaynewashington,dwaynewashington_det_2016,det_2016_3,det_2016,10870,hb,det,2016,3,1,10,0,0,0.0,0,0,38,0,0,0,24.0,0.0,0,2,11,0,3,74.3,63.8,74.0,60.309,73.4,56.8,64.3,60.0,9,0,-3,1,13,11,0,0,1,11,0,38,24.0,2.4,3.8,-0.23,5,
dwaynewashington_det_2016_4,dwaynewashington,dwaynewashington_det_2016,det_2016_4,det_2016,10870,hb,det,2016,4,1,2,0,0,0.0,0,0,6,0,0,0,1.0,0.0,0,0,11,0,1,68.2,50.0,68.6,60.309,63.6519979079498,62.0,49.7,60.3950445259298,5,0,8,1,4,3,0,0,1,3,0,6,1.0,0.5,3.0,2.0,1,
dwaynewashington_det_2016_9,dwaynewashington,dwaynewashington_det_2016,det_2016_9,det_2016,10870,hb,det,2016,9,1,10,1,0,0.0,0,0,26,0,0,1,21.0,21.0,0,1,11,0,6,73.3,59.0,0.0,60.309,75.0,53.9,64.0,60.3950445259298,8,1,0,0,9,10,0,0,1,10,0,26,21.0,2.1,2.6,0.0,4,
dwaynewashington_det_2016_11,dwaynewashington,dwaynewashington_det_2016,det_2016_11,det_2016,10870,hb,det,2016,11,1,13,1,0,0.0,0,0,6,0,2,1,22.0,33.8,0,0,11,0,9,75.2,46.2,72.8,60.309,73.0,73.2,43.6,60.0,4,0,15,2,7,16,0,0,2,15,0,6,22.0,1.69,0.5,2.14,3,
dwaynewashington_det_2016_12,dwaynewashington,dwaynewashington_det_2016,det_2016_12,det_2016,10870,hb,det,2016,12,1,5,0,0,0.0,0,0,19,0,0,0,9.0,0.0,0,0,11,0,1,69.7,57.6,70.8,60.309,3.6,55.6,63.4,60.0,8,0,0,0,5,7,0,0,0,5,0,19,9.0,1.8,3.8,0.0,4,
dwaynewashington_det_2016_13,dwaynewashington,dwaynewashington_det_2016,det_2016_13,det_2016,10870,hb,det,2016,13,1,7,0,0,0.0,0,0,21,0,0,0,20.0,0.0,0,2,11,0,4,72.3,69.3,73.9,60.309,77.6,76.9,64.7,60.3950445259298,5,0,19,2,12,7,0,0,2,9,0,21,20.0,2.86,3.0,1.58,3,
dwaynewashington_det_2016_14,dwaynewashington,dwaynewashington_det_2016,det_2016_14,det_2016,10870,hb,det,2016,14,1,16,0,0,0.0,0,0,64,1,0,0,37.0,0.0,1,2,11,0,5,76.4,65.6,78.0,60.309,65.8,54.2,67.4,60.0,12,0,10,1,16,19,0,0,2,17,0,64,37.0,2.31,4.0,0.63,9,
dwaynewashington_det_2016_15,dwaynewashington,dwaynewashington_det_2016,det_2016_15,det_2016,10870,hb,det,2016,15,1,14,1,0,0.0,0,0,31,0,0,1,24.0,10.7,1,1,11,0,6,75.5,44.5,77.7,60.309,50.7,56.0,43.1,60.3950445259298,12,0,9,2,23,14,0,0,2,16,0,31,24.0,1.71,2.2,0.39,8,
dwaynewashington_det_2016_16,dwaynewashington,dwaynewashington_det_2016,det_2016_16,det_2016,10870,hb,det,2016,16,1,7,0,0,0.0,0,0,22,1,0,0,10.0,0.0,0,1,11,0,2,71.9,46.0,71.5,60.309,68.8,27.1,56.8,60.0,9,0,4,1,7,8,0,0,2,8,0,22,10.0,1.43,3.1,0.57,3,
dwaynewashington_det_2017_1,dwaynewashington,dwaynewashington_det_2017,det_2017_1,det_2017,10870,hb,det,2017,1,1,6,0,0,0.0,0,0,22,0,0,0,12.0,0.0,0,1,11,0,1,72.7,56.6,72.2,60.309,5.4,55.8,62.1,60.0,6,0,0,0,6,8,0,0,0,6,0,22,12.0,2.0,3.7,0.0,5,
dwaynewashington_det_2017_2,dwaynewashington,dwaynewashington_det_2017,det_2017_2,det_2017,10870,hb,det,2017,2,1,3,0,0,0.0,0,0,9,0,0,0,5.0,0.0,0,0,11,0,1,67.2,66.3,69.6,60.309,63.6519979079498,56.6,66.4,60.3950445259298,5,0,0,0,4,3,0,0,0,3,0,9,5.0,1.67,3.0,0.0,2,
dwaynewashington_det_2017_8,dwaynewashington,dwaynewashington_det_2017,det_2017_8,det_2017,10870,hb,det,2017,8,1,6,0,0,0.0,0,0,12,0,1,0,12.0,28.6,0,0,11,0,4,71.1,48.0,73.8,60.309,73.1,71.2,44.1,60.3950445259298,4,0,4,1,7,6,0,0,1,7,0,12,12.0,2.0,2.0,0.57,1,
dwaynewashington_det_2017_9,dwaynewashington,dwaynewashington_det_2017,det_2017_9,det_2017,10870,hb,det,2017,9,1,5,0,0,0.0,0,0,1,0,0,0,9.0,0.0,0,0,11,0,4,69.7,46.0,70.3,60.309,77.3,55.8,46.6,60.3950445259298,4,0,0,0,4,5,0,0,0,5,0,1,9.0,1.8,0.2,0.0,1,
dwaynewashington_no_2018_4,dwaynewashington,dwaynewashington_no_2018,no_2018_4,no_2018,10870,hb,no,2018,4,1,2,0,0,0.0,0,0,2,0,0,0,2.0,0.0,0,0,20,0,1,65.2,51.3,64.5,60.309,63.6519979079498,61.47548293391431,53.7,60.3950445259298,3,0,0,0,0,2,0,0,0,2,0,2,2.0,1.0,1.0,1.2435787097713702,1,
dwaynewashington_no_2018_10,dwaynewashington,dwaynewashington_no_2018,no_2018_10,no_2018,10870,hb,no,2018,10,1,11,0,1,42.6,20,0,47,0,0,0,29.0,0.0,1,3,20,0,3,73.8,64.9,72.3,60.309,63.6519979079498,58.6,63.9,60.0,20,0,0,0,2,14,0,0,0,11,0,47,29.0,2.64,4.3,0.0,8,
dwaynewashington_no_2018_11,dwaynewashington,dwaynewashington_no_2018,no_2018_11,no_2018,10870,hb,no,2018,11,1,3,0,0,0.0,0,0,-3,0,0,0,5.0,0.0,0,0,20,0,0,67.2,50.2,66.8,60.309,63.6519979079498,61.47548293391431,53.1,60.0,0,0,0,0,0,4,0,0,0,3,0,-3,5.0,1.67,-1.0,1.2435787097713702,3,
dwaynewashington_no_2018_17,dwaynewashington,dwaynewashington_no_2018,no_2018_17,no_2018,10870,hb,no,2018,17,1,11,5,4,82.4,89,0,108,0,0,5,44.0,181.8,4,4,20,0,8,73.8,66.7,72.0,60.309,0.0,53.3,71.7,60.0,28,1,0,0,10,13,0,0,0,11,0,108,44.0,4.0,9.8,0.0,3,
dwaynewashington_no_2019_8,dwaynewashington,dwaynewashington_no_2019,no_2019_8,no_2019,10870,hb,no,2019,8,1,3,3,1,81.6,31,0,38,0,0,3,34.0,1133.3,1,1,20,0,2,67.2,91.2,68.1,60.309,76.4,61.47548293391431,81.1,60.0,31,0,0,0,0,5,0,0,0,3,0,38,34.0,11.33,12.7,1.2435787097713702,1,
dwaynewashington_no_2019_15,dwaynewashington,dwaynewashington_no_2019,no_2019_15,no_2019,10870,hb,no,2019,15,1,3,0,0,0.0,0,0,20,0,0,0,16.0,0.0,1,1,20,0,1,67.2,62.6,68.5,60.309,63.6519979079498,61.47548293391431,61.5,60.0,12,0,0,0,0,6,0,0,0,3,0,20,16.0,5.33,6.7,1.2435787097713702,2,
dwaynewashington_no_2019_17,dwaynewashington,dwaynewashington_no_2019,no_2019_17,no_2019,10870,hb,no,2019,17,1,2,0,0,0.0,0,0,2,0,0,0,4.0,0.0,0,0,20,0,1,65.2,53.9,68.0,60.309,63.6519979079498,61.47548293391431,56.3,60.0,3,0,0,0,0,5,0,0,0,2,0,2,4.0,2.0,1.0,1.2435787097713702,1,
dwaynewashington_no_2020_9,dwaynewashington,dwaynewashington_no_2020,no_2020_9,no_2020,10870,hb,no,2020,9,1,5,0,0,0.0,0,0,9,0,0,0,6.0,0.0,0,0,20,0,2,69.7,55.4,69.3,60.309,63.6519979079498,61.47548293391431,56.9,60.0,5,0,0,0,0,8,0,0,0,5,0,9,6.0,1.2,1.8,1.2435787097713702,3,
dwaynewashington_no_2020_12,dwaynewashington,dwaynewashington_no_2020,no_2020_12,no_2020,10870,hb,no,2020,12,1,3,0,0,0.0,0,0,6,0,0,0,5.0,0.0,0,0,20,0,2,67.2,48.9,65.5,60.309,63.6519979079498,61.47548293391431,51.9,60.3950445259298,4,0,0,0,0,3,0,0,0,3,0,6,5.0,1.67,2.0,1.2435787097713702,1,
dwaynewashington_no_2021_4,dwaynewashington,dwaynewashington_no_2021,no_2021_4,no_2021,10870,hb,no,2021,4,1,1,1,0,0.0,0,0,5,0,0,1,4.0,200.0,0,0,20,0,1,64.6,69.4,68.6,60.309,63.6519979079498,60.2,63.3,60.3950445259298,5,0,6,1,3,1,0,0,1,2,0,5,4.0,4.0,5.0,2.0,0,
dwaynewashington_no_2021_10,dwaynewashington,dwaynewashington_no_2021,no_2021_10,no_2021,10870,hb,no,2021,10,1,2,0,0,0.0,0,0,8,0,0,0,7.0,0.0,0,0,20,0,0,67.7,61.7,68.2,60.309,63.6519979079498,56.6,62.7,60.3950445259298,4,0,0,0,2,2,0,0,0,2,0,8,7.0,3.5,4.0,0.0,2,
dwaynewashington_no_2021_11,dwaynewashington,dwaynewashington_no_2021,no_2021_11,no_2021,10870,hb,no,2021,11,1,1,0,0,0.0,0,0,3,0,0,0,2.0,0.0,0,0,20,0,0,64.6,54.8,67.5,60.309,63.6519979079498,63.1,56.3,60.3950445259298,3,0,6,1,3,1,0,0,1,2,0,3,2.0,2.0,3.0,2.0,1,
dwaynewashington_no_2022_2,dwaynewashington,dwaynewashington_no_2022,no_2022_2,no_2022,10870,hb,no,2022,2,1,4,1,0,0.0,0,0,18,0,0,1,15.0,93.8,0,2,20,0,1,68.6,71.7,66.3,60.309,63.6519979079498,61.47548293391431,69.0,60.3950445259298,8,0,0,0,0,4,0,0,0,4,0,18,15.0,3.75,4.5,1.2435787097713702,3,
dyamibrown_was_2021_3,dyamibrown,dyamibrown_was_2021,was_2021_3,was_2021,77986,wr,was,2021,3,1,1,0,0,0.0,0,0,-4,1,0,0,1.0,0.0,0,0,32,0,0,61.9,42.8,76.6,60.309,63.6519979079498,44.9,56.2,60.6,-4,0,0,0,21,12,0,0,2,1,0,-4,1.0,1.0,-4.0,0.0,0,
eddielacy_gb_2014_1,eddielacy,eddielacy_gb_2014,gb_2014_1,gb_2014,7842,hb,gb,2014,1,1,12,6,1,44.1,15,0,34,0,3,6,35.0,175.0,1,1,12,0,4,75.4,74.4,74.8,60.309,76.2,69.2,73.2,60.0,15,0,11,3,15,14,0,0,3,15,0,34,35.0,2.92,2.8,0.73,7,
eddielacy_gb_2014_2,eddielacy,eddielacy_gb_2014,gb_2014_2,gb_2014,7842,hb,gb,2014,2,1,13,1,0,0.0,0,0,43,0,0,1,24.0,12.3,1,2,12,0,5,75.2,55.0,78.0,60.309,81.9,65.2,48.9,60.0,10,0,18,2,27,17,0,0,2,15,0,43,24.0,1.85,3.3,0.67,7,
eddielacy_gb_2014_3,eddielacy,eddielacy_gb_2014,gb_2014_3,gb_2014,7842,hb,gb,2014,3,1,10,4,1,47.2,17,0,36,0,0,4,29.0,105.5,1,1,12,1,5,21.8,53.4,76.9,60.309,82.1,58.0,51.9,60.3950445259298,17,0,9,1,9,11,0,0,1,11,0,36,29.0,2.9,3.6,1.0,3,
eddielacy_gb_2014_4,eddielacy,eddielacy_gb_2014,gb_2014_4,gb_2014,7842,hb,gb,2014,4,1,17,2,0,0.0,0,0,48,0,0,2,27.0,17.6,1,2,12,0,5,77.1,50.1,78.1,60.309,80.9,60.6,47.2,60.3950445259298,10,0,11,1,22,19,0,0,2,18,1,48,27.0,1.59,2.8,0.5,10,
eddielacy_gb_2014_5,eddielacy,eddielacy_gb_2014,gb_2014_5,gb_2014,7842,hb,gb,2014,5,1,13,3,2,44.8,47,0,105,0,2,3,52.0,125.0,5,5,12,0,2,75.4,79.9,73.0,60.309,69.2,77.5,76.9,60.0,29,0,27,3,12,14,0,0,3,16,2,105,52.0,4.0,8.1,2.25,11,
eddielacy_gb_2014_6,eddielacy,eddielacy_gb_2014,gb_2014_6,gb_2014,7842,hb,gb,2014,6,1,14,4,0,0.0,0,0,40,0,0,4,23.0,46.9,1,3,12,0,2,75.1,61.5,75.1,60.309,84.8,53.3,60.4,60.0,10,0,0,0,10,19,0,0,0,14,0,40,23.0,1.64,2.9,0.0,10,
eddielacy_gb_2014_7,eddielacy,eddielacy_gb_2014,gb_2014_7,gb_2014,7842,hb,gb,2014,7,1,12,2,0,0.0,0,0,64,0,7,2,32.0,160.0,3,5,12,1,2,23.5,46.4,75.3,60.309,83.3,66.4,39.9,60.0,12,0,10,3,16,12,0,0,3,15,1,64,32.0,2.67,5.3,0.63,9,
eddielacy_gb_2014_8,eddielacy,eddielacy_gb_2014,gb_2014_8,gb_2014,7842,hb,gb,2014,8,1,13,3,1,32.2,19,0,59,0,1,3,47.0,68.9,3,3,12,0,5,76.4,80.9,77.0,60.309,77.9,89.8,76.4,60.3950445259298,19,0,123,8,31,13,0,0,9,21,0,59,47.0,3.62,4.5,3.97,8,
eddielacy_gb_2014_10,eddielacy,eddielacy_gb_2014,gb_2014_10,gb_2014,7842,hb,gb,2014,10,1,14,0,1,32.0,16,0,50,0,0,0,31.0,0.0,1,2,12,0,3,76.1,65.7,76.7,60.309,78.0,69.3,63.2,60.0,16,0,68,3,22,16,0,0,5,17,0,50,31.0,2.21,3.6,3.09,10,
eddielacy_gb_2014_11,eddielacy,eddielacy_gb_2014,gb_2014_11,gb_2014,7842,hb,gb,2014,11,1,10,3,1,53.6,37,0,69,0,3,3,51.0,235.4,2,4,12,0,1,74.2,77.4,77.0,60.309,81.9,77.2,74.8,60.0,37,0,45,3,24,11,0,0,4,13,1,69,51.0,5.1,6.9,1.88,8,
eddielacy_gb_2014_12,eddielacy,eddielacy_gb_2014,gb_2014_12,gb_2014,7842,hb,gb,2014,12,1,25,5,2,24.8,31,0,125,0,0,5,69.0,51.1,4,10,12,0,6,78.9,90.3,77.6,60.309,86.5,78.4,86.3,60.0,16,0,13,2,22,29,0,0,2,27,1,125,69.0,2.76,5.0,0.59,16,
eddielacy_gb_2014_13,eddielacy,eddielacy_gb_2014,gb_2014_13,gb_2014,7842,hb,gb,2014,13,1,21,0,2,41.8,41,0,98,0,0,0,40.0,0.0,4,5,12,0,8,77.7,59.2,76.4,60.309,47.0,59.5,59.4,60.0,24,0,17,2,23,24,0,0,2,23,0,98,40.0,1.9,4.7,0.74,12,
eddielacy_gb_2014_14,eddielacy,eddielacy_gb_2014,gb_2014_14,gb_2014,7842,hb,gb,2014,14,1,13,3,1,30.1,22,0,73,1,4,3,41.0,122.6,3,4,12,0,3,75.8,68.1,77.9,60.309,77.1,55.1,72.6,60.0,22,0,33,5,28,15,0,0,8,18,1,73,41.0,3.15,5.6,1.18,10,
eddielacy_gb_2014_15,eddielacy,eddielacy_gb_2014,gb_2014_15,gb_2014,7842,hb,gb,2014,15,1,15,1,3,55.7,54,0,97,0,2,1,37.0,43.5,4,5,12,0,3,76.6,77.6,76.7,60.309,74.5,68.6,76.8,60.3950445259298,22,0,11,2,21,17,0,0,2,17,1,97,37.0,2.47,6.5,0.52,12,
eddielacy_gb_2014_16,eddielacy,eddielacy_gb_2014,gb_2014_16,gb_2014,7842,hb,gb,2014,16,1,17,4,2,64.6,64,0,99,0,0,4,84.0,109.8,2,4,12,0,2,76.9,69.9,73.3,60.309,48.8,60.7,69.9,60.0,44,0,5,1,10,19,0,0,1,18,1,99,84.0,4.94,5.8,0.5,14,
eddielacy_gb_2014_17,eddielacy,eddielacy_gb_2014,gb_2014_17,gb_2014,7842,hb,gb,2014,17,1,26,8,1,22.0,22,0,100,0,2,8,68.0,90.2,2,3,12,1,12,40.1,66.8,78.0,60.309,27.6,70.2,65.4,60.0,22,0,26,3,17,31,0,0,3,29,0,100,68.0,2.62,3.8,1.53,14,
eddielacy_gb_2015_1,eddielacy,eddielacy_gb_2015,gb_2015_1,gb_2015,7842,hb,gb,2015,1,1,19,2,2,36.5,31,0,85,0,0,2,48.0,24.1,2,5,12,0,7,77.4,68.2,76.8,60.309,81.5,61.2,67.0,60.0,16,0,14,2,14,22,0,0,3,21,1,85,48.0,2.53,4.5,1.0,12,
eddielacy_gb_2015_2,eddielacy,eddielacy_gb_2015,gb_2015_2,gb_2015,7842,hb,gb,2015,2,1,3,0,0,0.0,0,0,9,0,0,0,3.0,0.0,0,1,12,0,1,67.2,70.0,69.8,60.309,68.8,56.6,69.2,60.3950445259298,8,0,0,0,2,3,0,0,0,3,0,9,3.0,1.0,3.0,0.0,2,
eddielacy_gb_2015_3,eddielacy,eddielacy_gb_2015,gb_2015_3,gb_2015,7842,hb,gb,2015,3,1,10,3,0,0.0,0,0,46,0,1,3,30.0,92.3,1,1,12,0,2,74.2,71.8,75.9,60.309,80.4,80.4,66.6,60.3950445259298,13,0,41,3,15,10,0,0,3,13,0,46,30.0,3.0,4.6,2.73,8,
eddielacy_gb_2015_4,eddielacy,eddielacy_gb_2015,gb_2015_4,gb_2015,7842,hb,gb,2015,4,1,18,2,1,16.7,15,0,90,0,0,2,55.0,32.2,4,5,12,0,0,77.0,70.3,74.2,60.309,76.0,55.4,71.0,60.0,15,0,3,1,17,20,0,0,2,19,0,90,55.0,3.06,5.0,0.18,17,
eddielacy_gb_2015_5,eddielacy,eddielacy_gb_2015,gb_2015_5,gb_2015,7842,hb,gb,2015,5,1,13,0,0,0.0,0,0,27,0,0,0,21.0,0.0,0,0,12,0,3,74.9,50.3,76.6,60.309,52.5,63.5,49.1,60.0,8,0,8,1,14,14,0,0,1,14,0,27,21.0,1.62,2.1,0.57,8,
eddielacy_gb_2015_6,eddielacy,eddielacy_gb_2015,gb_2015_6,gb_2015,7842,hb,gb,2015,6,1,4,0,0,0.0,0,0,3,0,0,0,4.0,0.0,0,0,12,1,1,17.4,35.4,74.5,60.309,82.3,59.3,28.9,60.3950445259298,3,0,17,2,11,4,0,0,2,6,0,3,4.0,1.0,0.8,1.55,3,
eddielacy_gb_2015_8,eddielacy,eddielacy_gb_2015,gb_2015_8,gb_2015,7842,hb,gb,2015,8,1,11,2,1,39.5,15,0,38,0,1,2,16.0,36.4,2,3,12,1,2,21.8,50.1,74.7,60.309,47.3,27.5,60.3,60.0,15,0,9,1,6,12,0,0,2,12,1,38,16.0,1.45,3.5,1.5,8,
eddielacy_gb_2015_9,eddielacy,eddielacy_gb_2015,gb_2015_9,gb_2015,7842,hb,gb,2015,9,1,5,0,0,0.0,0,0,10,0,0,0,3.0,0.0,0,1,12,1,3,17.7,49.6,72.3,60.309,79.3,55.4,48.4,60.3950445259298,7,0,0,0,8,6,0,0,0,5,0,10,3.0,0.6,2.0,0.0,2,
eddielacy_gb_2015_11,eddielacy,eddielacy_gb_2015,gb_2015_11,gb_2015,7842,hb,gb,2015,11,1,22,4,1,27.0,27,0,100,1,0,4,75.0,59.3,1,5,12,0,8,78.1,70.6,75.3,60.309,54.8,32.8,75.2,60.0,27,0,6,1,12,26,0,0,2,23,0,100,75.0,3.41,4.5,0.5,11,
eddielacy_gb_2015_12,eddielacy,eddielacy_gb_2015,gb_2015_12,gb_2015,7842,hb,gb,2015,12,1,17,3,2,41.9,44,0,105,0,1,3,61.0,68.3,2,5,12,1,1,25.9,58.5,74.7,60.309,69.2,79.9,53.4,60.0,29,0,34,4,16,18,0,0,5,21,0,105,61.0,3.59,6.2,2.13,13,
eddielacy_gb_2015_13,eddielacy,eddielacy_gb_2015,gb_2015_13,gb_2015,7842,hb,gb,2015,13,1,5,1,0,0.0,0,0,4,0,0,1,12.0,40.0,0,0,12,0,0,70.3,54.7,73.3,60.309,82.4,60.1,51.0,60.0,2,0,-3,1,7,6,0,0,1,6,0,4,12.0,2.4,0.8,-0.43,3,
eddielacy_gb_2015_14,eddielacy,eddielacy_gb_2015,gb_2015_14,gb_2015,7842,hb,gb,2015,14,1,24,7,3,46.0,57,0,124,0,1,7,73.0,97.3,5,9,12,0,3,78.5,80.7,75.1,60.309,84.4,67.2,76.7,60.0,24,0,24,1,12,29,0,0,1,25,1,124,73.0,3.04,5.2,2.0,17,
eddielacy_gb_2015_15,eddielacy,eddielacy_gb_2015,gb_2015_15,gb_2015,7842,hb,gb,2015,15,1,11,0,0,0.0,0,0,23,0,0,0,13.0,0.0,0,0,12,0,2,73.8,50.8,74.1,60.309,83.9,53.2,49.7,60.3950445259298,8,0,0,0,9,11,0,0,0,11,0,23,13.0,1.18,2.1,0.0,9,
