,unique_id,name,team,year,position,height,wt,speed,draft_yr,round,selection
1150,pharaohbrown_hou_2021,pharaohbrown,hou,2021,te,78,258,,2017,10,300
1151,jonrunyan_gb_2021,jonrunyan,gb,2021,g,76,307,,2020,6,192
1152,zachtom_gb_2021,zachtom,gb,2021,g,76,304,,2022,4,140
1153,geoffswaim_ten_2021,geoffswaim,ten,2021,te,76,260,,2015,7,246
1154,dallasgoedert_phi_2021,dallasgoedert,phi,2021,te,77,256,,2018,2,49
1155,mikewilliams_lac_2021,mikewilliams,lac,2021,wr,76,218,,2017,1,7
1156,joshuaezeudu_nyg_2021,joshuaezeudu,nyg,2021,g,76,308,,2022,3,67
1157,devontasmith_phi_2021,devontasmith,phi,2021,wr,72,170,,2021,1,10
1158,darnellmooney_chi_2021,darnellmooney,chi,2021,wr,71,173,,2020,5,173
1159,moaliecox_ind_2021,moaliecox,ind,2021,te,77,267,,2017,10,300
1160,amaricooper_cle_2021,amaricooper,cle,2021,wr,73,210,4.42,2015,1,4
1161,tremckitty_lac_2021,tremckitty,lac,2021,te,76,246,,2021,3,98
1162,lucaspatrick_chi_2021,lucaspatrick,chi,2021,g,75,313,,2016,10,300
1163,donovanpeoplesjones_cle_2021,donovanpeoplesjones,cle,2021,wr,74,204,,2020,6,187
1164,cadeotton_tb_2021,cadeotton,tb,2021,te,77,247,,2022,4,106
1165,dawsonknox_buf_2021,dawsonknox,buf,2021,te,76,254,,2019,3,96
1166,durhamsmythe_mia_2021,durhamsmythe,mia,2021,te,78,246,4.81,2018,4,123
1167,adamthielen_min_2021,adamthielen,min,2021,wr,74,200,,2013,10,300
1168,parriscampbell_ind_2021,parriscampbell,ind,2021,wr,72,208,,2019,2,59
1169,kennygolladay_nyg_2021,kennygolladay,nyg,2021,wr,76,213,4.5,2017,3,96
1170,ajbrown_phi_2021,ajbrown,phi,2021,wr,73,226,,2019,2,51
1171,jawuanjames_bal_2021,jawuanjames,bal,2021,t,78,323,5.34,2014,1,19
1172,johnnymundt_min_2021,johnnymundt,min,2021,te,76,233,,2017,10,300
1173,brandincooks_hou_2021,brandincooks,hou,2021,wr,70,183,4.33,2014,1,20
1174,donovansmith_tb_2021,donovansmith,tb,2021,t,78,338,5.27,2015,2,34
1175,lestercottonsr_lv_2021,lestercottonsr,lv,2021,g,76,325,,2019,10,300
1176,chrismanhertz_jax_2021,chrismanhertz,jax,2021,te,78,255,,2015,10,300
1177,johnbates_was_2021,johnbates,was,2021,te,78,259,,2021,4,125
1178,tylerconklin_nyj_2021,tylerconklin,nyj,2021,te,75,254,4.8,2018,5,157
1179,patfreiermuth_pit_2021,patfreiermuth,pit,2021,te,77,258,,2021,2,55
1180,sterlingshepard_nyg_2021,sterlingshepard,nyg,2021,wr,70,196,4.48,2016,2,40
1181,willdissly_sea_2021,willdissly,sea,2021,te,76,265,4.87,2018,4,120
1182,daltonschultz_dal_2021,daltonschultz,dal,2021,te,77,244,4.75,2018,4,137
1183,mikeevans_tb_2021,mikeevans,tb,2021,wr,77,231,4.53,2014,1,7
1184,danielbellinger_nyg_2021,danielbellinger,nyg,2021,te,77,253,,2022,4,112
1185,tylerkroft_sf_2021,tylerkroft,sf,2021,te,78,252,,2015,3,85
1186,drakelondon_atl_2021,drakelondon,atl,2021,wr,76,213,,2022,1,8
1187,olamidezaccheaus_atl_2021,olamidezaccheaus,atl,2021,wr,68,193,,2019,10,300
1188,adamtrautman_no_2021,adamtrautman,no,2021,te,77,253,,2020,3,105
1189,jackstoll_phi_2021,jackstoll,phi,2021,te,76,247,,2021,10,300
1190,kylengranson_ind_2021,kylengranson,ind,2021,te,74,242,,2021,4,128
1191,devanteparker_ne_2021,devanteparker,ne,2021,wr,75,218,4.45,2015,1,14
1192,ryangriffin_chi_2021,ryangriffin,chi,2021,te,78,255,,2013,6,201
1193,jonnusmith_ne_2021,jonnusmith,ne,2021,te,75,248,4.62,2017,3,100
1194,harrisonbryant_cle_2021,harrisonbryant,cle,2021,te,77,230,,2020,4,115
1195,geraldeverett_lac_2021,geraldeverett,lac,2021,te,75,240,4.62,2017,2,44
1196,wesschweitzer_was_2021,wesschweitzer,was,2021,ol,76,300,,2016,6,195
1197,joshreynolds_det_2021,joshreynolds,det,2021,wr,75,194,4.52,2017,4,117
1198,cameronbrate_tb_2021,cameronbrate,tb,2021,te,77,245,,2014,10,300
1199,gabrieldavis_buf_2021,gabrieldavis,buf,2021,wr,75,212,,2020,4,128
1200,djcharkjr_det_2021,djcharkjr,det,2021,wr,76,198,4.34,2018,2,61
1201,nickwestbrookikhine_ten_2021,nickwestbrookikhine,ten,2021,wr,74,211,,2020,10,300
1202,drewsample_cin_2021,drewsample,cin,2021,te,77,255,,2019,2,52
1203,thayermunford_lv_2021,thayermunford,lv,2021,t,78,328,,2022,7,239
1204,marquisebrown_ari_2021,marquisebrown,ari,2021,wr,69,170,,2019,1,25
1205,haydenhurst_cin_2021,haydenhurst,cin,2021,te,76,250,4.67,2018,1,25
1206,noahbrown_dal_2021,noahbrown,dal,2021,wr,74,225,,2017,7,239
1207,quinnmeinerz_den_2021,quinnmeinerz,den,2021,g,75,320,,2021,3,99
1208,mikethomas_cin_2021,mikethomas,cin,2021,wr,73,197,,2016,6,206
1209,robbieanderson_car_2021,robbieanderson,car,2021,wr,75,190,,2016,10,300
1210,brockwright_det_2021,brockwright,det,2021,te,77,255,,2021,10,300
1211,brevinjordan_hou_2021,brevinjordan,hou,2021,te,75,245,,2021,5,148
1212,bryanedwards_atl_2021,bryanedwards,atl,2021,wr,75,215,,2020,3,81
1213,marcedeslewis_gb_2021,marcedeslewis,gb,2021,te,78,267,4.8,2006,1,28
1214,loganthomas_was_2021,loganthomas,was,2021,te,78,250,4.61,2014,4,120
1215,charliewoerner_sf_2021,charliewoerner,sf,2021,te,77,241,,2020,6,190
1216,allenrobinsonii_lar_2021,allenrobinsonii,lar,2021,wr,75,211,4.6,2014,2,61
1217,benellefson_min_2021,benellefson,min,2021,te,75,250,,2020,10,300
1218,bernhardraimann_ind_2021,bernhardraimann,ind,2021,t,78,303,,2022,3,77
1219,tylerhigbee_lar_2021,tylerhigbee,lar,2021,te,78,255,,2016,4,110
1220,kokieft_tb_2021,kokieft,tb,2021,te,77,265,,2022,6,219
1221,robertwoods_ten_2021,robertwoods,ten,2021,wr,72,195,4.51,2013,2,41
1222,ajgreen_ari_2021,ajgreen,ari,2021,wr,76,207,4.48,2011,1,4
1223,josholiver_bal_2021,josholiver,bal,2021,te,77,259,,2019,3,69
1224,bennettskowronek_lar_2021,bennettskowronek,lar,2021,wr,75,224,,2021,7,251
1225,ianthomas_car_2021,ianthomas,car,2021,te,76,260,4.74,2018,4,101
1226,marquezcallaway_no_2021,marquezcallaway,no,2021,wr,74,204,,2020,10,300
1227,hunterhenry_ne_2021,hunterhenry,ne,2021,te,77,250,,2016,2,35
1228,austinhooper_ten_2021,austinhooper,ten,2021,te,76,254,4.72,2016,3,81
1229,zachgentry_pit_2021,zachgentry,pit,2021,te,80,265,,2019,5,141
1230,austinjackson_mia_2021,austinjackson,mia,2021,t,77,320,,2020,1,18
1231,nicocollins_hou_2021,nicocollins,hou,2021,wr,76,215,,2021,3,90
1232,jauanjennings_sf_2021,jauanjennings,sf,2021,wr,75,212,,2020,7,217
1233,quezwatkins_phi_2021,quezwatkins,phi,2021,wr,72,193,,2020,6,200
1234,erictomlinson_den_2021,erictomlinson,den,2021,te,78,263,4.98,2015,10,300
1235,marvinjonesjr_jax_2021,marvinjonesjr,jax,2021,wr,74,198,4.46,2012,5,166
1236,joefortson_kc_2021,joefortson,kc,2021,te,78,230,,2019,10,300
1237,darrenwaller_lv_2021,darrenwaller,lv,2021,te,78,255,4.46,2015,6,204
1238,davidbell_cle_2021,davidbell,cle,2021,wr,73,212,,2022,3,99
1239,sammywatkins_gb_2021,sammywatkins,gb,2021,wr,73,211,4.43,2014,1,4
1240,nelsonagholor_ne_2021,nelsonagholor,ne,2021,wr,72,198,4.42,2015,1,20
1241,cjuzomah_nyj_2021,cjuzomah,nyj,2021,te,77,271,,2015,5,157
1242,cjham_min_2021,cjham,min,2021,fb,71,250,,2016,10,300
1243,rashodbateman_bal_2021,rashodbateman,bal,2021,wr,73,197,,2021,1,27
1244,dkmetcalf_sea_2021,dkmetcalf,sea,2021,wr,75,229,,2019,2,64
1245,shismith_car_2021,shismith,car,2021,wr,70,190,,2021,6,205
1246,reggiegilliam_buf_2021,reggiegilliam,buf,2021,fb,72,244,,2020,10,300
1247,coreydavis_nyj_2021,coreydavis,nyj,2021,wr,75,209,,2017,1,5
1248,juwanjohnson_no_2021,juwanjohnson,no,2021,te,76,231,,2020,10,300
1249,chrismoore_hou_2021,chrismoore,hou,2021,wr,73,200,4.53,2016,4,107
1250,jujusmithschuster_kc_2021,jujusmithschuster,kc,2021,wr,73,215,4.54,2017,2,62
1251,davidsills_nyg_2021,davidsills,nyg,2021,wr,76,210,,2019,10,300
1252,noahfant_sea_2021,noahfant,sea,2021,te,76,249,,2019,1,20
1253,trentsherfield_mia_2021,trentsherfield,mia,2021,wr,73,206,,2018,10,300
1254,troyhairstonii_hou_2021,troyhairstonii,hou,2021,fb,73,231,,2022,10,300
1255,marquisegoodwin_sea_2021,marquisegoodwin,sea,2021,wr,69,180,4.27,2013,3,78
1256,zachertz_ari_2021,zachertz,ari,2021,te,77,250,4.76,2013,2,35
1257,randallcobb_gb_2021,randallcobb,gb,2021,wr,70,195,4.46,2011,2,64
1258,jarvislandry_no_2021,jarvislandry,no,2021,wr,71,202,,2014,2,63
1259,chrismyarick_nyg_2021,chrismyarick,nyg,2021,te,77,261,,2019,10,300
1260,torycarter_ten_2021,torycarter,ten,2021,fb,72,229,,2021,10,300
1261,chrisolave_no_2021,chrisolave,no,2021,wr,73,189,,2022,1,11
1262,alecpierce_ind_2021,alecpierce,ind,2021,wr,75,211,,2022,2,53
1263,yodnycajuste_ne_2021,yodnycajuste,ne,2021,t,77,310,,2019,3,101
1264,colbyparkinson_sea_2021,colbyparkinson,sea,2021,te,79,251,,2020,4,133
1265,teehiggins_cin_2021,teehiggins,cin,2021,wr,76,219,,2020,2,33
1266,michaeldunn_cle_2021,michaeldunn,cle,2021,t,77,315,,2017,10,300
1267,rayraymccloudiii_sf_2021,rayraymccloudiii,sf,2021,wr,69,190,4.53,2018,6,187
1268,albertokwuegbunam_den_2021,albertokwuegbunam,den,2021,te,77,258,,2020,4,118
1269,ericsaubert_den_2021,ericsaubert,den,2021,te,77,253,,2017,5,174
1270,jakekumerow_buf_2021,jakekumerow,buf,2021,wr,76,209,,2015,10,300
1271,chrisgodwin_tb_2021,chrisgodwin,tb,2021,wr,73,208,4.42,2017,3,84
1272,mikegesicki_mia_2021,mikegesicki,mia,2021,te,78,250,4.54,2018,2,42
1273,kjhamler_den_2021,kjhamler,den,2021,wr,69,173,,2020,2,46
1274,hunterrenfrow_lv_2021,hunterrenfrow,lv,2021,wr,70,185,,2019,5,149
1275,keenanallen_lac_2021,keenanallen,lac,2021,wr,74,211,,2013,3,76
1276,joshjones_ari_2021,joshjones,ari,2021,t,77,319,,2020,3,72
1277,lecitussmith_ari_2021,lecitussmith,ari,2021,ol,75,320,,2022,6,216
1278,jaketonges_chi_2021,jaketonges,chi,2021,te,76,240,,2022,10,300
1279,hunterlong_mia_2021,hunterlong,mia,2021,te,77,253,,2021,3,82
1280,jamesferentz_ne_2021,jamesferentz,ne,2021,g,74,300,,2014,10,300
1281,maxxwilliams_ari_2021,maxxwilliams,ari,2021,te,76,252,4.78,2015,2,55
1282,khariblasingame_chi_2021,khariblasingame,chi,2021,fb,72,233,,2019,10,300
1283,russellgage_tb_2021,russellgage,tb,2021,wr,72,185,,2018,6,194
1284,rivercracraft_mia_2021,rivercracraft,mia,2021,wr,72,198,,2017,10,300
1285,maxgarcia_ari_2021,maxgarcia,ari,2021,g,76,309,,2015,4,133
1286,fostermoreau_lv_2021,fostermoreau,lv,2021,te,76,250,,2019,4,137
1287,saahdiqcharles_was_2021,saahdiqcharles,was,2021,g,76,322,,2020,4,108
1288,justinwatson_kc_2021,justinwatson,kc,2021,wr,74,215,,2018,5,144
1289,dennishouston_dal_2021,dennishouston,dal,2021,wr,73,198,,2022,10,300
1290,noahtogiai_phi_2021,noahtogiai,phi,2021,te,76,244,,2020,10,300
1291,jakeferguson_dal_2021,jakeferguson,dal,2021,te,77,244,,2022,4,129
1292,danarnold_jax_2021,danarnold,jax,2021,te,78,220,,2017,10,300
1293,connormcgovern_dal_2021,connormcgovern,dal,2021,g,77,308,,2019,3,90
1294,tommytremble_car_2021,tommytremble,car,2021,te,76,250,,2021,3,84
1295,isaiahlikely_bal_2021,isaiahlikely,bal,2021,te,76,241,,2022,4,139
1296,tylerdavis_gb_2021,tylerdavis,gb,2021,te,76,252,,2020,6,206
1297,stefondiggs_buf_2021,stefondiggs,buf,2021,wr,72,191,4.46,2015,5,146
1298,michaelstrachan_ind_2021,michaelstrachan,ind,2021,wr,77,224,,2021,7,230
1299,demarcusrobinson_bal_2021,demarcusrobinson,bal,2021,wr,73,203,4.59,2016,4,126
1300,georgepickens_pit_2021,georgepickens,pit,2021,wr,75,200,,2022,2,52
1301,jamisoncrowder_buf_2021,jamisoncrowder,buf,2021,wr,69,177,4.56,2015,4,105
1302,byronpringle_chi_2021,byronpringle,chi,2021,wr,73,203,4.46,2018,10,300
1303,stephenanderson_ari_2021,stephenanderson,ari,2021,te,74,230,,2016,10,300
1304,andyisabella_ari_2021,andyisabella,ari,2021,wr,69,188,,2019,2,62
1305,skyymoore_kc_2021,skyymoore,kc,2021,wr,70,195,,2022,2,54
1306,ojhoward_hou_2021,ojhoward,hou,2021,te,78,251,4.51,2017,1,19
1307,milesboykin_pit_2021,milesboykin,pit,2021,wr,76,220,,2019,3,93
1308,kylephilips_ten_2021,kylephilips,ten,2021,wr,71,189,,2022,5,163
1309,giovanniricci_car_2021,giovanniricci,car,2021,te,75,240,,2020,10,300
1310,tommysweeney_buf_2021,tommysweeney,buf,2021,te,77,251,,2019,7,228
1311,princetegawanogho_kc_2021,princetegawanogho,kc,2021,t,77,305,,2020,6,210
1312,camsims_was_2021,camsims,was,2021,wr,77,220,,2018,10,300
1313,mattnelson_det_2021,mattnelson,det,2021,t,79,318,,2019,10,300
1314,charlieheck_hou_2021,charlieheck,hou,2021,t,80,311,,2020,4,126
1315,walkerlittle_jax_2021,walkerlittle,jax,2021,t,79,309,,2021,2,45
1316,lawrencecager_nyj_2021,lawrencecager,nyj,2021,te,77,220,,2020,10,300
1317,chadhenne_kc_2021,chadhenne,kc,2021,qb,75,230,4.92,2008,2,57
1318,codyhollister_ten_2021,codyhollister,ten,2021,wr,76,216,,2017,10,300
1319,wandalerobinson_nyg_2021,wandalerobinson,nyg,2021,wr,68,185,,2022,2,43
1320,geronchristiansr_kc_2021,geronchristiansr,kc,2021,t,77,302,5.33,2018,3,74
1321,josiahdeguara_gb_2021,josiahdeguara,gb,2021,te,74,238,,2020,3,94
1322,chrisconley_hou_2021,chrisconley,hou,2021,wr,75,205,4.35,2015,3,76
1323,tylanwallace_bal_2021,tylanwallace,bal,2021,wr,71,198,,2021,4,132
1324,jelaniwoods_ind_2021,jelaniwoods,ind,2021,te,79,253,,2022,3,73
1325,adamprentice_no_2021,adamprentice,no,2021,fb,72,245,,2021,10,300
1326,darekeyoung_sea_2021,darekeyoung,sea,2021,wr,75,215,,2022,7,234
1327,irvsmithjr_min_2021,irvsmithjr,min,2021,te,74,242,,2019,2,50
1328,jchassenauer_pit_2021,jchassenauer,pit,2021,ol,74,295,,2018,10,300
1329,jakobjohnson_lv_2021,jakobjohnson,lv,2021,fb,75,255,,2019,10,300
1330,rossdwelley_sf_2021,rossdwelley,sf,2021,te,77,235,,2018,10,300
1331,jessejames_cle_2021,jessejames,cle,2021,te,79,261,4.83,2015,5,160
1332,tyriecleveland_den_2021,tyriecleveland,den,2021,wr,74,205,,2020,7,252
1333,roberttonyan_gb_2021,roberttonyan,gb,2021,te,77,240,,2017,10,300
1334,stormnorton_lac_2021,stormnorton,lac,2021,t,79,317,,2017,10,300
1335,ihmirsmithmarsette_chi_2021,ihmirsmithmarsette,chi,2021,wr,73,185,,2021,5,158
1336,armanirogers_was_2021,armanirogers,was,2021,te,77,225,,2022,10,300
1337,robertjones_mia_2021,robertjones,mia,2021,g,76,334,,2021,10,300
1338,trenttaylor_cin_2021,trenttaylor,cin,2021,wr,68,181,4.63,2017,5,177
1339,daxmilne_was_2021,daxmilne,was,2021,wr,72,190,,2021,7,260
1340,shanezylstra_det_2021,shanezylstra,det,2021,te,76,239,,2021,10,300
1341,trentscott_pit_2021,trentscott,pit,2021,t,77,320,,2018,10,300
1342,tannerhudson_nyg_2021,tannerhudson,nyg,2021,te,77,239,,2018,10,300
1343,mitchellwilcox_cin_2021,mitchellwilcox,cin,2021,te,76,250,,2020,10,300
1344,jeffsmith_nyj_2021,jeffsmith,nyj,2021,wr,73,195,,2019,10,300
1345,deveryhamilton_nyg_2021,deveryhamilton,nyg,2021,t,78,311,,2021,10,300
1346,michaelthomas_no_2021,michaelthomas,no,2021,wr,75,212,4.57,2016,2,47
1347,dennisdaley_ten_2021,dennisdaley,ten,2021,t,78,326,,2019,6,212
1348,bobbyhart_buf_2021,bobbyhart,buf,2021,g,77,310,,2015,7,226
1349,jamesproche_bal_2021,jamesproche,bal,2021,wr,71,190,,2020,6,201
1350,tyronjohnson_lv_2021,tyronjohnson,lv,2021,wr,73,193,,2019,10,300
1351,lukefarrell_jax_2021,lukefarrell,jax,2021,te,77,258,,2021,5,146
1352,jalenguyton_lac_2021,jalenguyton,lac,2021,wr,73,212,,2019,10,300
1353,dyamibrown_was_2021,dyamibrown,was,2021,wr,72,195,,2021,3,83
1354,jamycalhasty_jax_2021,jamycalhasty,jax,2021,hb,68,205,,2020,10,300
1355,liljordanhumphrey_ne_2021,liljordanhumphrey,ne,2021,wr,76,225,,2019,10,300
1356,quintezcephus_det_2021,quintezcephus,det,2021,wr,73,208,,2020,5,166
1357,timjones_jax_2021,timjones,jax,2021,wr,73,210,,2021,10,300
1358,connorheyward_pit_2021,connorheyward,pit,2021,te,72,230,,2022,6,209
1359,grahamgano_nyg_2021,grahamgano,nyg,2021,k,74,202,,2009,10,300
1360,tutuatwell_lar_2021,tutuatwell,lar,2021,wr,69,165,,2021,2,57
1361,gregvanroten_buf_2021,gregvanroten,buf,2021,ol,75,305,,2012,10,300
1362,anthonyfirkser_atl_2021,anthonyfirkser,atl,2021,te,74,241,,2017,10,300
1363,colevanlanen_jax_2021,colevanlanen,jax,2021,g,77,312,,2021,6,215
1364,stanleymorganjr_cin_2021,stanleymorganjr,cin,2021,wr,73,200,,2019,10,300
1365,malikturner_sf_2021,malikturner,sf,2021,wr,74,202,,2018,10,300
1366,andrebaccellia_ari_2021,andrebaccellia,ari,2021,wr,70,175,,2020,10,300
1367,simifehoko_dal_2021,simifehoko,dal,2021,wr,75,220,,2021,5,180
1368,colbygossett_atl_2021,colbygossett,atl,2021,g,77,311,5.2,2018,6,213
1369,hakeemadeniji_cin_2021,hakeemadeniji,cin,2021,t,76,315,,2020,6,180
1370,ameerabdullah_lv_2021,ameerabdullah,lv,2021,hb,69,203,4.6,2015,2,54
1371,phillipdorsett_hou_2021,phillipdorsett,hou,2021,wr,70,192,4.33,2015,1,29
1372,cethancarter_mia_2021,cethancarter,mia,2021,te,75,243,4.68,2017,10,300
1373,corneliuslucas_was_2021,corneliuslucas,was,2021,t,80,327,,2014,10,300
1374,caseykreiter_nyg_2021,caseykreiter,nyg,2021,ls,73,250,,2014,10,300
1375,blakebrandel_min_2021,blakebrandel,min,2021,t,79,315,,2020,6,203
1376,justinpugh_ari_2021,justinpugh,ari,2021,g,77,311,5.14,2013,1,19
1377,elgtonjenkins_gb_2021,elgtonjenkins,gb,2021,t,77,311,,2019,2,44
1378,scottquessenberry_hou_2021,scottquessenberry,hou,2021,ol,75,310,5.09,2018,5,155
1379,evanbrown_det_2021,evanbrown,det,2021,g,75,320,,2018,10,300
1380,danskipper_det_2021,danskipper,det,2021,g,81,317,5.42,2017,10,300
1381,alaricjackson_lar_2021,alaricjackson,lar,2021,g,79,285,,2021,10,300
1382,brandonwalton_tb_2021,brandonwalton,tb,2021,t,77,300,,2020,10,300
1383,willclapp_lac_2021,willclapp,lac,2021,ol,77,311,5.39,2018,7,245
1384,allenlazard_gb_2021,allenlazard,gb,2021,wr,77,227,4.55,2018,10,300
1385,kendallhinton_den_2021,kendallhinton,den,2021,wr,72,195,,2020,10,300
1386,quintinmorris_buf_2021,quintinmorris,buf,2021,te,74,252,,2021,10,300
1387,damienlewis_sea_2021,damienlewis,sea,2021,g,75,332,,2020,3,69
1388,coreylevin_ten_2021,coreylevin,ten,2021,ol,76,307,5.16,2017,6,217
1389,davidquessenberry_buf_2021,davidquessenberry,buf,2021,t,77,310,5.08,2013,6,176
1390,khalilshakir_buf_2021,khalilshakir,buf,2021,wr,72,190,,2022,5,148
1391,jeremyruckert_nyj_2021,jeremyruckert,nyj,2021,te,77,250,,2022,3,101
1392,joshgordon_ten_2021,joshgordon,ten,2021,wr,75,225,,2012,2,300
1393,dezmonpatmon_ind_2021,dezmonpatmon,ind,2021,wr,76,225,,2020,6,212
1394,richardrodgers_lac_2021,richardrodgers,lac,2021,te,76,257,4.87,2014,3,98
1395,dantesmith_cin_2021,dantesmith,cin,2021,t,77,309,,2021,4,140
1396,danielfaalele_bal_2021,danielfaalele,bal,2021,t,80,380,,2022,4,110
1397,terracemarshalljr_car_2021,terracemarshalljr,car,2021,wr,75,200,,2021,2,59
1398,brycenhopkins_lar_2021,brycenhopkins,lar,2021,te,76,245,,2020,4,136
1399,dannygray_sf_2021,dannygray,sf,2021,wr,72,200,,2022,3,105
1400,kennyyeboah_nyj_2021,kennyyeboah,nyj,2021,te,76,240,,2021,10,300
1401,peytonhendershot_dal_2021,peytonhendershot,dal,2021,te,76,254,,2022,10,300
1402,dillonradunz_ten_2021,dillonradunz,ten,2021,t,78,301,,2021,2,53
1403,pierrestrongjr_ne_2021,pierrestrongjr,ne,2021,hb,71,207,,2022,4,127
1404,matthewslater_ne_2021,matthewslater,ne,2021,wr,72,205,4.52,2008,5,153
1405,bobbyevans_lar_2021,bobbyevans,lar,2021,t,76,312,,2019,3,97
1406,tyjohnson_nyj_2021,tyjohnson,nyj,2021,hb,70,210,,2019,6,186
1407,antoniowilliams_nyg_2021,antoniowilliams,nyg,2021,hb,71,215,,2020,10,300
1408,tremayneanchrum_lar_2021,tremayneanchrum,lar,2021,g,74,315,,2020,7,250
1409,trevonwesco_chi_2021,trevonwesco,chi,2021,te,75,267,,2019,4,121
1410,nickfoles_ind_2021,nickfoles,ind,2021,qb,78,243,5.14,2012,3,88
1411,coltonmckivitz_sf_2021,coltonmckivitz,sf,2021,t,78,301,,2020,5,153
1412,jaredbernhardt_atl_2021,jaredbernhardt,atl,2021,wr,73,195,,2022,10,300
1413,thomashennessy_nyj_2021,thomashennessy,nyj,2021,ls,74,246,,2017,10,300
1414,jesperhorsted_lv_2021,jesperhorsted,lv,2021,te,75,237,,2019,10,300
1415,jacobharris_lar_2021,jacobharris,lar,2021,wr,77,211,,2021,4,142
1416,mattorzech_lar_2021,mattorzech,lar,2021,ls,76,245,,2019,10,300
1417,jacksonbarton_lv_2021,jacksonbarton,lv,2021,t,79,302,,2019,7,240
1418,chasedaniel_lac_2021,chasedaniel,lac,2021,qb,72,229,4.79,2009,10,300
1419,joehaeg_cle_2021,joehaeg,cle,2021,t,78,304,5.16,2016,5,155
1420,dareogunbowale_hou_2021,dareogunbowale,hou,2021,hb,71,205,4.65,2017,10,300
1421,amarirodgers_gb_2021,amarirodgers,gb,2021,wr,69,212,,2021,3,86
1422,jakegervase_lar_2021,jakegervase,lar,2021,lb,73,212,,2019,10,300
1423,christianrozeboom_lar_2021,christianrozeboom,lar,2021,lb,74,230,,2020,10,300
1424,jamiensherwood_nyj_2021,jamiensherwood,nyj,2021,lb,74,216,,2021,5,147
1425,lukegifford_dal_2021,lukegifford,dal,2021,lb,75,243,,2019,10,300
1426,dariusslayton_nyg_2021,dariusslayton,nyg,2021,wr,73,194,,2019,5,171
1427,jakehummel_lar_2021,jakehummel,lar,2021,lb,73,235,,2022,10,300
1428,jakefunk_lar_2021,jakefunk,lar,2021,hb,70,205,,2021,7,234
1429,wesmartin_was_2021,wesmartin,was,2021,g,75,311,,2019,4,131
1430,kaylongeiger_tb_2021,kaylongeiger,tb,2021,wr,70,180,,2022,10,300
1431,jackconklin_cle_2021,jackconklin,cle,2021,t,78,308,5.0,2016,1,8
1432,alexbars_lv_2021,alexbars,lv,2021,g,78,312,,2019,10,300
1433,calvinthrockmorton_no_2021,calvinthrockmorton,no,2021,g,77,309,,2020,10,300
1434,tommydoyle_buf_2021,tommydoyle,buf,2021,g,80,320,,2021,5,162
1435,davidbakhtiari_gb_2021,davidbakhtiari,gb,2021,t,76,310,5.09,2013,4,109
1436,conormcdermott_nyj_2021,conormcdermott,nyj,2021,t,80,310,5.18,2017,6,211
1437,gregmancz_buf_2021,gregmancz,buf,2021,ol,76,302,,2015,10,300
1438,devinasiasi_cin_2021,devinasiasi,cin,2021,te,75,260,,2020,3,91
1439,georgekittle_sf_2021,georgekittle,sf,2021,te,76,250,4.52,2017,5,146
1440,trequansmith_no_2021,trequansmith,no,2021,wr,74,210,4.49,2018,3,91
1441,jasonpeters_dal_2021,jasonpeters,dal,2021,g,76,328,4.93,2004,10,300
1442,kevinrader_ten_2021,kevinrader,ten,2021,te,76,250,,2018,10,300
1443,grantcalcaterra_phi_2021,grantcalcaterra,phi,2021,te,76,240,,2022,6,199
1444,iosuaopeta_phi_2021,iosuaopeta,phi,2021,g,76,305,,2019,10,300
1445,jalentolbert_dal_2021,jalentolbert,dal,2021,wr,73,195,,2022,3,88
1446,seanmckeon_dal_2021,seanmckeon,dal,2021,te,77,251,,2020,10,300
1447,keelancole_lv_2021,keelancole,lv,2021,wr,73,194,,2017,10,300
1448,jaylonmoore_sf_2021,jaylonmoore,sf,2021,t,76,311,,2021,5,156
1449,juwannwinfree_gb_2021,juwannwinfree,gb,2021,wr,73,210,,2019,6,187
1450,kylerudolph_tb_2021,kylerudolph,tb,2021,te,78,258,,2011,2,43
1451,kendallblanton_lar_2021,kendallblanton,lar,2021,te,78,265,,2019,10,300
1452,jordanakins_hou_2021,jordanakins,hou,2021,te,76,243,,2018,3,98
1453,nickboyle_bal_2021,nickboyle,bal,2021,te,76,261,5.04,2015,5,171
1454,nickvannett_no_2021,nickvannett,no,2021,te,78,261,,2016,3,94
1455,ricodowdle_dal_2021,ricodowdle,dal,2021,hb,72,215,,2020,10,300
1456,rashardhiggins_car_2021,rashardhiggins,car,2021,wr,73,198,4.64,2016,5,172
1457,chrisevans_cin_2021,chrisevans,cin,2021,hb,71,215,,2021,6,203
1458,tremonsmith_hou_2021,tremonsmith,hou,2021,cb,71,190,,2018,6,196
1459,rileyreiff_chi_2021,rileyreiff,chi,2021,t,78,313,5.23,2012,1,23
1460,mattammendola_kc_2021,mattammendola,kc,2021,k,69,195,,2021,10,300
1461,nevillehewitt_hou_2021,nevillehewitt,hou,2021,lb,74,234,,2015,10,300
1462,feleipefranks_atl_2021,feleipefranks,atl,2021,qb,78,234,,2021,10,300
1463,stephensullivan_car_2021,stephensullivan,car,2021,te,77,245,,2020,7,251
1464,mattwaletzko_dal_2021,mattwaletzko,dal,2021,t,80,305,,2022,5,155
1465,tylershatley_jax_2021,tylershatley,jax,2021,ol,75,310,,2014,10,300
1466,calvinanderson_den_2021,calvinanderson,den,2021,t,77,300,,2019,10,300
1467,frankdarby_atl_2021,frankdarby,atl,2021,wr,73,200,,2021,6,188
