p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr,week,year,plyr_number
scottymiller_tb_2022_8,tb_2022_8,scottymiller_tb_2022,tb_2022,scottymiller,47481,wr,tb,1,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jakobimeyers_ne_2022_8,ne_2022_8,jakobimeyers_ne_2022,ne_2022,jakobimeyers,47468,wr,ne,1,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
erictomlinson_den_2022_8,den_2022_8,erictomlinson_den_2022,den_2022,erictomlinson,9786,te,den,1,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
samajeperine_cin_2022_8,cin_2022_8,samajeperine_cin_2022,cin_2022,samajeperine,11869,hb,cin,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
cjuzomah_nyj_2022_8,nyj_2022_8,cjuzomah_nyj_2022,nyj_2022,cjuzomah,9590,te,nyj,1,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
denzelmims_nyj_2022_8,nyj_2022_8,denzelmims_nyj_2022,nyj_2022,denzelmims,47800,wr,nyj,1,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
ameerabdullah_lv_2022_8,lv_2022_8,ameerabdullah_lv_2022,lv_2022,ameerabdullah,9487,hb,lv,1,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
codyhollister_ten_2022_8,ten_2022_8,codyhollister_ten_2022,ten_2022,codyhollister,12052,wr,ten,1,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
rondalemoore_ari_2022_8,ari_2022_8,rondalemoore_ari_2022,ari_2022,rondalemoore,62890,wr,ari,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
dkmetcalf_sea_2022_8,sea_2022_8,dkmetcalf_sea_2022,sea_2022,dkmetcalf,47864,wr,sea,1,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
chaseedmonds_mia_2022_8,mia_2022_8,chaseedmonds_mia_2022,mia_2022,chaseedmonds,45851,hb,mia,1,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
keaontayingram_ari_2022_8,ari_2022_8,keaontayingram_ari_2022,ari_2022,keaontayingram,77761,hb,ari,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
keenanallen_lac_2022_8,lac_2022_8,keenanallen_lac_2022,lac_2022,keenanallen,7857,wr,lac,1,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jaylenwarren_pit_2022_8,pit_2022_8,jaylenwarren_pit_2022,pit_2022,jaylenwarren,98692,hb,pit,1,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
tyriondavisprice_sf_2022_8,sf_2022_8,tyriondavisprice_sf_2022,sf_2022,tyriondavisprice,99169,hb,sf,1,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
dontaforeman_car_2022_8,car_2022_8,dontaforeman_car_2022,car_2022,dontaforeman,11844,hb,car,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
joefortson_kc_2022_8,kc_2022_8,joefortson_kc_2022,kc_2022,joefortson,94384,te,kc,1,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jasonmoore_lac_2022_8,lac_2022_8,jasonmoore_lac_2022,lac_2022,jasonmoore,91472,wr,lac,1,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
kareemhunt_cle_2022_8,cle_2022_8,kareemhunt_cle_2022,cle_2022,kareemhunt,11841,hb,cle,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
christianmccaffrey_sf_2022_8,sf_2022_8,christianmccaffrey_sf_2022,sf_2022,christianmccaffrey,11763,hb,sf,1,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
dannygray_sf_2022_8,sf_2022_8,dannygray_sf_2022,sf_2022,dannygray,121926,wr,sf,1,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
tonypollard_dal_2022_8,dal_2022_8,tonypollard_dal_2022,dal_2022,tonypollard,27126,hb,dal,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
sonymichel_lac_2022_8,lac_2022_8,sonymichel_lac_2022,lac_2022,sonymichel,27589,hb,lac,1,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
harrisonbryant_cle_2022_8,cle_2022_8,harrisonbryant_cle_2022,cle_2022,harrisonbryant,26394,te,cle,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
richiejamesjr_nyg_2022_8,nyg_2022_8,richiejamesjr_nyg_2022,nyg_2022,richiejamesjr,28991,wr,nyg,1,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
michaelgallup_dal_2022_8,dal_2022_8,michaelgallup_dal_2022,dal_2022,michaelgallup,26075,wr,dal,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
ianthomas_car_2022_8,car_2022_8,ianthomas_car_2022,car_2022,ianthomas,42130,te,car,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
mattbreida_nyg_2022_8,nyg_2022_8,mattbreida_nyg_2022,nyg_2022,mattbreida,12271,hb,nyg,1,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
taysomhill_no_2022_8,no_2022_8,taysomhill_no_2022,no_2022,taysomhill,12112,te,no,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
averywilliams_atl_2022_8,atl_2022_8,averywilliams_atl_2022,atl_2022,averywilliams,42873,hb,atl,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
amonrastbrown_det_2022_8,det_2022_8,amonrastbrown_det_2022,det_2022,amonrastbrown,84470,wr,det,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
tyjohnson_nyj_2022_8,nyj_2022_8,tyjohnson_nyj_2022,nyj_2022,tyjohnson,45769,hb,nyj,1,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
drakelondon_atl_2022_8,atl_2022_8,drakelondon_atl_2022,atl_2022,drakelondon,86519,wr,atl,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
josholiver_bal_2022_8,bal_2022_8,josholiver_bal_2022,bal_2022,josholiver,47083,te,bal,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
andrewbeck_den_2022_8,den_2022_8,andrewbeck_den_2022,den_2022,andrewbeck,47121,fb,den,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
ericsaubert_den_2022_8,den_2022_8,ericsaubert_den_2022,den_2022,ericsaubert,11929,te,den,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jamaalwilliams_det_2022_8,det_2022_8,jamaalwilliams_det_2022,det_2022,jamaalwilliams,11889,hb,det,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
nickwestbrookikhine_ten_2022_8,ten_2022_8,nickwestbrookikhine_ten_2022,ten_2022,nickwestbrookikhine,47861,wr,ten,1,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
camsims_was_2022_8,was_2022_8,camsims_was_2022,was_2022,camsims,47908,wr,was,1,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jeffsmith_nyj_2022_8,nyj_2022_8,jeffsmith_nyj_2022,nyj_2022,jeffsmith,48055,wr,nyj,1,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
dantepettis_chi_2022_8,chi_2022_8,dantepettis_chi_2022,chi_2022,dantepettis,48113,wr,chi,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
coreydavis_nyj_2022_8,nyj_2022_8,coreydavis_nyj_2022,nyj_2022,coreydavis,11760,wr,nyj,1,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
robbieanderson_ari_2022_8,ari_2022_8,robbieanderson_ari_2022,ari_2022,robbieanderson,11254,wr,ari,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
nkealharry_chi_2022_8,chi_2022_8,nkealharry_chi_2022,chi_2022,nkealharry,48297,wr,chi,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
danarnold_jax_2022_8,jax_2022_8,danarnold_jax_2022,jax_2022,danarnold,51842,te,jax,1,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
colbyparkinson_sea_2022_8,sea_2022_8,colbyparkinson_sea_2022,sea_2022,colbyparkinson,52266,te,sea,1,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
skyymoore_kc_2022_8,kc_2022_8,skyymoore_kc_2022,kc_2022,skyymoore,97116,wr,kc,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
connorheyward_pit_2022_8,pit_2022_8,connorheyward_pit_2022,pit_2022,connorheyward,57301,te,pit,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
hunterhenry_ne_2022_8,ne_2022_8,hunterhenry_ne_2022,ne_2022,hunterhenry,10669,te,ne,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jelaniwoods_ind_2022_8,ind_2022_8,jelaniwoods_ind_2022,ind_2022,jelaniwoods,60509,te,ind,1,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
noahgray_kc_2022_8,kc_2022_8,noahgray_kc_2022,kc_2022,noahgray,60878,te,kc,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
damierebyrd_atl_2022_8,atl_2022_8,damierebyrd_atl_2022,atl_2022,damierebyrd,9964,wr,atl,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jakeferguson_dal_2022_8,dal_2022_8,jakeferguson_dal_2022,dal_2022,jakeferguson,61081,te,dal,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
geoffswaim_ten_2022_8,ten_2022_8,geoffswaim_ten_2022,ten_2022,geoffswaim,9679,te,ten,1,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
laviskashenaultjr_car_2022_8,car_2022_8,laviskashenaultjr_car_2022,car_2022,laviskashenaultjr,61220,wr,car,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jaelondarden_tb_2022_8,tb_2022_8,jaelondarden_tb_2022,tb_2022,jaelondarden,61522,wr,tb,1,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
davidbell_cle_2022_8,cle_2022_8,davidbell_cle_2022,cle_2022,davidbell,97989,wr,cle,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
timjones_jax_2022_8,jax_2022_8,timjones_jax_2022,jax_2022,timjones,61669,wr,jax,1,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
rashidshaheed_no_2022_8,no_2022_8,rashidshaheed_no_2022,no_2022,rashidshaheed,63707,wr,no,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
justinwatson_kc_2022_8,kc_2022_8,justinwatson_kc_2022,kc_2022,justinwatson,66915,wr,kc,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
tannerhudson_nyg_2022_8,nyg_2022_8,tannerhudson_nyg_2022,nyg_2022,tannerhudson,66924,te,nyg,1,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
kylerudolph_tb_2022_8,tb_2022_8,kylerudolph_tb_2022,tb_2022,kylerudolph,6195,te,tb,1,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
hassanhaskins_ten_2022_8,ten_2022_8,hassanhaskins_ten_2022,ten_2022,hassanhaskins,83701,hb,ten,1,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
isaiahlikely_bal_2022_8,bal_2022_8,isaiahlikely_bal_2022,bal_2022,isaiahlikely,83955,te,bal,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
masonkinsey_ten_2022_8,ten_2022_8,masonkinsey_ten_2022,ten_2022,masonkinsey,115664,wr,ten,1,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
chigoziemokonkwo_ten_2022_8,ten_2022_8,chigoziemokonkwo_ten_2022,ten_2022,chigoziemokonkwo,84000,te,ten,1,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
tommytremble_car_2022_8,car_2022_8,tommytremble_car_2022,car_2022,tommytremble,84025,te,car,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
nelsonagholor_ne_2022_8,ne_2022_8,nelsonagholor_ne_2022,ne_2022,nelsonagholor,9453,wr,ne,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
kevinwhite_no_2022_8,no_2022_8,kevinwhite_no_2022,no_2022,kevinwhite,9440,wr,no,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
daxmilne_was_2022_8,was_2022_8,daxmilne_was_2022,was_2022,daxmilne,84147,wr,was,1,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
