away_matchup_id,precip,dome,temperature,wind_mph
ne@min_2022_12,0,1,70,0
tb@cle_2022_12,0,0,70,0
cin@ten_2022_12,0,0,70,0
hou@mia_2022_12,0,0,70,0
chi@nyj_2022_12,0,0,70,0
atl@was_2022_12,0,0,70,0
den@car_2022_12,0,0,70,0
bal@jax_2022_12,0,0,70,0
lac@ari_2022_12,0,1,70,0
oak@sea_2022_12,0,0,70,0
lar@kc_2022_12,0,0,70,0
no@sf_2022_12,0,0,70,0
gb@phi_2022_12,0,0,70,0
pit@ind_2022_12,0,1,70,0
buf@ne_2022_13,0,0,70,0
pit@atl_2022_13,0,1,70,0
gb@chi_2022_13,0,0,70,0
jax@det_2022_13,0,1,70,0
nyj@min_2022_13,0,1,70,0
was@nyg_2022_13,0,0,70,0
ten@phi_2022_13,0,0,70,0
den@bal_2022_13,0,0,70,0
cle@hou_2022_13,0,0,70,0
sea@lar_2022_13,0,1,70,0
mia@sf_2022_13,0,0,70,0
kc@cin_2022_13,0,0,70,0
lac@oak_2022_13,0,1,70,0
ind@dal_2022_13,0,0,70,0
no@tb_2022_13,0,0,70,0
oak@lar_2022_14,0,1,70,0
nyj@buf_2022_14,0,0,70,0
cle@cin_2022_14,0,0,70,0
hou@dal_2022_14,0,0,70,0
min@det_2022_14,0,1,70,0
jax@ten_2022_14,0,0,70,0
phi@nyg_2022_14,0,0,70,0
bal@pit_2022_14,0,0,70,0
mia@lac_2022_14,0,1,70,0
tb@sf_2022_14,0,0,70,0
car@sea_2022_14,0,0,70,0
kc@den_2022_14,0,0,70,0
ne@ari_2022_14,0,1,70,0
sf@sea_2022_15,0,0,70,0
mia@buf_2022_15,0,0,70,0
bal@cle_2022_15,0,0,70,0
ind@min_2022_15,0,1,70,0
atl@no_2022_15,0,1,70,0
nyg@was_2022_15,0,0,70,0
phi@chi_2022_15,0,0,70,0
det@nyj_2022_15,0,0,70,0
pit@car_2022_15,0,0,70,0
dal@jax_2022_15,0,0,70,0
kc@hou_2022_15,0,0,70,0
ari@den_2022_15,0,0,70,0
ten@lac_2022_15,0,1,70,0
cin@tb_2022_15,0,0,70,0
ne@oak_2022_15,0,1,70,0
lar@gb_2022_15,0,0,70,0
jax@nyj_2022_16,0,0,70,0
buf@chi_2022_16,0,0,70,0
no@cle_2022_16,0,0,70,0
hou@ten_2022_16,0,0,70,0
sea@kc_2022_16,0,0,70,0
nyg@min_2022_16,0,1,70,0
cin@ne_2022_16,0,0,70,0
det@car_2022_16,0,0,70,0
atl@bal_2022_16,0,0,70,0
was@sf_2022_16,0,0,70,0
phi@dal_2022_16,0,0,70,0
oak@pit_2022_16,0,0,70,0
gb@mia_2022_16,0,0,70,0
den@lar_2022_16,0,1,70,0
tb@ari_2022_16,0,1,70,0
lac@ind_2022_16,0,1,70,0
dal@ten_2022_17,0,0,70,0
ari@atl_2022_17,0,1,70,0
chi@det_2022_17,0,1,70,0
den@kc_2022_17,0,0,70,0
mia@ne_2022_17,0,0,70,0
ind@nyg_2022_17,0,0,70,0
no@phi_2022_17,0,0,70,0
car@tb_2022_17,0,0,70,0
cle@was_2022_17,0,0,70,0
pit@bal_2022_17,0,0,70,0
jax@hou_2022_17,0,0,70,0
sf@oak_2022_17,0,1,70,0
nyj@sea_2022_17,0,0,70,0
min@gb_2022_17,0,0,70,0
lar@lac_2022_17,0,1,70,0
buf@cin_2022_17,0,0,70,0
tb@atl_2022_18,0,1,70,0
ne@buf_2022_18,0,0,70,0
min@chi_2022_18,0,0,70,0
bal@cin_2022_18,0,0,70,0
lac@den_2022_18,0,0,70,0
det@gb_2022_18,0,0,70,0
hou@ind_2022_18,0,1,70,0
kc@oak_2022_18,0,1,70,0
nyj@mia_2022_18,0,0,70,0
car@no_2022_18,0,1,70,0
nyg@phi_2022_18,0,0,70,0
cle@pit_2022_18,0,0,70,0
ari@sf_2022_18,0,0,70,0
lar@sea_2022_18,0,0,70,0
dal@was_2022_18,0,0,70,0
ten@jax_2022_18,0,0,70,0
