player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play,week,year
Johnny Mundt,12206,TE,MIN,1,0,18,47.8,100.0,2,18.2,2,62.4,0,100.0,11,11,73.3,100.0,7,63.6,7,4,2022
Max Mitchell,81707,T,NYJ,1,0,22,58.6,100.0,6,54.5,6,58.3,0,100.0,11,11,59.3,100.0,5,45.5,5,4,2022
Deebo Samuel,48274,WR,SF,1,0,28,59.3,100.0,4,36.4,4,30.8,0,78.6,11,14,47.6,62.5,5,45.5,8,4,2022
Colton McKivitz,29314,T,SF,1,0,28,53.9,100.0,5,45.5,5,61.7,0,100.0,11,11,69.3,100.0,5,45.5,5,4,2022
Skyy Moore,97116,WR,KC,1,0,16,54.0,100.0,8,72.7,8,54.4,0,100.0,11,11,59.4,100.0,3,27.3,3,4,2022
Kenny Pickett,60515,QB,PIT,1,0,25,60.0,75.0,3,27.3,4,60.0,0,78.6,11,14,60.0,100.0,7,63.6,7,4,2022
Greg Dortch,42237,WR,ARZ,1,0,1,60.0,100.0,2,20.0,2,60.7,0,100.0,10,10,61.5,100.0,7,70.0,7,4,2022
Khari Blasingame,44889,FB,CHI,1,0,6,58.8,100.0,2,20.0,2,60.2,0,100.0,10,10,61.3,100.0,8,80.0,8,4,2022
Trevon Wesco,42018,TE,CHI,1,0,6,57.0,100.0,5,50.0,5,51.7,0,100.0,10,10,51.7,100.0,5,50.0,5,4,2022
Devin Asiasi,40294,TE,CIN,1,0,7,56.8,100.0,3,30.0,3,58.0,0,100.0,10,10,60.1,100.0,4,40.0,4,4,2022
Baker Mayfield,46518,QB,CAR,1,0,5,60.0,100.0,7,70.0,7,60.0,0,83.3,10,12,60.0,100.0,3,30.0,3,4,2022
D'Wayne Eskridge,29573,WR,SEA,1,0,29,60.0,100.0,5,50.0,5,61.3,0,90.9,10,11,60.2,100.0,4,40.0,4,4,2022
Andrew Beck,47121,FB,DEN,1,0,10,43.0,100.0,7,70.0,7,45.5,0,100.0,10,10,59.3,100.0,3,30.0,3,4,2022
Trent Sherfield,48021,WR,MIA,1,0,17,59.2,100.0,3,30.0,3,58.0,0,100.0,10,10,59.4,100.0,6,60.0,6,4,2022
Dante Pettis,48113,WR,CHI,1,0,6,59.9,100.0,3,30.0,3,61.4,0,100.0,10,10,61.8,100.0,7,70.0,7,4,2022
Jonnu Smith,11855,TE,NE,1,0,19,51.2,100.0,6,60.0,6,46.3,0,100.0,10,10,56.8,100.0,3,30.0,3,4,2022
Robbie Anderson,11254,WR,CAR,1,0,5,60.6,100.0,6,60.0,6,35.1,0,100.0,10,10,59.8,100.0,2,20.0,2,4,2022
J.P. Holtz,11062,TE,NO,1,0,20,53.7,100.0,8,80.0,8,49.8,1,100.0,10,10,53.9,100.0,2,20.0,2,4,2022
Christian Watson,66581,WR,GB,1,0,12,59.5,100.0,4,40.0,4,56.7,0,90.9,10,11,57.0,100.0,5,50.0,5,4,2022
Damiere Byrd,9964,WR,ATL,1,0,2,60.0,100.0,1,10.0,1,61.0,0,100.0,10,10,60.0,100.0,6,60.0,6,4,2022
Kyle Juszczyk,7912,FB,SF,1,0,28,59.6,100.0,2,20.0,2,56.2,0,90.9,10,11,56.4,100.0,8,80.0,8,4,2022
Miles Sanders,40555,HB,PHI,1,0,24,,0.0,0,0.0,7,60.2,0,24.3,9,37,60.0,12.5,3,33.3,24,4,2022
Keith Smith,9302,FB,ATL,1,0,2,82.6,100.0,3,33.3,3,70.9,0,100.0,9,9,52.8,100.0,6,66.7,6,4,2022
Isaiah McKenzie,11927,WR,BUF,1,0,4,53.0,100.0,3,33.3,3,48.4,0,100.0,9,9,57.2,100.0,4,44.4,4,4,2022
Eric Saubert,11929,TE,DEN,1,0,10,65.9,100.0,5,55.6,5,58.8,0,100.0,9,9,51.5,100.0,4,44.4,4,4,2022
Michael Bandy,91824,WR,LAC,1,0,27,,,0,0.0,0,58.4,0,100.0,9,9,58.1,100.0,5,55.6,5,4,2022
Joe Fortson,94384,TE,KC,1,0,16,62.6,100.0,2,22.2,2,61.3,1,100.0,9,9,58.9,100.0,7,77.8,7,4,2022
Robert Tonyan,12193,TE,GB,1,0,12,59.1,100.0,1,11.1,1,56.1,0,100.0,9,9,57.4,100.0,8,88.9,8,4,2022
Kendrick Bourne,12270,WR,NE,1,0,19,59.0,100.0,5,55.6,5,59.1,0,90.0,9,10,60.0,100.0,3,33.3,3,4,2022
Richie James Jr.,28991,WR,NYG,1,0,21,59.3,100.0,3,33.3,3,59.7,0,100.0,9,9,60.0,100.0,3,33.3,3,4,2022
Juwan Johnson,28305,TE,NO,1,0,20,61.5,100.0,5,55.6,5,58.4,0,100.0,9,9,57.0,100.0,4,44.4,4,4,2022
Jake Ferguson,61081,TE,DAL,1,0,9,60.0,100.0,2,22.2,2,56.3,0,100.0,9,9,55.9,100.0,7,77.8,7,4,2022
Armani Rogers,40034,TE,WAS,1,0,32,43.5,100.0,2,25.0,2,44.6,0,100.0,8,8,59.9,100.0,5,62.5,5,4,2022
Grant Calcaterra,60997,TE,PHI,1,0,24,60.4,100.0,3,37.5,3,60.1,0,100.0,8,8,,,0,0.0,0,4,2022
David Bell,97989,WR,CLV,1,0,8,60.0,100.0,2,25.0,2,56.8,0,100.0,8,8,57.7,100.0,5,62.5,5,4,2022
Giovanni Ricci,13756,TE,CAR,1,0,5,68.5,100.0,5,62.5,5,66.4,0,100.0,8,8,59.8,100.0,2,25.0,2,4,2022
Chris Manhertz,10211,TE,JAX,1,0,15,68.6,100.0,5,62.5,5,61.9,0,100.0,8,8,55.3,100.0,3,37.5,3,4,2022
Gunner Olszewski,95015,WR,PIT,1,0,25,58.8,100.0,3,37.5,3,79.6,0,88.9,8,9,60.0,100.0,2,25.0,2,4,2022
Kalif Raymond,11028,WR,DET,1,0,11,52.8,100.0,6,75.0,6,52.9,0,88.9,8,9,60.0,100.0,2,25.0,2,4,2022
Jason Peters,2148,G,DAL,1,0,9,57.8,100.0,3,37.5,3,56.6,0,100.0,8,8,58.4,100.0,4,50.0,4,4,2022
Daniel Brunskill,34807,G,SF,1,0,28,45.3,100.0,3,37.5,3,45.5,0,100.0,8,8,58.3,100.0,4,50.0,4,4,2022
Brian Hoyer,5277,QB,NE,1,0,19,60.0,100.0,3,37.5,3,60.0,0,100.0,8,8,60.0,100.0,5,62.5,5,4,2022
Tory Carter,57063,FB,TEN,1,0,31,56.9,100.0,2,25.0,2,53.9,0,100.0,8,8,56.1,100.0,6,75.0,6,4,2022
Simi Fehoko,84424,WR,DAL,1,0,9,60.0,100.0,1,12.5,1,60.8,0,100.0,8,8,60.2,100.0,6,75.0,6,4,2022
Brandin Cooks,8655,WR,HST,1,0,13,60.0,100.0,4,50.0,4,61.0,0,100.0,8,8,59.7,100.0,4,50.0,4,4,2022
Rashod Bateman,84296,WR,BLT,1,0,3,53.0,100.0,5,62.5,5,54.1,0,100.0,8,8,60.0,100.0,1,12.5,1,4,2022
Chigoziem Okonkwo,84000,TE,TEN,1,0,31,60.0,100.0,1,12.5,1,61.7,0,100.0,8,8,61.4,100.0,4,50.0,4,4,2022
Chris Moore,10741,WR,HST,1,0,13,61.2,100.0,7,87.5,7,61.4,0,100.0,8,8,60.0,100.0,1,12.5,1,4,2022
Saquon Barkley,45791,HB,NYG,1,0,21,60.0,6.3,1,14.3,16,60.0,0,18.4,7,38,60.1,31.6,6,85.7,19,4,2022
Ian Thomas,42130,TE,CAR,1,0,5,53.1,100.0,4,57.1,4,64.3,0,100.0,7,7,60.2,100.0,2,28.6,2,4,2022
Tom Brady,698,QB,TB,1,0,30,60.0,100.0,5,71.4,5,60.0,0,100.0,7,7,60.0,100.0,2,28.6,2,4,2022
Luke Goedeke,77548,G,TB,1,0,30,67.9,100.0,5,71.4,5,64.2,0,100.0,7,7,58.1,100.0,2,28.6,2,4,2022
Tristan Wirfs,64818,T,TB,1,0,30,68.4,100.0,5,71.4,5,66.3,0,100.0,7,7,58.9,100.0,2,28.6,2,4,2022
Cade Otton,61071,TE,TB,1,0,30,58.4,100.0,5,71.4,5,70.4,0,100.0,7,7,73.0,100.0,2,28.6,2,4,2022
Hayden Hurst,47294,TE,CIN,1,0,7,66.6,100.0,4,57.1,4,65.7,0,100.0,7,7,60.2,100.0,3,42.9,3,4,2022
Zander Horvath,57384,FB,LAC,1,0,27,,,0,0.0,0,58.6,0,100.0,7,7,58.4,100.0,3,42.9,3,4,2022
Justin Pugh,7800,G,ARZ,1,0,1,68.1,100.0,3,42.9,3,55.4,0,100.0,7,7,54.7,100.0,2,28.6,2,4,2022
Nyheim Hines,48103,HB,IND,1,0,14,60.0,100.0,3,42.9,3,61.1,0,87.5,7,8,60.9,80.0,4,57.1,5,4,2022
Robert Hainsey,59980,C,TB,1,0,30,55.8,100.0,5,71.4,5,64.9,0,100.0,7,7,59.2,100.0,2,28.6,2,4,2022
Tre'Quan Smith,48228,WR,NO,1,0,20,58.8,100.0,6,85.7,6,58.4,0,100.0,7,7,59.9,100.0,1,14.3,1,4,2022
Matt Nelson,48584,T,DET,1,0,11,57.6,100.0,6,85.7,6,54.5,0,100.0,7,7,56.3,100.0,1,14.3,1,4,2022
Tua Tagovailoa,60326,QB,MIA,1,0,17,60.0,100.0,3,42.9,3,60.0,0,100.0,7,7,60.0,100.0,3,42.9,3,4,2022
Shaq Mason,9564,G,TB,1,0,30,66.7,100.0,5,71.4,5,83.3,0,100.0,7,7,74.3,100.0,2,28.6,2,4,2022
Richard Rodgers,8733,TE,LAC,1,1,27,46.6,100.0,3,42.9,3,46.2,1,100.0,7,7,56.7,100.0,4,57.1,4,4,2022
Justin Watson,66915,WR,KC,1,0,16,,,0,0.0,0,40.7,0,100.0,7,7,41.4,100.0,6,85.7,6,4,2022
Donovan Smith,9467,T,TB,1,0,30,58.8,100.0,5,71.4,5,76.1,0,100.0,7,7,58.0,100.0,2,28.6,2,4,2022
Devin Singletary,40485,HB,BUF,1,0,4,,0.0,0,0.0,5,73.0,0,35.3,6,17,,0.0,0,0.0,5,4,2022
Anthony Schwartz,84135,WR,CLV,1,0,8,59.3,100.0,3,50.0,3,58.6,0,100.0,6,6,59.4,100.0,3,50.0,3,4,2022
Cody Hollister,12052,WR,TEN,1,0,31,60.0,100.0,1,16.7,1,60.1,0,100.0,6,6,60.0,100.0,2,33.3,2,4,2022
Derek Watt,10832,FB,PIT,1,0,25,58.9,100.0,2,33.3,2,57.7,0,100.0,6,6,60.2,100.0,2,33.3,2,4,2022
Aaron Jones,11937,HB,GB,1,0,12,60.0,14.3,1,16.7,7,60.0,0,26.1,6,23,60.0,33.3,5,83.3,15,4,2022
Jauan Jennings,48027,WR,SF,1,0,28,60.0,100.0,1,16.7,1,48.3,0,100.0,6,6,48.0,100.0,5,83.3,5,4,2022
Tyrod Taylor,6332,QB,NYG,1,0,21,60.0,100.0,4,66.7,4,60.0,0,85.7,6,7,60.0,66.7,2,33.3,3,4,2022
Ashton Dulin,91479,WR,IND,1,0,14,60.0,100.0,2,33.3,2,57.2,0,100.0,6,6,57.0,100.0,3,50.0,3,4,2022
Randall Cobb,6216,WR,GB,1,0,12,60.0,100.0,2,33.3,2,33.5,0,100.0,6,6,60.1,100.0,4,66.7,4,4,2022
Trai Turner,8727,G,WAS,1,0,32,57.1,100.0,2,33.3,2,37.4,0,100.0,6,6,40.2,100.0,4,66.7,4,4,2022
Michael Dunn,39676,T,CLV,1,0,8,68.7,100.0,4,66.7,4,59.4,0,100.0,6,6,,,0,0.0,0,4,2022
Josiah Deguara,47034,TE,GB,1,0,12,58.1,100.0,4,66.7,4,28.4,0,100.0,6,6,60.0,100.0,2,33.3,2,4,2022
Michael Burton,9601,FB,KC,1,0,16,,,0,0.0,0,96.1,0,100.0,5,5,96.1,100.0,5,100.0,5,4,2022
Troy Hairston II,65088,FB,HST,1,0,13,,,0,0.0,0,79.1,0,100.0,5,5,79.1,100.0,5,100.0,5,4,2022
Coleman Shelton,39316,C,LA,1,0,26,52.4,100.0,3,60.0,3,49.2,0,100.0,5,5,59.7,100.0,2,40.0,2,4,2022
Rashaad Penny,27414,HB,SEA,1,0,29,,0.0,0,0.0,9,60.3,0,22.7,5,22,,0.0,0,0.0,7,4,2022
Kendall Hinton,34045,WR,DEN,1,0,10,60.0,100.0,2,40.0,2,59.4,0,100.0,5,5,59.5,100.0,3,60.0,3,4,2022
Josh Jacobs,45953,HB,LV,1,0,23,,0.0,0,0.0,18,59.8,0,15.2,5,33,,0.0,0,0.0,10,4,2022
Khalil Shakir,84140,WR,BUF,1,0,4,60.0,100.0,1,20.0,1,53.7,0,100.0,5,5,60.0,100.0,1,20.0,1,4,2022
Tyler Allgeier,83639,HB,ATL,1,0,2,,0.0,0,0.0,2,60.0,0,33.3,5,15,60.0,11.1,1,20.0,9,4,2022
Kevin Rader,30887,TE,TEN,1,0,31,69.6,100.0,2,40.0,2,70.2,0,100.0,5,5,,,0,0.0,0,4,2022
Hakeem Adeniji,45419,T,CIN,1,0,7,60.0,100.0,3,60.0,3,49.5,0,100.0,5,5,48.6,100.0,2,40.0,2,4,2022
Andy Isabella,47448,WR,ARZ,1,0,1,59.8,100.0,2,40.0,2,60.5,0,100.0,5,5,60.2,100.0,3,60.0,3,4,2022
Mike Evans,8642,WR,TB,1,0,30,60.2,100.0,3,60.0,3,60.3,0,100.0,5,5,60.0,100.0,2,40.0,2,4,2022
Russell Gage,44771,WR,TB,1,0,30,60.1,100.0,3,75.0,3,60.5,0,100.0,4,4,60.0,100.0,1,25.0,1,4,2022
Matt Farniok,41585,G,DAL,1,0,9,,,0,0.0,0,58.3,0,100.0,4,4,58.3,100.0,4,100.0,4,4,2022
Shi Smith,61643,WR,CAR,1,0,5,59.6,100.0,2,50.0,2,80.1,0,100.0,4,4,59.8,100.0,1,25.0,1,4,2022
Kenneth Walker III,97199,HB,SEA,1,0,29,,0.0,0,0.0,2,60.0,0,30.8,4,13,60.0,25.0,2,50.0,8,4,2022
Miles Boykin,48209,WR,PIT,1,0,25,59.5,100.0,2,50.0,2,59.9,0,100.0,4,4,60.0,100.0,2,50.0,2,4,2022
Anthony Firkser,51837,TE,ATL,1,0,2,,,0,0.0,0,60.0,0,100.0,4,4,,,0,0.0,0,4,2022
Sony Michel,27589,HB,LAC,1,0,27,,,0,0.0,0,60.0,0,40.0,4,10,,0.0,0,0.0,6,4,2022
Ben Ellefson,27766,TE,MIN,1,0,18,59.7,100.0,1,25.0,1,56.4,0,100.0,4,4,60.0,100.0,1,25.0,1,4,2022
Najee Harris,57121,HB,PIT,1,0,25,,0.0,0,0.0,7,60.0,0,18.2,4,22,,0.0,0,0.0,10,4,2022
Ray-Ray McCloud III,47895,WR,SF,1,0,28,60.0,100.0,1,25.0,1,60.6,0,100.0,4,4,60.3,100.0,3,75.0,3,4,2022
Michael Carter,57337,HB,NYJ,1,0,22,74.4,60.0,3,75.0,5,77.8,0,30.8,4,13,59.7,12.5,1,25.0,8,4,2022
Andre Baccellia,47901,WR,ARZ,1,0,1,,,0,0.0,0,60.0,0,100.0,4,4,60.0,100.0,1,25.0,1,4,2022
Miller Forristall,47378,TE,CLV,1,0,8,69.5,100.0,3,75.0,3,70.1,0,100.0,4,4,60.0,100.0,1,25.0,1,4,2022
Kareem Hunt,11841,HB,CLV,1,0,8,,0.0,0,0.0,6,58.5,0,28.6,4,14,58.6,33.3,2,50.0,6,4,2022
Chris Godwin,11839,WR,TB,1,0,30,60.0,100.0,2,50.0,2,60.4,0,100.0,4,4,60.0,100.0,2,50.0,2,4,2022
Jelani Woods,60509,TE,IND,1,0,14,60.0,100.0,2,50.0,2,60.3,0,100.0,4,4,60.0,100.0,2,50.0,2,4,2022
Braxton Berrios,47961,WR,NYJ,1,0,22,60.0,100.0,1,25.0,1,60.4,0,100.0,4,4,60.3,100.0,3,75.0,3,4,2022
Reggie Gilliam,40951,FB,BUF,1,0,4,,,0,0.0,0,58.8,0,100.0,4,4,,,0,0.0,0,4,2022
C.J. Ham,11347,FB,MIN,1,0,18,60.0,100.0,1,25.0,1,43.2,0,100.0,4,4,60.0,100.0,1,25.0,1,4,2022
Quintin Morris,61182,TE,BUF,1,0,4,62.6,100.0,1,25.0,1,82.9,0,100.0,4,4,,,0,0.0,0,4,2022
Jesper Horsted,91465,TE,LV,1,0,23,60.0,100.0,1,33.3,1,60.0,0,100.0,3,3,,,0,0.0,0,4,2022
KaVontae Turpin,47658,WR,DAL,1,0,9,,,0,0.0,0,58.4,0,100.0,3,3,58.4,100.0,3,100.0,3,4,2022
Ross Dwelley,20994,TE,SF,1,0,28,60.0,100.0,1,33.3,1,56.3,0,100.0,3,3,60.0,100.0,1,33.3,1,4,2022
Matt Breida,12271,HB,NYG,1,0,21,60.0,50.0,1,33.3,2,59.8,0,50.0,3,6,60.0,50.0,2,66.7,4,4,2022
Dan Arnold,51842,TE,JAX,1,0,15,60.0,100.0,1,33.3,1,56.0,0,100.0,3,3,60.0,100.0,1,33.3,1,4,2022
Mason Schreck,12007,TE,HST,1,0,13,60.0,100.0,1,33.3,1,51.1,0,100.0,3,3,52.0,100.0,2,66.7,2,4,2022
A.J. Dillon,57165,HB,GB,1,0,12,,0.0,0,0.0,6,59.8,0,15.0,3,20,59.8,15.4,2,66.7,13,4,2022
J.K. Dobbins,57366,HB,BLT,1,0,3,60.0,25.0,2,66.7,8,60.0,0,18.8,3,16,,0.0,0,0.0,5,4,2022
Samaje Perine,11869,HB,CIN,1,0,7,,0.0,0,0.0,1,60.0,0,75.0,3,4,,,0,0.0,0,4,2022
Joe Mixon,11803,HB,CIN,1,0,7,,0.0,0,0.0,11,60.0,0,11.5,3,26,,0.0,0,0.0,12,4,2022
Peyton Hendershot,60915,TE,DAL,1,0,9,60.0,100.0,1,33.3,1,60.0,0,100.0,3,3,60.0,100.0,2,66.7,2,4,2022
Ko Kieft,41372,TE,TB,1,0,30,58.9,100.0,3,100.0,3,58.9,0,100.0,3,3,,,0,0.0,0,4,2022
Laviska Shenault Jr.,61220,WR,CAR,1,0,5,60.0,66.7,2,66.7,3,59.2,0,75.0,3,4,59.1,100.0,1,33.3,1,4,2022
Tylan Wallace,61577,WR,BLT,1,0,3,60.0,100.0,2,66.7,2,60.1,0,100.0,3,3,,,0,0.0,0,4,2022
Austin Hooper,10715,TE,TEN,1,0,31,,,0,0.0,0,43.5,0,100.0,3,3,60.1,100.0,3,100.0,3,4,2022
Jordan Mailata,66916,T,PHI,1,0,24,54.9,100.0,2,66.7,2,54.3,0,100.0,3,3,,,0,0.0,0,4,2022
Joshua Ezeudu,77355,G,NYG,1,0,21,50.0,100.0,3,100.0,3,50.0,0,100.0,3,3,,,0,0.0,0,4,2022
Kenneth Gainwell,77737,HB,PHI,1,0,24,60.0,100.0,1,33.3,1,60.0,0,33.3,3,9,60.0,14.3,1,33.3,7,4,2022
James Mitchell,77885,TE,DET,1,0,11,58.1,100.0,3,100.0,3,58.1,0,100.0,3,3,,,0,0.0,0,4,2022
Dyami Brown,77986,WR,WAS,1,0,32,60.0,100.0,1,33.3,1,58.2,0,100.0,3,3,58.5,100.0,2,66.7,2,4,2022
Justice Hill,45865,HB,BLT,1,0,3,60.0,20.0,1,33.3,5,60.0,0,27.3,3,11,,0.0,0,0.0,1,4,2022
Dontrell Hilliard,45691,HB,TEN,1,0,31,,,0,0.0,0,60.0,0,100.0,3,3,,,0,0.0,0,4,2022
Isaiah Likely,83955,TE,BLT,1,0,3,59.5,100.0,2,66.7,2,59.6,0,100.0,3,3,,,0,0.0,0,4,2022
Phillip Dorsett,9462,WR,HST,1,0,13,60.0,100.0,1,33.3,1,60.0,0,100.0,3,3,60.0,100.0,2,66.7,2,4,2022
Tony Pollard,27126,HB,DAL,1,0,9,,0.0,0,0.0,3,58.3,0,27.3,3,11,58.2,33.3,2,66.7,6,4,2022
Jamison Crowder,9538,WR,BUF,1,0,4,60.0,100.0,1,50.0,1,60.0,0,100.0,2,2,60.0,100.0,1,50.0,1,4,2022
Ihmir Smith-Marsette,61324,WR,CHI,1,0,6,,,0,0.0,0,60.0,0,100.0,2,2,60.0,100.0,2,100.0,2,4,2022
Jaylen Warren,98692,HB,PIT,1,0,25,60.0,50.0,1,50.0,2,60.0,0,40.0,2,5,,0.0,0,0.0,2,4,2022
Avery Williams,42873,HB,ATL,1,0,2,,0.0,0,0.0,1,60.0,0,66.7,2,3,60.0,100.0,2,100.0,2,4,2022
Nick Chubb,45783,HB,CLV,1,0,8,,0.0,0,0.0,11,60.0,0,9.5,2,21,,0.0,0,0.0,8,4,2022
Feleipe Franks,40217,QB,ATL,1,0,2,,,0,0.0,0,69.8,0,100.0,2,2,69.8,100.0,2,100.0,2,4,2022
River Cracraft,47417,WR,MIA,1,0,17,,,0,0.0,0,59.8,0,100.0,2,2,59.8,100.0,2,100.0,2,4,2022
Dalvin Cook,11796,HB,MIN,1,0,18,,0.0,0,0.0,5,60.0,0,9.1,2,22,,0.0,0,0.0,14,4,2022
James Robinson,22425,HB,JAX,1,0,15,,0.0,0,0.0,4,60.0,0,20.0,2,10,,0.0,0,0.0,4,4,2022
Jamal Agnew,11920,WR,JAX,1,0,15,,,0,0.0,0,60.0,0,100.0,2,2,60.0,100.0,2,100.0,2,4,2022
Trent Taylor,11932,WR,CIN,1,0,7,,,0,0.0,0,60.0,0,100.0,2,2,,,0,0.0,0,4,2022
Jerick McKinnon,8731,HB,KC,1,0,16,,0.0,0,0.0,1,60.0,0,50.0,2,4,60.0,50.0,1,50.0,2,4,2022
Cam Akers,57206,HB,LA,1,0,26,60.0,20.0,1,50.0,5,60.0,0,20.0,2,10,,0.0,0,0.0,4,4,2022
Mike Gesicki,47153,TE,MIA,1,0,17,,,0,0.0,0,60.0,0,100.0,2,2,60.0,100.0,1,50.0,1,4,2022
Gary Brightwell,57133,HB,NYG,1,0,21,,0.0,0,0.0,1,60.0,0,66.7,2,3,60.0,100.0,2,100.0,2,4,2022
Taysom Hill,12112,TE,NO,1,0,20,,0.0,0,0.0,5,60.1,0,28.6,2,7,60.1,100.0,2,100.0,2,4,2022
Jeff Wilson Jr.,29413,HB,SF,1,0,28,,0.0,0,0.0,6,60.0,0,10.0,2,20,60.0,8.3,1,50.0,12,4,2022
Michael Strachan,143358,WR,IND,1,0,14,60.0,100.0,1,50.0,1,60.0,0,100.0,2,2,60.0,100.0,1,50.0,1,4,2022
Jeff Smith,48055,WR,NYJ,1,0,22,60.0,100.0,1,50.0,1,60.0,0,100.0,2,2,60.0,100.0,1,50.0,1,4,2022
Tyler Johnson,48054,WR,HST,1,0,13,60.0,100.0,1,50.0,1,60.0,0,100.0,2,2,60.0,100.0,1,50.0,1,4,2022
Brandon Walton,41533,T,TB,1,0,30,59.2,100.0,2,100.0,2,59.2,0,100.0,2,2,,,0,0.0,0,4,2022
Penny Hart,13534,WR,SEA,1,0,29,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0,4,2022
D'Onta Foreman,11844,HB,CAR,1,0,5,60.0,50.0,1,100.0,2,60.0,0,50.0,1,2,,,0,0.0,0,4,2022
Tommy Tremble,84025,TE,CAR,1,0,5,60.1,100.0,1,100.0,1,60.1,0,100.0,1,1,,,0,0.0,0,4,2022
Jeremy Ruckert,84029,TE,NYJ,1,0,22,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0,4,2022
Hjalte Froholdt,44959,G,CLV,1,0,8,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0,4,2022
Mark Ingram II,6180,HB,NO,1,0,20,60.0,25.0,1,100.0,4,60.0,0,9.1,1,11,,0.0,0,0.0,7,4,2022
Melvin Gordon III,9448,HB,DEN,1,0,10,,0.0,0,0.0,2,60.0,0,25.0,1,4,60.0,50.0,1,100.0,2,4,2022
Lewis Kidd,59892,G,NO,1,0,20,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0,4,2022
Nick Allegretti,39268,G,KC,1,0,16,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1,4,2022
Damien Harris,35134,HB,NE,1,0,19,,0.0,0,0.0,9,60.0,0,5.3,1,19,,0.0,0,0.0,9,4,2022
Cameron Brate,9207,TE,TB,1,0,30,59.3,100.0,1,100.0,1,59.3,0,100.0,1,1,,,0,0.0,0,4,2022
Stanley Morgan Jr.,48110,WR,CIN,1,0,7,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0,4,2022
Jalen Nailor,84292,WR,MIN,1,0,18,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0,4,2022
Rashard Higgins,10806,WR,CAR,1,0,5,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0,4,2022
Jalen Reagor,61697,WR,MIN,1,0,18,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1,4,2022
Jonathan Taylor,57488,HB,IND,1,0,14,,0.0,0,0.0,8,60.0,0,4.5,1,22,,0.0,0,0.0,13,4,2022
Chuba Hubbard,57373,HB,CAR,1,0,5,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0,4,2022
Trey Sermon,57372,HB,PHI,1,0,24,,,0,0.0,0,60.0,0,33.3,1,3,60.0,33.3,1,100.0,3,4,2022
Clyde Edwards-Helaire,57279,HB,KC,1,0,16,,0.0,0,0.0,8,60.0,0,4.5,1,22,60.0,7.1,1,100.0,14,4,2022
Latavius Murray,7962,HB,NO,1,0,20,,0.0,0,0.0,8,60.0,0,7.7,1,13,60.0,20.0,1,100.0,5,4,2022
Jaelon Darden,61522,WR,TB,1,0,30,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0,4,2022
Mike Thomas,10840,WR,CIN,1,0,7,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0,4,2022
Deonte Harty,91470,WR,NO,1,0,20,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1,4,2022
Travis Etienne,57185,HB,JAX,1,0,15,,0.0,0,0.0,4,60.0,0,11.1,1,9,60.0,33.3,1,100.0,3,4,2022
Julio Jones,6158,WR,TB,1,0,30,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1,4,2022
Stephen Anderson,11160,TE,ARZ,1,0,1,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0,4,2022
K.J. Hamler,61590,WR,DEN,1,0,10,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1,4,2022
Landon Young,41761,T,NO,1,0,20,59.6,100.0,1,100.0,1,59.6,0,100.0,1,1,,,0,0.0,0,4,2022
Tanner Conner,22777,TE,MIA,1,0,17,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1,4,2022
Kendall Blanton,47311,TE,LA,1,0,26,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1,4,2022
Jordan Akins,47050,TE,HST,1,0,13,,,0,0.0,0,36.5,0,100.0,1,1,60.0,100.0,1,100.0,1,4,2022
Craig Reynolds,94383,HB,DET,1,0,11,,0.0,0,0.0,2,60.0,0,33.3,1,3,60.0,100.0,1,100.0,1,4,2022
Raheem Mostert,9783,HB,MIA,1,0,17,,0.0,0,0.0,3,60.0,0,5.9,1,17,,0.0,0,0.0,13,4,2022
Alexander Mattison,45817,HB,MIN,1,0,18,,0.0,0,0.0,1,60.0,0,25.0,1,4,,0.0,0,0.0,2,4,2022
